epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.01481,0.121696,0.0055,0.014837
2,0.014763,0.121502,0.007925,0.014802
3,0.014727,0.121353,0.009832,0.014776
4,0.014697,0.121229,0.011123,0.014752
5,0.014671,0.121124,0.012026,0.014731
6,0.014648,0.12103,0.012958,0.014713
7,0.014625,0.120933,0.013843,0.014694
8,0.014601,0.120836,0.015012,0.014676
9,0.014579,0.120745,0.015995,0.014659
10,0.014558,0.120657,0.016906,0.014643
11,0.014538,0.120572,0.017713,0.014626
12,0.014518,0.120492,0.018529,0.014611
13,0.014501,0.120418,0.019332,0.014597
14,0.014483,0.120345,0.020015,0.014583
15,0.014466,0.120274,0.020604,0.014569
16,0.014449,0.120204,0.021384,0.014556
17,0.014433,0.120136,0.021917,0.014542
18,0.014417,0.120071,0.022679,0.01453
19,0.014402,0.120009,0.023602,0.01452
20,0.014388,0.119952,0.024244,0.01451
21,0.014375,0.119894,0.024764,0.014498
22,0.014361,0.119836,0.025417,0.014488
23,0.014348,0.119782,0.025894,0.014477
24,0.014336,0.119733,0.0262,0.014467
25,0.014325,0.119689,0.026457,0.014458
26,0.014315,0.119645,0.026998,0.01445
27,0.014306,0.119607,0.027467,0.014443
28,0.014297,0.119569,0.027648,0.014435
29,0.014288,0.11953,0.027727,0.014426
30,0.014279,0.119493,0.028249,0.01442
31,0.014271,0.119459,0.028791,0.014414
32,0.014262,0.119425,0.029128,0.014408
33,0.014254,0.119391,0.029569,0.014402
34,0.014246,0.119357,0.030297,0.014398
35,0.014239,0.119327,0.030902,0.014393
36,0.014231,0.119292,0.031656,0.014389
37,0.014222,0.119258,0.032241,0.014384
38,0.014215,0.119228,0.032737,0.014379
39,0.014209,0.1192,0.033359,0.014376
40,0.014203,0.119175,0.034072,0.014373
41,0.014197,0.11915,0.034475,0.014369
42,0.014191,0.119127,0.035025,0.014366
43,0.014186,0.119104,0.035521,0.014363
44,0.014181,0.119083,0.036115,0.014361
45,0.014176,0.119061,0.036642,0.014359
46,0.014171,0.119043,0.036977,0.014356
47,0.014168,0.119027,0.037105,0.014353
48,0.014165,0.119015,0.037307,0.014351
49,0.014162,0.119005,0.037347,0.014349
50,0.014159,0.118993,0.037914,0.014349
51,0.014156,0.11898,0.038381,0.014348
52,0.014153,0.118967,0.038755,0.014347
53,0.01415,0.118955,0.038898,0.014345
54,0.014148,0.118944,0.039176,0.014343
55,0.014145,0.118934,0.039615,0.014343
56,0.014143,0.118925,0.039991,0.014343
57,0.014141,0.118914,0.040307,0.014342
58,0.014138,0.118904,0.040583,0.014341
59,0.014136,0.118897,0.040675,0.01434
60,0.014135,0.118892,0.040674,0.014339
61,0.014135,0.118889,0.040714,0.014338
62,0.014134,0.118885,0.040739,0.014337
63,0.014133,0.118882,0.040716,0.014336
64,0.014132,0.118879,0.040909,0.014337
65,0.014132,0.118877,0.04102,0.014337
66,0.01413,0.118871,0.041375,0.014337
67,0.014129,0.118866,0.041605,0.014337
68,0.014128,0.118862,0.04183,0.014337
69,0.014127,0.118856,0.042118,0.014337
70,0.014126,0.118852,0.042189,0.014337
71,0.014125,0.118848,0.042246,0.014336
72,0.014124,0.118845,0.042413,0.014336
73,0.014124,0.118845,0.042517,0.014337
74,0.014124,0.118842,0.042648,0.014337
75,0.014123,0.11884,0.042785,0.014337
