epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.063795,0.252577,0.024656,0.063919
2,0.062255,0.249509,0.042959,0.06247
3,0.061035,0.247053,0.060034,0.061335
4,0.059948,0.244842,0.076491,0.06033
5,0.05894,0.242776,0.091905,0.0594
6,0.058275,0.241401,0.105802,0.058804
7,0.057576,0.23995,0.117907,0.058165
8,0.05706,0.238873,0.12853,0.057703
9,0.056638,0.237987,0.138455,0.05733
10,0.056243,0.237156,0.146372,0.056975
11,0.055945,0.236526,0.153184,0.05671
12,0.055685,0.235977,0.157817,0.056474
13,0.055483,0.235547,0.162541,0.056295
14,0.055276,0.235108,0.164727,0.0561
15,0.05511,0.234756,0.166935,0.055945
16,0.054959,0.234434,0.168054,0.055799
17,0.05484,0.234179,0.169072,0.055685
18,0.054742,0.233969,0.169339,0.055588
19,0.054631,0.233733,0.170358,0.055483
20,0.054552,0.233563,0.17079,0.055406
21,0.054477,0.233403,0.17059,0.05533
22,0.054396,0.233229,0.171111,0.055251
23,0.054357,0.233145,0.171653,0.055215
24,0.054306,0.233036,0.172015,0.055166
25,0.054258,0.232934,0.173111,0.055124
26,0.054219,0.232849,0.174122,0.055089
27,0.054187,0.232782,0.174533,0.05506
28,0.054176,0.232756,0.17594,0.055055
29,0.054144,0.232689,0.177236,0.05503
30,0.054116,0.232629,0.177871,0.055005
31,0.054097,0.232588,0.177307,0.054984
32,0.054088,0.232568,0.177182,0.054974
33,0.05409,0.232573,0.176901,0.054974
34,0.054067,0.232522,0.177562,0.054954
35,0.054059,0.232505,0.177791,0.054948
36,0.054038,0.23246,0.178059,0.054928
37,0.054037,0.232458,0.177694,0.054925
38,0.054029,0.232441,0.177975,0.054919
39,0.054028,0.232439,0.177291,0.054914
40,0.05402,0.232421,0.176648,0.054903
41,0.05404,0.232465,0.175754,0.054919
42,0.05403,0.232443,0.175398,0.054907
43,0.054042,0.23247,0.176028,0.054923
44,0.054019,0.232419,0.175748,0.054897
45,0.054019,0.232419,0.175901,0.054898
46,0.054014,0.232409,0.175903,0.054894
47,0.054007,0.232394,0.175893,0.054886
48,0.054009,0.232398,0.176023,0.054889
49,0.054023,0.232429,0.17591,0.054903
50,0.054009,0.232399,0.175187,0.054885
51,0.054008,0.232397,0.17525,0.054884
52,0.054015,0.232412,0.175471,0.054893
53,0.054006,0.232391,0.175292,0.054882
54,0.054009,0.232398,0.174889,0.054883
55,0.054014,0.23241,0.17371,0.054883
56,0.054006,0.232392,0.173565,0.054874
57,0.054009,0.232399,0.173529,0.054877
58,0.054013,0.232407,0.172935,0.054878
59,0.05401,0.2324,0.173272,0.054876
60,0.054017,0.232415,0.174101,0.054887
61,0.054009,0.232399,0.174237,0.05488
62,0.054004,0.232387,0.174316,0.054875
63,0.054003,0.232386,0.174578,0.054876
64,0.054002,0.232384,0.174641,0.054876
65,0.054009,0.232399,0.174119,0.05488
66,0.054019,0.23242,0.173038,0.054884
67,0.054015,0.232411,0.173641,0.054883
68,0.054009,0.232399,0.173541,0.054877
69,0.054014,0.23241,0.173156,0.05488
70,0.05401,0.2324,0.173497,0.054877
71,0.054007,0.232394,0.174055,0.054877
72,0.054006,0.232393,0.173466,0.054874
73,0.054013,0.232408,0.173348,0.05488
74,0.054003,0.232385,0.173126,0.054868
75,0.054007,0.232393,0.173306,0.054873
76,0.054,0.232379,0.173206,0.054866
77,0.054004,0.232387,0.17353,0.054872
78,0.054009,0.232398,0.173565,0.054877
79,0.054011,0.232402,0.173606,0.054879
80,0.054011,0.232402,0.173307,0.054877
81,0.054006,0.232393,0.173547,0.054874
82,0.054022,0.232426,0.174355,0.054893
83,0.054014,0.23241,0.174538,0.054887
84,0.054004,0.232387,0.173869,0.054873
85,0.054001,0.232381,0.173274,0.054867
86,0.054004,0.232387,0.1729,0.054868
87,0.054027,0.232437,0.172895,0.054892
88,0.054013,0.232407,0.172757,0.054877
89,0.05402,0.232423,0.172891,0.054885
90,0.054008,0.232397,0.173596,0.054876
91,0.054006,0.232392,0.173505,0.054873
92,0.054005,0.23239,0.173836,0.054874
93,0.054008,0.232397,0.173688,0.054877
94,0.05401,0.2324,0.173636,0.054878
95,0.054023,0.232429,0.173283,0.05489
96,0.054001,0.232381,0.173265,0.054867
97,0.05401,0.2324,0.172239,0.054871
98,0.054011,0.232402,0.172717,0.054874
99,0.05402,0.232421,0.172375,0.054882
100,0.05401,0.232401,0.172711,0.054874
101,0.054017,0.232416,0.172315,0.054879
102,0.054007,0.232395,0.172386,0.054869
103,0.054018,0.232418,0.172899,0.054883
104,0.054014,0.232408,0.173334,0.05488
105,0.05401,0.2324,0.173598,0.054878
106,0.054009,0.232398,0.173354,0.054876
107,0.054015,0.232412,0.173023,0.05488
108,0.054009,0.232398,0.173164,0.054875
109,0.05401,0.232401,0.173024,0.054875
110,0.054002,0.232384,0.173251,0.054869
111,0.054004,0.232387,0.173404,0.054871
112,0.054005,0.232391,0.173377,0.054872
113,0.054003,0.232385,0.173536,0.054871
114,0.054006,0.232393,0.173626,0.054874
115,0.054026,0.232435,0.173262,0.054892
116,0.054012,0.232406,0.173235,0.054879
117,0.054011,0.232402,0.173049,0.054876
118,0.054018,0.232417,0.173505,0.054885
119,0.054009,0.232398,0.174155,0.05488
120,0.054014,0.232409,0.173851,0.054883
121,0.054006,0.232392,0.173802,0.054875
122,0.054034,0.232453,0.172866,0.054899
123,0.054011,0.232402,0.172681,0.054874
124,0.054017,0.232415,0.173331,0.054883
125,0.054013,0.232406,0.172868,0.054877
126,0.054024,0.232431,0.172451,0.054886
127,0.054017,0.232416,0.173213,0.054883
128,0.054017,0.232415,0.172757,0.054881
129,0.05401,0.232401,0.173536,0.054878
130,0.05401,0.2324,0.173338,0.054876
131,0.054008,0.232395,0.173244,0.054874
132,0.054012,0.232406,0.173036,0.054878
133,0.054011,0.232402,0.173313,0.054877
134,0.05402,0.232422,0.173237,0.054886
135,0.054006,0.232393,0.173425,0.054874
136,0.054006,0.232392,0.173386,0.054873
137,0.054004,0.232387,0.172993,0.054869
138,0.054015,0.232411,0.173481,0.054882
139,0.054012,0.232404,0.173328,0.054878
140,0.054014,0.232409,0.173034,0.054879
141,0.054012,0.232404,0.172732,0.054875
142,0.054006,0.232391,0.172803,0.05487
143,0.054014,0.232409,0.173746,0.054883
144,0.054006,0.232391,0.17342,0.054873
145,0.054005,0.232391,0.173637,0.054874
146,0.054003,0.232384,0.17374,0.054871
147,0.054006,0.232393,0.173561,0.054874
148,0.054008,0.232397,0.172895,0.054873
149,0.054034,0.232452,0.172816,0.054898
150,0.054027,0.232438,0.173262,0.054894
