epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.066124,0.257145,0.022742,0.066237
2,0.064492,0.253954,0.043783,0.064711
3,0.063334,0.251662,0.061732,0.063642
4,0.06209,0.249179,0.076467,0.062473
5,0.061113,0.24721,0.089303,0.061559
6,0.060301,0.245563,0.103825,0.06082
7,0.059565,0.24406,0.115796,0.060144
8,0.058938,0.242772,0.126352,0.05957
9,0.058465,0.241795,0.135517,0.059142
10,0.057998,0.240828,0.142765,0.058712
11,0.057614,0.240028,0.148579,0.058357
12,0.057297,0.239369,0.153403,0.058064
13,0.057031,0.238811,0.157702,0.057819
14,0.056812,0.238352,0.160639,0.057615
15,0.056623,0.237956,0.16362,0.057441
16,0.056426,0.237541,0.16761,0.057264
17,0.056283,0.237241,0.170896,0.057138
18,0.056135,0.236927,0.173092,0.057
19,0.056016,0.236678,0.174693,0.05689
20,0.055893,0.236416,0.176706,0.056776
21,0.055806,0.236234,0.178113,0.056697
22,0.055732,0.236077,0.180158,0.056633
23,0.055661,0.235926,0.180652,0.056564
24,0.055585,0.235764,0.18113,0.05649
25,0.055525,0.235638,0.181643,0.056433
26,0.055468,0.235516,0.182354,0.056379
27,0.055436,0.235449,0.182956,0.056351
28,0.055412,0.235397,0.18265,0.056325
29,0.055358,0.235283,0.182267,0.05627
30,0.055327,0.235218,0.182366,0.056239
31,0.055317,0.235196,0.181728,0.056226
32,0.055289,0.235136,0.181633,0.056197
33,0.055266,0.235088,0.18284,0.05618
34,0.055249,0.235052,0.183578,0.056167
35,0.055235,0.235021,0.184461,0.056157
36,0.055196,0.234938,0.184785,0.05612
37,0.055187,0.234919,0.184531,0.056109
38,0.055201,0.23495,0.184082,0.056122
39,0.05518,0.234904,0.183679,0.056098
40,0.055157,0.234855,0.183904,0.056076
41,0.055145,0.234831,0.183631,0.056064
42,0.055147,0.234835,0.183979,0.056067
43,0.055128,0.234794,0.183974,0.056048
44,0.055124,0.234785,0.183528,0.056042
45,0.055127,0.234792,0.184507,0.05605
46,0.055118,0.234771,0.185259,0.056044
47,0.05511,0.234755,0.184945,0.056035
48,0.055095,0.234724,0.18494,0.05602
49,0.055114,0.234763,0.184045,0.056034
50,0.055102,0.234738,0.184104,0.056022
51,0.055094,0.234721,0.184246,0.056015
52,0.055091,0.234715,0.184492,0.056013
53,0.05509,0.234713,0.184347,0.056012
54,0.055084,0.234699,0.184793,0.056008
55,0.05509,0.234713,0.184227,0.056011
56,0.055079,0.234689,0.184704,0.056002
57,0.055071,0.234672,0.184828,0.055995
58,0.055081,0.234693,0.184793,0.056005
59,0.055082,0.234696,0.184499,0.056004
60,0.055072,0.234675,0.184478,0.055995
61,0.055083,0.234697,0.184741,0.056007
62,0.05508,0.234691,0.184835,0.056004
63,0.055107,0.234749,0.184149,0.056028
64,0.055074,0.234679,0.184193,0.055995
65,0.055065,0.23466,0.184875,0.05599
66,0.055073,0.234676,0.185223,0.055999
67,0.055062,0.234653,0.18496,0.055987
68,0.055069,0.234668,0.185181,0.055995
69,0.055073,0.234676,0.185099,0.055998
70,0.055071,0.234671,0.184665,0.055994
71,0.055077,0.234685,0.184679,0.056001
72,0.05508,0.234692,0.184559,0.056003
73,0.05507,0.23467,0.184131,0.055991
74,0.055072,0.234675,0.1841,0.055993
75,0.055066,0.234661,0.184149,0.055987
76,0.055067,0.234663,0.184246,0.055988
77,0.055068,0.234667,0.184079,0.055989
78,0.055073,0.234677,0.184102,0.055994
79,0.055067,0.234663,0.18375,0.055985
80,0.055067,0.234663,0.184164,0.055988
81,0.055073,0.234677,0.183577,0.055991
82,0.055071,0.234673,0.18394,0.055991
83,0.055076,0.234683,0.183577,0.055994
84,0.055082,0.234695,0.183271,0.055998
85,0.055069,0.234669,0.184048,0.05599
86,0.055065,0.234659,0.184701,0.055988
87,0.055071,0.234673,0.184971,0.055996
88,0.055091,0.234715,0.184699,0.056015
89,0.055059,0.234646,0.18488,0.055983
