epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.1036,0.32187,0.01881,0.103694
2,0.101769,0.319013,0.035136,0.101945
3,0.100205,0.316552,0.052013,0.100465
4,0.09883,0.314372,0.067704,0.099168
5,0.097528,0.312295,0.082966,0.097943
6,0.096373,0.310439,0.097714,0.096861
7,0.095316,0.308733,0.111183,0.095872
8,0.094438,0.307308,0.123855,0.095058
9,0.093684,0.306078,0.135572,0.094361
10,0.092928,0.304842,0.14592,0.093658
11,0.092344,0.303881,0.156029,0.093124
12,0.0919,0.30315,0.16596,0.092729
13,0.091441,0.302391,0.174361,0.092312
14,0.091056,0.301756,0.181262,0.091963
15,0.090792,0.301317,0.187514,0.09173
16,0.09051,0.300848,0.192693,0.091473
17,0.09025,0.300416,0.197115,0.091235
18,0.090054,0.300089,0.200598,0.091057
19,0.08986,0.299767,0.204335,0.090882
20,0.089707,0.299511,0.208165,0.090747
21,0.089574,0.299289,0.211286,0.09063
22,0.089421,0.299034,0.213657,0.09049
23,0.089302,0.298835,0.215303,0.090379
24,0.089181,0.298632,0.216525,0.090264
25,0.089067,0.29844,0.217474,0.090154
26,0.088956,0.298255,0.218148,0.090047
27,0.088847,0.298073,0.218576,0.08994
28,0.088746,0.297902,0.218413,0.089838
29,0.088655,0.297751,0.218089,0.089746
30,0.088552,0.297576,0.217871,0.089641
31,0.088471,0.29744,0.217968,0.089561
32,0.088382,0.297291,0.217934,0.089472
33,0.088299,0.297151,0.217732,0.089388
34,0.088219,0.297017,0.217465,0.089306
35,0.088139,0.296882,0.217605,0.089227
36,0.088072,0.296769,0.217816,0.089161
37,0.087989,0.29663,0.218047,0.089079
38,0.08793,0.29653,0.21769,0.089018
39,0.08786,0.296411,0.217213,0.088946
40,0.087798,0.296307,0.216776,0.088882
41,0.08775,0.296225,0.216444,0.088832
42,0.087686,0.296119,0.217368,0.088773
43,0.087631,0.296025,0.217823,0.08872
44,0.087578,0.295936,0.218632,0.088671
45,0.08753,0.295855,0.219451,0.088628
46,0.08749,0.295788,0.219966,0.08859
47,0.087431,0.295687,0.220585,0.088534
48,0.08738,0.295602,0.221159,0.088486
49,0.087336,0.295527,0.221674,0.088445
50,0.087294,0.295455,0.222145,0.088405
51,0.087257,0.295394,0.222624,0.088371
52,0.087216,0.295324,0.2229,0.088331
53,0.087188,0.295276,0.223279,0.088304
54,0.087144,0.295202,0.223608,0.088262
55,0.087134,0.295184,0.223571,0.088252
56,0.087091,0.295111,0.22367,0.088209
57,0.087087,0.295106,0.223586,0.088205
