epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.015231,0.123414,0.0055,0.015259
2,0.015178,0.123201,0.008435,0.015221
3,0.015137,0.123032,0.010583,0.01519
4,0.015102,0.122889,0.012331,0.015163
5,0.015069,0.122756,0.01396,0.015139
6,0.015038,0.122628,0.015642,0.015116
7,0.015009,0.122511,0.017158,0.015095
8,0.01498,0.122393,0.018376,0.015072
9,0.014953,0.122282,0.019509,0.01505
10,0.014928,0.122179,0.020396,0.01503
11,0.014904,0.122082,0.021149,0.01501
12,0.014881,0.12199,0.021885,0.014991
13,0.014859,0.1219,0.02245,0.014972
14,0.014839,0.121815,0.022866,0.014953
15,0.014819,0.121734,0.023424,0.014936
16,0.014801,0.121659,0.023823,0.01492
17,0.014782,0.121582,0.02457,0.014905
18,0.014764,0.121506,0.025184,0.01489
19,0.014745,0.121431,0.025959,0.014875
20,0.014727,0.121356,0.026742,0.014861
21,0.01471,0.121283,0.027764,0.014848
22,0.014693,0.121214,0.028644,0.014836
23,0.014676,0.121143,0.029631,0.014824
24,0.014659,0.121073,0.030681,0.014812
25,0.014642,0.121004,0.031643,0.0148
26,0.014626,0.120939,0.032594,0.014789
27,0.014611,0.120877,0.033425,0.014778
28,0.014597,0.120817,0.034233,0.014768
29,0.014583,0.120761,0.035108,0.014759
30,0.01457,0.120708,0.035931,0.01475
31,0.014557,0.120654,0.036755,0.014741
32,0.014545,0.120602,0.037571,0.014733
33,0.014533,0.120553,0.038298,0.014724
34,0.014522,0.120507,0.039029,0.014717
35,0.014512,0.120464,0.039762,0.01471
36,0.014501,0.120421,0.040589,0.014704
37,0.014491,0.120378,0.041437,0.014698
38,0.014481,0.120337,0.0422,0.014692
39,0.014472,0.1203,0.042842,0.014686
40,0.014464,0.120265,0.043366,0.014681
41,0.014456,0.120234,0.043981,0.014676
42,0.014449,0.120206,0.044376,0.014671
43,0.014443,0.120178,0.044847,0.014667
44,0.014436,0.120151,0.045315,0.014663
45,0.01443,0.120126,0.045707,0.014659
46,0.014425,0.120102,0.046293,0.014656
47,0.014419,0.12008,0.046769,0.014653
48,0.014414,0.120058,0.047256,0.01465
49,0.014408,0.120034,0.047751,0.014647
50,0.014403,0.120013,0.048259,0.014644
51,0.014399,0.119994,0.048643,0.014642
52,0.014394,0.119977,0.049108,0.01464
53,0.01439,0.11996,0.04951,0.014638
54,0.014387,0.119944,0.04993,0.014636
55,0.014383,0.119929,0.050307,0.014634
56,0.01438,0.119915,0.050606,0.014633
57,0.014377,0.119903,0.050896,0.014631
58,0.014374,0.119892,0.051163,0.01463
59,0.014371,0.11988,0.05163,0.014629
60,0.014368,0.119866,0.052039,0.014628
61,0.014365,0.119854,0.052403,0.014627
62,0.014362,0.119844,0.052719,0.014626
63,0.01436,0.119835,0.052997,0.014625
64,0.014358,0.119826,0.053202,0.014624
65,0.014356,0.119819,0.053327,0.014623
66,0.014355,0.119813,0.053544,0.014623
67,0.014354,0.119807,0.053682,0.014622
68,0.014352,0.119802,0.05401,0.014622
69,0.014351,0.119796,0.054278,0.014623
70,0.01435,0.119789,0.054543,0.014622
71,0.014348,0.119782,0.054807,0.014622
72,0.014346,0.119775,0.05501,0.014621
73,0.014345,0.11977,0.055172,0.014621
74,0.014344,0.119765,0.055281,0.01462
75,0.014343,0.119762,0.055356,0.01462
