epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.10291,0.320796,0.0186,0.103003
2,0.101478,0.318556,0.033783,0.101647
3,0.100219,0.316573,0.049339,0.100465
4,0.098985,0.314618,0.063298,0.099301
5,0.097978,0.313015,0.076071,0.098358
6,0.097047,0.311524,0.088007,0.097487
7,0.096223,0.310198,0.099176,0.096719
8,0.095534,0.309086,0.109932,0.096084
9,0.094958,0.308152,0.120504,0.09556
10,0.094423,0.307283,0.13031,0.095074
11,0.094031,0.306645,0.138852,0.094726
12,0.093626,0.305983,0.146686,0.094359
13,0.093328,0.305496,0.153728,0.094097
14,0.093055,0.305049,0.15989,0.093855
15,0.092867,0.304741,0.165196,0.093693
16,0.092665,0.30441,0.169407,0.093512
17,0.092511,0.304156,0.17396,0.093381
18,0.092353,0.303896,0.17799,0.093243
19,0.092239,0.303709,0.181608,0.093147
20,0.092094,0.30347,0.184299,0.093016
21,0.091983,0.303286,0.186223,0.092914
22,0.09187,0.303101,0.187213,0.092806
23,0.091777,0.302948,0.188068,0.092718
24,0.091694,0.30281,0.188303,0.092636
25,0.091579,0.30262,0.187648,0.092517
26,0.091471,0.302442,0.186336,0.092403
27,0.091389,0.302307,0.184779,0.092313
28,0.091323,0.302197,0.183013,0.092238
29,0.091239,0.302058,0.181831,0.092148
30,0.091172,0.301948,0.180718,0.092076
31,0.091095,0.30182,0.179417,0.091992
32,0.091042,0.301731,0.178174,0.091933
33,0.090966,0.301606,0.176905,0.091851
34,0.090938,0.301559,0.175781,0.091817
35,0.090875,0.301456,0.175416,0.091753
36,0.090817,0.301359,0.175503,0.091695
37,0.090756,0.301258,0.175267,0.091633
38,0.090713,0.301186,0.175517,0.09159
39,0.090651,0.301084,0.175972,0.091531
40,0.090609,0.301014,0.17666,0.091493
41,0.09056,0.300933,0.177857,0.09145
42,0.090511,0.30085,0.179071,0.091406
43,0.090479,0.300797,0.179984,0.091379
44,0.090429,0.300715,0.180651,0.091332
45,0.090396,0.300659,0.181078,0.091301
46,0.09036,0.3006,0.181637,0.091269
47,0.090327,0.300544,0.182161,0.091238
48,0.090291,0.300485,0.182192,0.091202
49,0.090275,0.300458,0.182022,0.091185
50,0.090245,0.300408,0.181744,0.091154
51,0.09023,0.300382,0.181824,0.091139
52,0.0902,0.300333,0.182313,0.091111
53,0.090169,0.300282,0.182878,0.091084
54,0.09014,0.300233,0.183965,0.09106
55,0.090125,0.300208,0.184702,0.091048
56,0.090091,0.300151,0.185574,0.091019
57,0.090072,0.300121,0.186265,0.091004
58,0.09005,0.300083,0.186611,0.090983
59,0.090025,0.300042,0.186985,0.09096
60,0.090008,0.300014,0.187669,0.090947
61,0.089989,0.299981,0.188161,0.09093
62,0.089975,0.299959,0.189034,0.09092
63,0.089948,0.299913,0.189234,0.090894
64,0.08993,0.299884,0.189552,0.090878
65,0.089919,0.299865,0.190065,0.09087
66,0.089898,0.29983,0.190441,0.09085
67,0.089898,0.29983,0.190705,0.090852
68,0.089873,0.299788,0.19124,0.090829
69,0.089861,0.299769,0.191706,0.09082
70,0.089853,0.299755,0.191993,0.090813
71,0.089844,0.299739,0.192636,0.090807
72,0.089827,0.299712,0.193634,0.090795
73,0.089814,0.299689,0.19416,0.090785
74,0.089804,0.299673,0.194458,0.090776
75,0.089785,0.299642,0.194312,0.090757
76,0.08978,0.299634,0.194089,0.090751
77,0.089773,0.299621,0.194348,0.090745
78,0.089761,0.299601,0.19511,0.090736
79,0.089753,0.299588,0.195536,0.090731
80,0.089744,0.299573,0.195772,0.090723
81,0.089758,0.299596,0.196205,0.090739
82,0.089731,0.299552,0.197542,0.090719
83,0.089712,0.29952,0.199043,0.090707
84,0.089701,0.299501,0.199995,0.090701
85,0.089692,0.299485,0.200695,0.090695
86,0.08969,0.299484,0.201088,0.090696
87,0.089686,0.299476,0.201406,0.090693
88,0.089683,0.299471,0.201243,0.090689
89,0.089686,0.299475,0.200642,0.090689
90,0.089687,0.299478,0.200686,0.090691
91,0.089678,0.299462,0.200861,0.090682
92,0.089668,0.299446,0.200554,0.090671
93,0.089665,0.299442,0.200519,0.090668
94,0.089661,0.299434,0.200525,0.090663
95,0.089671,0.299451,0.200634,0.090674
96,0.089654,0.299423,0.20056,0.090657
97,0.089655,0.299424,0.200877,0.090659
98,0.089651,0.299418,0.201218,0.090657
99,0.089642,0.299404,0.201919,0.090652
100,0.089637,0.299395,0.202538,0.09065
101,0.089633,0.299388,0.20319,0.090649
102,0.089622,0.299369,0.204215,0.090643
103,0.089615,0.299358,0.205446,0.090642
104,0.089609,0.299348,0.206478,0.090642
105,0.089605,0.299341,0.207485,0.090642
106,0.089595,0.299324,0.208624,0.090638
107,0.089591,0.299318,0.209907,0.090641
108,0.089577,0.299294,0.211533,0.090634
109,0.089562,0.299268,0.212751,0.090625
110,0.089558,0.299263,0.213756,0.090627
111,0.089563,0.299271,0.214425,0.090635
112,0.089564,0.299272,0.214362,0.090635
113,0.089559,0.299264,0.214744,0.090633
114,0.089555,0.299258,0.214685,0.090629
115,0.089567,0.299277,0.214472,0.090639
116,0.089565,0.299273,0.214559,0.090637
117,0.089552,0.299253,0.214972,0.090627
118,0.089555,0.299258,0.214993,0.09063
119,0.089561,0.299267,0.214525,0.090634
120,0.089563,0.299271,0.214255,0.090635
121,0.089561,0.299268,0.213739,0.09063
122,0.08957,0.299282,0.213192,0.090636
123,0.08957,0.299283,0.212952,0.090635
124,0.089569,0.299282,0.21298,0.090634
125,0.089557,0.299261,0.212888,0.090622
126,0.089553,0.299254,0.212757,0.090617
127,0.089554,0.299257,0.212417,0.090617
128,0.089555,0.299258,0.212186,0.090616
129,0.089563,0.299271,0.211972,0.090623
130,0.089558,0.299263,0.211995,0.090618
131,0.089556,0.299259,0.211684,0.090614
132,0.089551,0.299251,0.211061,0.090606
133,0.089555,0.299258,0.210953,0.09061
134,0.089558,0.299262,0.210616,0.090611
135,0.089567,0.299277,0.210745,0.090621
136,0.089553,0.299255,0.211239,0.090609
137,0.089553,0.299254,0.211351,0.09061
138,0.089566,0.299275,0.211411,0.090623
139,0.08956,0.299265,0.21137,0.090616
140,0.089559,0.299264,0.211684,0.090617
141,0.089551,0.299251,0.212196,0.090612
142,0.089555,0.299257,0.212761,0.090618
143,0.089559,0.299264,0.212875,0.090623
144,0.089551,0.299251,0.213175,0.090617
145,0.089546,0.299242,0.213998,0.090616
146,0.089554,0.299256,0.214811,0.090628
147,0.089547,0.299244,0.215286,0.090623
148,0.089539,0.299231,0.215225,0.090616
149,0.089544,0.299239,0.21524,0.09062
150,0.08954,0.299232,0.215733,0.090618
151,0.089544,0.299239,0.215789,0.090623
152,0.089544,0.299239,0.21517,0.09062
153,0.08955,0.29925,0.214512,0.090623
154,0.089568,0.299279,0.213704,0.090636
155,0.089556,0.299259,0.213132,0.090622
156,0.089558,0.299263,0.213787,0.090627
157,0.089548,0.299246,0.213887,0.090617
158,0.089542,0.299236,0.21405,0.090612
