experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,37,foreign,765,194,0.666170786954219,0.6185567010309279,0.6115800865800867,0.6716784238815308
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,37,institution,765,194,0.6884302706500284,0.5257731958762887,0.5125095597071998,0.6894716620445251
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,37,retail,765,194,0.6729424104971045,0.5257731958762887,0.5206789128800086,0.6870595216751099
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,38,foreign,768,197,0.6618503332138062,0.5989847715736041,0.5817409766454352,0.6816623210906982
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,38,institution,768,197,0.6887979110081991,0.5431472081218274,0.5428527227722773,0.6868699193000793
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,38,retail,768,197,0.6719014048576355,0.5228426395939086,0.5107271190023251,0.6889179348945618
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,39,foreign,772,194,0.6675984334451547,0.6597938144329897,0.6446886446886446,0.6585395932197571
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,39,institution,772,194,0.6864049922616988,0.5257731958762887,0.5107456140350877,0.6958667635917664
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,39,retail,772,194,0.679357316827527,0.654639175257732,0.6505444280145181,0.6709818243980408
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,40,foreign,765,194,0.6694071407411613,0.634020618556701,0.6311885827509572,0.6524028778076172
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,40,institution,765,194,0.6845010821336235,0.4948453608247423,0.4768299394606494,0.7035413980484009
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,40,retail,765,194,0.6789658082076927,0.634020618556701,0.6335435123846012,0.6670272946357727
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,41,foreign,768,197,0.665203332901001,0.6345177664974619,0.6285355122564424,0.6590922474861145
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,41,institution,768,197,0.6851503849029541,0.5126903553299492,0.5070892410341952,0.7009721994400024
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,41,retail,768,197,0.6777684887250265,0.6345177664974619,0.6303169307756464,0.6705783009529114
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,42,foreign,772,194,0.6663577902502347,0.634020618556701,0.6339330799691711,0.6689701676368713
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,42,institution,772,194,0.6867463113112771,0.5154639175257731,0.489187675070028,0.6934901475906372
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,42,retail,772,194,0.6752177467617964,0.6082474226804123,0.608080808080808,0.6792939305305481
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,43,foreign,768,197,0.6619621912638346,0.6192893401015228,0.6153245333125049,0.6794859766960144
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,43,institution,768,197,0.6870116194089254,0.4873096446700508,0.4795856982188162,0.6987586617469788
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,43,retail,768,197,0.6740144093831381,0.5939086294416244,0.5926385442514475,0.682454526424408
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,44,foreign,775,197,0.6610807169637373,0.5685279187817259,0.54587367450438,0.6903980374336243
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,44,institution,775,197,0.687428894504424,0.5076142131979695,0.5024863964175064,0.6909384727478027
ep_30_bs_512_lr_0p0005_l1_0p0003,30,512,0.0005,0.0003,44,retail,775,197,0.6738362763004918,0.5786802030456852,0.5657450933524553,0.6849200129508972
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,0,foreign,773,194,0.657970176785606,0.6185567010309279,0.5838840579710145,0.6608712077140808
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,0,institution,773,194,0.6874313778587331,0.5360824742268041,0.5300387596899225,0.6920943260192871
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,0,retail,773,194,0.6672427906410198,0.5618556701030928,0.5137844611528821,0.69740229845047
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,1,foreign,766,194,0.6595166057892942,0.6649484536082474,0.6629333618454465,0.6530672907829285
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,1,institution,766,194,0.6877205561720049,0.5618556701030928,0.5617508703856273,0.6882454752922058
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,1,retail,766,194,0.6714208169643312,0.5927835051546392,0.5896323667228961,0.6759129166603088
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,2,foreign,766,194,0.6581300486161255,0.6443298969072165,0.6431827269092363,0.6572287082672119
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,2,institution,766,194,0.6851988224696864,0.5257731958762887,0.524965399765783,0.6932308673858643
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,2,retail,766,194,0.6735634117462617,0.6288659793814433,0.6269230769230769,0.669136106967926
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,3,foreign,766,194,0.6590052527173692,0.6649484536082474,0.654964839795332,0.6584783792495728
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,3,institution,766,194,0.6869425345649919,0.5618556701030928,0.5453166790746409,0.6894145607948303
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,3,retail,766,194,0.6735933591118058,0.6494845360824743,0.6408972125435539,0.6686256527900696
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,4,foreign,766,194,0.6587971422441946,0.634020618556701,0.6244308111792773,0.6577519774436951
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,4,institution,766,194,0.6869468989322454,0.5463917525773195,0.5404823428079242,0.6880351305007935
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,4,retail,766,194,0.667669863987218,0.520618556701031,0.4958504484868807,0.6892682313919067
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,5,foreign,766,194,0.6635564156362966,0.6958762886597938,0.6713469434634047,0.6354249715805054
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,5,institution,766,194,0.6829851749049154,0.5154639175257731,0.5066017316017316,0.7042229771614075
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,5,retail,766,194,0.675314750746087,0.6649484536082474,0.6400742115027829,0.6672087907791138
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,6,foreign,766,194,0.6581965754922314,0.6649484536082474,0.628188117352204,0.660538911819458
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,6,institution,766,194,0.6858321023672119,0.5103092783505154,0.5006367355786165,0.6966284513473511
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,6,retail,766,194,0.6712469169116208,0.6237113402061856,0.5853608549260723,0.6760351657867432
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,7,foreign,766,194,0.6588420141147883,0.6494845360824743,0.6457191964765281,0.6532341837882996
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,7,institution,766,194,0.6855520551571959,0.5154639175257731,0.5079330814894766,0.6921839714050293
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,7,retail,766,194,0.6698364344651643,0.5721649484536082,0.5670923511224627,0.676267147064209
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,8,foreign,769,197,0.6536033213216089,0.6142131979695431,0.6139645214521452,0.6709602475166321
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,8,institution,769,197,0.6861637712145038,0.5076142131979695,0.5051148576904152,0.6893616318702698
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,8,retail,769,197,0.6683171761981532,0.5736040609137056,0.5735051546391752,0.6808717846870422
ep_30_bs_512_lr_0p00075_l1_0p0003,30,512,0.00075,0.0003,9,foreign,772,194,0.6552383989250105,0.6134020618556701,0.6133917895575927,0.6716780662536621
