epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.015701,0.125305,0.0055,0.015729
2,0.015645,0.125082,0.008026,0.015686
3,0.015599,0.124896,0.010664,0.015652
4,0.015558,0.124732,0.01331,0.015625
5,0.015521,0.124582,0.015478,0.015598
6,0.015486,0.124443,0.017371,0.015573
7,0.015455,0.124316,0.01958,0.015552
8,0.015426,0.124202,0.021545,0.015534
9,0.015399,0.124093,0.023448,0.015516
10,0.015374,0.123993,0.024944,0.015499
11,0.015351,0.123899,0.026309,0.015483
12,0.015329,0.123812,0.027284,0.015466
13,0.015309,0.12373,0.02802,0.015449
14,0.015291,0.123655,0.028825,0.015435
15,0.015273,0.123586,0.029223,0.01542
16,0.015257,0.123519,0.029527,0.015405
17,0.015241,0.123456,0.029558,0.015389
18,0.015227,0.123397,0.029366,0.015374
19,0.015213,0.123341,0.029473,0.01536
20,0.0152,0.123289,0.029415,0.015347
21,0.015188,0.123239,0.029482,0.015335
22,0.015176,0.12319,0.029622,0.015324
23,0.015164,0.123144,0.029675,0.015313
24,0.015153,0.123099,0.029673,0.015302
25,0.015143,0.123057,0.029698,0.015291
26,0.015133,0.123015,0.030105,0.015283
27,0.015121,0.122969,0.030492,0.015274
28,0.015111,0.122925,0.030994,0.015265
29,0.015099,0.122879,0.031625,0.015257
30,0.015088,0.122834,0.0324,0.01525
31,0.015077,0.122789,0.033096,0.015243
32,0.015066,0.122745,0.033727,0.015235
33,0.015056,0.122704,0.034377,0.015228
34,0.015046,0.122664,0.034979,0.015221
35,0.015037,0.122625,0.035595,0.015215
36,0.015028,0.122588,0.036204,0.015209
37,0.015019,0.122553,0.036787,0.015203
38,0.015011,0.122519,0.037307,0.015197
39,0.015003,0.122488,0.037748,0.015192
40,0.014996,0.12246,0.038249,0.015188
41,0.01499,0.122434,0.038667,0.015183
42,0.014983,0.122405,0.03919,0.015179
43,0.014977,0.12238,0.039652,0.015175
44,0.014971,0.122355,0.040214,0.015172
45,0.014965,0.122331,0.040732,0.015169
46,0.014959,0.122308,0.041225,0.015165
47,0.014954,0.122286,0.041655,0.015162
48,0.014949,0.122266,0.042116,0.01516
49,0.014945,0.122248,0.04247,0.015157
50,0.01494,0.122229,0.042927,0.015154
51,0.014936,0.122211,0.043314,0.015152
52,0.014932,0.122195,0.043704,0.01515
53,0.014928,0.122179,0.04422,0.015149
54,0.014924,0.122165,0.04452,0.015147
55,0.01492,0.122149,0.04489,0.015145
56,0.014917,0.122135,0.045208,0.015143
57,0.014914,0.122124,0.045392,0.015141
58,0.014912,0.122115,0.045562,0.01514
59,0.01491,0.122107,0.04577,0.015139
60,0.014908,0.1221,0.045953,0.015138
61,0.014907,0.122094,0.046129,0.015138
62,0.014905,0.122086,0.046409,0.015137
63,0.014902,0.122076,0.046798,0.015136
64,0.0149,0.122067,0.047079,0.015136
65,0.014899,0.12206,0.047343,0.015135
66,0.014897,0.122054,0.047475,0.015135
67,0.014896,0.122048,0.047562,0.015134
68,0.014894,0.122042,0.047851,0.015134
69,0.014893,0.122037,0.048046,0.015133
70,0.014892,0.122033,0.048199,0.015133
71,0.014891,0.12203,0.048281,0.015133
72,0.01489,0.122024,0.048334,0.015132
73,0.014889,0.12202,0.048557,0.015132
74,0.014888,0.122015,0.048742,0.015131
75,0.014887,0.122012,0.048906,0.015131
