epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.06501,0.254971,0.01963,0.065109
2,0.063601,0.252193,0.035986,0.063781
3,0.062149,0.249296,0.049711,0.062397
4,0.060944,0.246869,0.061613,0.061253
5,0.059957,0.244861,0.074772,0.060331
6,0.059036,0.242973,0.088338,0.059478
7,0.05826,0.241371,0.10055,0.058763
8,0.057604,0.240009,0.110097,0.058155
9,0.056984,0.238713,0.118534,0.057577
10,0.056483,0.237662,0.125097,0.057109
11,0.056067,0.236784,0.130825,0.056721
12,0.055674,0.235953,0.135953,0.056354
13,0.055345,0.235256,0.140308,0.056047
14,0.055049,0.234625,0.143428,0.055766
15,0.054772,0.234035,0.145501,0.0555
16,0.054562,0.233585,0.14841,0.055304
17,0.054353,0.233138,0.151944,0.055113
18,0.054164,0.232731,0.155464,0.054941
19,0.054007,0.232394,0.158667,0.0548
20,0.053879,0.232118,0.160392,0.054681
21,0.053761,0.231863,0.162304,0.054572
22,0.053651,0.231626,0.163852,0.05447
23,0.053559,0.231428,0.16547,0.054386
24,0.053477,0.231252,0.166483,0.05431
25,0.053393,0.23107,0.16692,0.054228
26,0.05334,0.230954,0.167958,0.05418
27,0.053272,0.230807,0.168743,0.054116
28,0.053209,0.230672,0.168792,0.054053
29,0.053154,0.230552,0.169574,0.054002
30,0.053118,0.230473,0.170011,0.053968
31,0.053072,0.230373,0.170671,0.053925
32,0.053029,0.230281,0.171198,0.053885
33,0.052993,0.230202,0.171993,0.053853
34,0.05298,0.230173,0.172307,0.053841
35,0.052941,0.230088,0.172465,0.053803
36,0.052919,0.230041,0.172614,0.053782
37,0.052899,0.229998,0.17294,0.053764
38,0.052876,0.229947,0.173161,0.053741
39,0.052858,0.229909,0.172923,0.053723
40,0.052826,0.22984,0.173803,0.053696
41,0.052812,0.229808,0.174822,0.053686
42,0.052801,0.229784,0.175226,0.053677
43,0.052795,0.229771,0.175593,0.053673
44,0.05278,0.22974,0.175776,0.053659
45,0.052764,0.229705,0.175748,0.053643
46,0.05275,0.229674,0.175323,0.053627
47,0.052745,0.229662,0.175764,0.053624
48,0.052731,0.229632,0.176049,0.053611
49,0.052724,0.229618,0.176615,0.053607
50,0.052721,0.22961,0.176495,0.053603
51,0.052729,0.229629,0.176363,0.053611
52,0.052704,0.229574,0.176831,0.053588
53,0.052697,0.229559,0.176943,0.053582
54,0.052703,0.229571,0.177362,0.05359
55,0.052701,0.229567,0.177499,0.053588
56,0.052685,0.229532,0.177219,0.053571
57,0.052695,0.229555,0.177448,0.053583
58,0.052686,0.229534,0.176712,0.05357
59,0.052705,0.229576,0.1777,0.053594
60,0.05267,0.2295,0.177736,0.053559
61,0.052678,0.229517,0.177769,0.053567
62,0.052669,0.229497,0.177275,0.053555
63,0.052669,0.229498,0.177087,0.053555
64,0.052672,0.229505,0.17757,0.05356
65,0.052672,0.229504,0.177034,0.053557
66,0.052673,0.229507,0.176791,0.053557
67,0.052674,0.229508,0.176944,0.053559
68,0.052671,0.229502,0.176505,0.053553
69,0.052669,0.229496,0.177463,0.053556
70,0.05266,0.229478,0.177817,0.053549
71,0.052657,0.229471,0.177549,0.053545
72,0.052656,0.229469,0.178364,0.053548
73,0.052661,0.229479,0.178072,0.053551
74,0.052657,0.229472,0.177374,0.053544
75,0.052662,0.229482,0.177179,0.053548
76,0.052668,0.229495,0.1766,0.053551
77,0.052667,0.229492,0.176439,0.053549
78,0.052667,0.229492,0.176694,0.05355
79,0.052664,0.229486,0.176695,0.053547
80,0.052659,0.229476,0.176269,0.05354
81,0.052663,0.229485,0.176466,0.053546
82,0.052663,0.229484,0.176599,0.053546
83,0.052667,0.229493,0.177203,0.053553
84,0.052669,0.229496,0.176757,0.053552
85,0.052664,0.229486,0.176994,0.053549
86,0.052657,0.22947,0.177492,0.053544
87,0.052666,0.229491,0.177339,0.053553
88,0.052661,0.22948,0.177169,0.053547
89,0.052655,0.229467,0.177327,0.053542
90,0.052665,0.229488,0.17706,0.05355
91,0.052654,0.229465,0.176898,0.053539
92,0.052656,0.229468,0.176498,0.053538
93,0.052665,0.229489,0.177422,0.053552
94,0.052654,0.229465,0.177456,0.053542
95,0.052658,0.229474,0.17797,0.053548
96,0.052659,0.229476,0.177968,0.053549
97,0.052647,0.229448,0.177896,0.053536
98,0.052648,0.229452,0.177908,0.053538
99,0.052653,0.229462,0.177316,0.05354
100,0.052661,0.22948,0.177141,0.053547
101,0.052658,0.229473,0.17698,0.053543
102,0.052665,0.22949,0.176426,0.053548
103,0.052663,0.229485,0.176158,0.053544
104,0.052675,0.22951,0.176525,0.053558
105,0.052677,0.229514,0.176388,0.053559
106,0.05267,0.2295,0.176075,0.053551
107,0.052667,0.229493,0.176111,0.053548
108,0.052687,0.229537,0.176742,0.053571
109,0.052665,0.229489,0.176878,0.05355
110,0.052679,0.229519,0.176482,0.053561
111,0.052664,0.229486,0.177526,0.053552
112,0.052667,0.229492,0.178234,0.053558
113,0.052661,0.229479,0.177853,0.05355
114,0.05267,0.2295,0.177523,0.053558
115,0.052655,0.229467,0.177173,0.053541
116,0.052664,0.229486,0.17711,0.053549
117,0.052657,0.229471,0.177161,0.053543
118,0.052659,0.229476,0.176865,0.053544
119,0.052673,0.229507,0.17646,0.053556
120,0.052668,0.229495,0.176575,0.053551
121,0.052666,0.229491,0.177226,0.053552
122,0.05266,0.229478,0.177489,0.053548
123,0.052666,0.229491,0.176874,0.053551
124,0.052671,0.229501,0.17664,0.053554
125,0.052673,0.229506,0.177115,0.053558
126,0.052668,0.229495,0.176838,0.053552
127,0.052672,0.229505,0.177519,0.05356
128,0.052668,0.229495,0.177216,0.053554
129,0.052659,0.229475,0.17663,0.053542
130,0.052665,0.229489,0.176554,0.053548
131,0.052664,0.229486,0.176678,0.053547
132,0.052665,0.229488,0.176628,0.053548
133,0.052664,0.229486,0.177231,0.05355
134,0.052664,0.229487,0.17684,0.053548
135,0.052677,0.229515,0.176801,0.053561
136,0.05267,0.2295,0.17689,0.053555
137,0.05266,0.229478,0.177275,0.053547
138,0.052669,0.229498,0.177881,0.053559
139,0.052663,0.229485,0.177422,0.05355
140,0.052665,0.229489,0.177728,0.053554
141,0.05266,0.229479,0.177543,0.053548
142,0.052659,0.229475,0.177366,0.053546
143,0.052691,0.229545,0.176925,0.053576
144,0.052671,0.229502,0.176006,0.053551
145,0.052662,0.229483,0.176553,0.053545
146,0.052662,0.229481,0.176863,0.053546
147,0.052667,0.229492,0.176954,0.053552
148,0.052666,0.229492,0.177226,0.053553
149,0.052672,0.229504,0.176684,0.053556
150,0.052662,0.229482,0.176827,0.053546
