epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.017275,0.131433,0.0055,0.017302
2,0.0172,0.13115,0.00894,0.017245
3,0.017136,0.130906,0.012414,0.017198
4,0.01708,0.130691,0.015769,0.017159
5,0.017029,0.130494,0.018723,0.017122
6,0.016982,0.130315,0.021209,0.017088
7,0.01694,0.130152,0.023771,0.017058
8,0.016901,0.130005,0.026654,0.017034
9,0.016866,0.129871,0.028959,0.017011
10,0.016834,0.129745,0.030874,0.016988
11,0.016803,0.129626,0.03237,0.016965
12,0.016774,0.129514,0.033934,0.016944
13,0.016747,0.129409,0.03529,0.016923
14,0.016721,0.129311,0.036617,0.016904
15,0.016698,0.12922,0.037643,0.016886
16,0.016675,0.129134,0.03839,0.016867
17,0.016655,0.129052,0.038969,0.016849
18,0.016635,0.128976,0.039716,0.016833
19,0.016616,0.128905,0.040335,0.016818
20,0.016598,0.128834,0.041024,0.016803
21,0.016581,0.128766,0.041591,0.016789
22,0.016565,0.128704,0.0421,0.016775
23,0.01655,0.128647,0.04258,0.016763
24,0.016536,0.128594,0.042959,0.016751
25,0.016524,0.128545,0.043761,0.016743
26,0.016512,0.128499,0.044643,0.016735
27,0.0165,0.128452,0.045309,0.016727
28,0.016488,0.128404,0.045758,0.016716
29,0.016475,0.128355,0.046714,0.016709
30,0.016462,0.128306,0.047775,0.016701
31,0.01645,0.128259,0.04871,0.016694
32,0.016439,0.128215,0.049518,0.016687
33,0.016428,0.128173,0.050202,0.016679
34,0.016418,0.128134,0.050897,0.016673
35,0.016409,0.128097,0.051515,0.016666
36,0.0164,0.128062,0.052258,0.016661
37,0.016391,0.128028,0.053002,0.016656
38,0.016383,0.127997,0.053608,0.016651
39,0.016375,0.127965,0.054219,0.016646
40,0.016367,0.127934,0.054686,0.016641
41,0.01636,0.127906,0.055346,0.016637
42,0.016354,0.127882,0.05589,0.016633
43,0.016348,0.12786,0.056227,0.016629
44,0.016343,0.12784,0.056522,0.016626
45,0.016338,0.127822,0.056722,0.016622
46,0.016335,0.127807,0.056911,0.016619
47,0.016331,0.127793,0.057321,0.016618
48,0.016328,0.12778,0.057529,0.016615
49,0.016324,0.127766,0.057957,0.016614
50,0.016321,0.127753,0.058307,0.016612
51,0.016318,0.12774,0.058507,0.01661
52,0.016314,0.127728,0.058577,0.016607
53,0.016312,0.127717,0.05909,0.016607
54,0.016309,0.127707,0.059511,0.016607
55,0.016307,0.127697,0.059801,0.016606
56,0.016304,0.127689,0.059974,0.016604
57,0.016302,0.127681,0.060044,0.016603
58,0.0163,0.127673,0.060027,0.016601
59,0.016299,0.127667,0.060183,0.0166
60,0.016297,0.127661,0.06063,0.0166
61,0.016296,0.127655,0.060836,0.0166
62,0.016294,0.127647,0.061218,0.0166
63,0.016291,0.127638,0.061575,0.016599
64,0.016289,0.127629,0.061827,0.016598
65,0.016287,0.127621,0.062121,0.016598
66,0.016285,0.127614,0.062388,0.016597
67,0.016284,0.127609,0.062583,0.016597
68,0.016283,0.127605,0.062709,0.016597
69,0.016282,0.127601,0.062733,0.016596
70,0.016281,0.127598,0.062908,0.016596
71,0.01628,0.127594,0.063109,0.016596
72,0.016279,0.127591,0.063267,0.016596
73,0.016279,0.127588,0.063318,0.016595
74,0.016278,0.127586,0.06329,0.016595
75,0.016278,0.127585,0.06354,0.016596
