epoch,parameter,feature,context,weight
0,beta,momentum,,0.0
0,beta,persist,,0.0
0,beta,underwater,,0.0
0,B,momentum,kospi_return_1d,0.0
0,B,momentum,fx_level_z_252,0.0
0,B,persist,kospi_return_1d,0.0
0,B,persist,fx_level_z_252,0.0
0,B,underwater,kospi_return_1d,0.0
0,B,underwater,fx_level_z_252,0.0
0,alpha,,kospi_return_1d,0.0
0,alpha,,fx_level_z_252,0.0
1,beta,momentum,,-0.0019867306109517813
1,beta,persist,,0.0019964929670095444
1,beta,underwater,,0.0019838660955429077
1,B,momentum,kospi_return_1d,-0.0011903193080797791
1,B,momentum,fx_level_z_252,0.0010383654152974486
1,B,persist,kospi_return_1d,0.001347377779893577
1,B,persist,fx_level_z_252,-0.001503464300185442
1,B,underwater,kospi_return_1d,-0.0019302419386804104
1,B,underwater,fx_level_z_252,0.0018439714331179857
1,alpha,,kospi_return_1d,-0.0017524075228720903
1,alpha,,fx_level_z_252,0.001997613115236163
2,beta,momentum,,-0.0039228107780218124
2,beta,persist,,0.003986673895269632
2,beta,underwater,,0.003938009962439537
2,B,momentum,kospi_return_1d,-0.0014669287484139204
2,B,momentum,fx_level_z_252,0.0013187808217480779
2,B,persist,kospi_return_1d,0.002385432831943035
2,B,persist,fx_level_z_252,-0.0023640827275812626
2,B,underwater,kospi_return_1d,-0.003586255945265293
2,B,underwater,fx_level_z_252,0.002699327887967229
2,alpha,,kospi_return_1d,-0.003401508554816246
2,alpha,,fx_level_z_252,0.003969569690525532
3,beta,momentum,,-0.005810775328427553
3,beta,persist,,0.005968434736132622
3,beta,underwater,,0.00584779167547822
3,B,momentum,kospi_return_1d,-0.0022171763703227043
3,B,momentum,fx_level_z_252,0.0020110318437218666
3,B,persist,kospi_return_1d,0.003617378883063793
3,B,persist,fx_level_z_252,-0.0036096018739044666
3,B,underwater,kospi_return_1d,-0.0047674523666501045
3,B,underwater,fx_level_z_252,0.002393190748989582
3,alpha,,kospi_return_1d,-0.005086843855679035
3,alpha,,fx_level_z_252,0.005871247500181198
4,beta,momentum,,-0.0076758405193686485
4,beta,persist,,0.007925795391201973
4,beta,underwater,,0.007729028817266226
4,B,momentum,kospi_return_1d,-0.0027096830308437347
4,B,momentum,fx_level_z_252,0.0022806033957749605
4,B,persist,kospi_return_1d,0.004570357967168093
4,B,persist,fx_level_z_252,-0.004830493126064539
4,B,underwater,kospi_return_1d,-0.0056680007837712765
4,B,underwater,fx_level_z_252,0.0018139479216188192
4,alpha,,kospi_return_1d,-0.006662704981863499
4,alpha,,fx_level_z_252,0.007777523249387741
5,beta,momentum,,-0.009507582522928715
5,beta,persist,,0.009841835126280785
5,beta,underwater,,0.00953387375921011
5,B,momentum,kospi_return_1d,-0.0029856038745492697
5,B,momentum,fx_level_z_252,0.0028453657869249582
5,B,persist,kospi_return_1d,0.004956182558089495
5,B,persist,fx_level_z_252,-0.006085488945245743
5,B,underwater,kospi_return_1d,-0.006599887274205685
5,B,underwater,fx_level_z_252,0.000972575624473393
5,alpha,,kospi_return_1d,-0.008117804303765297
5,alpha,,fx_level_z_252,0.0096600241959095
6,beta,momentum,,-0.011285515502095222
6,beta,persist,,0.01171647384762764
6,beta,underwater,,0.011289353482425213
6,B,momentum,kospi_return_1d,-0.003019317053258419
6,B,momentum,fx_level_z_252,0.003239067504182458
6,B,persist,kospi_return_1d,0.005314960610121489
6,B,persist,fx_level_z_252,-0.007336998358368874
6,B,underwater,kospi_return_1d,-0.0073652383871376514
6,B,underwater,fx_level_z_252,3.372030914761126e-05
6,alpha,,kospi_return_1d,-0.009369921870529652
6,alpha,,fx_level_z_252,0.011512015014886856
7,beta,momentum,,-0.013040800578892231
7,beta,persist,,0.013580994680523872
7,beta,underwater,,0.012983575463294983
7,B,momentum,kospi_return_1d,-0.0031369002535939217
7,B,momentum,fx_level_z_252,0.0035197660326957703
7,B,persist,kospi_return_1d,0.0058288006111979485
7,B,persist,fx_level_z_252,-0.008393238298594952
7,B,underwater,kospi_return_1d,-0.007771747186779976
7,B,underwater,fx_level_z_252,-0.0009321516845375299
7,alpha,,kospi_return_1d,-0.010487055405974388
7,alpha,,fx_level_z_252,0.013279896229505539
8,beta,momentum,,-0.014720930717885494
8,beta,persist,,0.015444494783878326
8,beta,underwater,,0.014560917392373085
8,B,momentum,kospi_return_1d,-0.0026807233225554228
8,B,momentum,fx_level_z_252,0.003939569927752018
8,B,persist,kospi_return_1d,0.006355577614158392
8,B,persist,fx_level_z_252,-0.00952858291566372
8,B,underwater,kospi_return_1d,-0.00781377125531435
8,B,underwater,fx_level_z_252,-0.0020963295828551054
8,alpha,,kospi_return_1d,-0.011455497704446316
8,alpha,,fx_level_z_252,0.014973195269703865
9,beta,momentum,,-0.016345296055078506
9,beta,persist,,0.017275799065828323
9,beta,underwater,,0.01605028286576271
9,B,momentum,kospi_return_1d,-0.002328393515199423
9,B,momentum,fx_level_z_252,0.0042471131309866905
9,B,persist,kospi_return_1d,0.006742879282683134
9,B,persist,fx_level_z_252,-0.010499902069568634
9,B,underwater,kospi_return_1d,-0.007820341736078262
9,B,underwater,fx_level_z_252,-0.003222992178052664
9,alpha,,kospi_return_1d,-0.012186480686068535
9,alpha,,fx_level_z_252,0.01664411462843418
10,beta,momentum,,-0.01784827932715416
10,beta,persist,,0.01906258426606655
10,beta,underwater,,0.017437109723687172
