epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.114852,0.338899,0.018571,0.114945
2,0.113492,0.336885,0.033039,0.113657
3,0.112266,0.335061,0.047201,0.112502
4,0.111245,0.333534,0.059644,0.111543
5,0.110286,0.332094,0.071106,0.110642
6,0.109402,0.33076,0.081483,0.10981
7,0.108644,0.329611,0.092955,0.109108
8,0.107961,0.328575,0.10357,0.108479
9,0.107361,0.32766,0.113364,0.107928
10,0.106842,0.326866,0.121885,0.107451
11,0.106299,0.326035,0.129235,0.106945
12,0.10589,0.325407,0.135701,0.106568
13,0.105508,0.32482,0.141476,0.106215
14,0.105147,0.324264,0.146586,0.10588
15,0.104867,0.323831,0.151759,0.105625
16,0.104547,0.323337,0.155573,0.105325
17,0.104287,0.322935,0.15858,0.10508
18,0.104042,0.322556,0.160873,0.104846
19,0.103785,0.322157,0.162331,0.104597
20,0.103589,0.321852,0.164322,0.10441
21,0.103399,0.321557,0.166552,0.104232
22,0.103211,0.321265,0.168456,0.104054
23,0.103046,0.321008,0.169485,0.103894
24,0.102862,0.320721,0.170182,0.103713
25,0.102725,0.320508,0.170589,0.103578
26,0.102581,0.320283,0.170898,0.103436
27,0.10245,0.320078,0.171361,0.103307
28,0.10232,0.319876,0.172541,0.103183
29,0.10222,0.319719,0.173999,0.10309
30,0.102092,0.319519,0.175569,0.10297
31,0.101987,0.319353,0.177001,0.102872
32,0.101895,0.31921,0.178031,0.102785
33,0.101806,0.319071,0.179053,0.102701
34,0.101715,0.318928,0.179897,0.102614
35,0.101634,0.318802,0.180493,0.102537
36,0.101563,0.31869,0.181121,0.102469
37,0.101499,0.318589,0.18201,0.102409
38,0.10142,0.318464,0.182734,0.102333
39,0.101352,0.318358,0.183795,0.102271
40,0.101296,0.31827,0.184877,0.10222
41,0.101222,0.318154,0.186039,0.102152
42,0.101158,0.318053,0.18712,0.102094
43,0.101099,0.317961,0.188474,0.102041
44,0.10104,0.317868,0.190082,0.10199
45,0.100979,0.317773,0.191212,0.101935
46,0.100926,0.317688,0.192141,0.101886
47,0.100867,0.317596,0.192907,0.101832
48,0.100819,0.31752,0.194547,0.101791
49,0.100764,0.317434,0.195996,0.101744
50,0.100709,0.317347,0.197382,0.101696
51,0.100663,0.317274,0.19842,0.101655
52,0.10061,0.317191,0.199142,0.101606
53,0.100559,0.31711,0.200113,0.10156
54,0.100526,0.317059,0.201628,0.101534
55,0.100485,0.316994,0.202998,0.1015
56,0.100456,0.316948,0.204644,0.101479
57,0.100421,0.316892,0.205982,0.101451
58,0.100376,0.316822,0.206532,0.101409
59,0.100343,0.316769,0.20819,0.101384
60,0.100301,0.316703,0.209643,0.101349
61,0.100275,0.316662,0.211362,0.101332
62,0.100246,0.316616,0.212469,0.101308
63,0.100221,0.316577,0.213526,0.101288
64,0.100186,0.316522,0.214504,0.101259
65,0.10017,0.316496,0.215387,0.101247
66,0.100136,0.316443,0.21573,0.101215
67,0.100101,0.316387,0.216521,0.101184
68,0.100082,0.316357,0.217571,0.10117
69,0.100067,0.316334,0.217971,0.101157
70,0.100047,0.316302,0.217737,0.101135
71,0.100021,0.316262,0.217258,0.101108
72,0.099991,0.316213,0.216908,0.101075
73,0.099984,0.316202,0.21678,0.101068
74,0.099985,0.316204,0.217112,0.101071
75,0.099963,0.31617,0.217249,0.10105
76,0.099954,0.316155,0.216972,0.101039
77,0.099932,0.31612,0.216961,0.101017
78,0.099908,0.316082,0.218024,0.100998
79,0.09989,0.316054,0.219123,0.100986
80,0.099908,0.316082,0.220208,0.101009
81,0.099873,0.316026,0.221179,0.100979
82,0.099847,0.315986,0.221956,0.100957
83,0.099826,0.315953,0.22243,0.100938
84,0.099827,0.315954,0.222586,0.10094
85,0.099814,0.315934,0.222197,0.100925
86,0.0998,0.315911,0.222139,0.10091
87,0.09979,0.315895,0.222157,0.100901
88,0.09978,0.31588,0.222274,0.100892
89,0.099782,0.315884,0.222979,0.100897
90,0.099774,0.315871,0.223443,0.100892
91,0.099767,0.31586,0.224207,0.100888
92,0.099757,0.315844,0.224874,0.100882
93,0.099735,0.315808,0.225743,0.100863
94,0.099724,0.315792,0.226492,0.100857
95,0.099714,0.315776,0.227277,0.100851
96,0.099702,0.315757,0.228111,0.100843
97,0.099695,0.315746,0.228665,0.100839
98,0.09969,0.315737,0.229184,0.100836
99,0.099695,0.315745,0.229732,0.100843
100,0.099692,0.31574,0.229943,0.100842
101,0.099678,0.315718,0.230415,0.10083
102,0.099664,0.315696,0.231091,0.10082
103,0.099651,0.315676,0.231184,0.100807
104,0.099663,0.315695,0.231082,0.100819
105,0.099656,0.315683,0.231723,0.100814
106,0.09964,0.315658,0.231855,0.100799
107,0.099643,0.315663,0.231988,0.100803
108,0.099641,0.31566,0.232538,0.100804
109,0.099631,0.315644,0.232939,0.100796
110,0.099628,0.315639,0.233449,0.100795
111,0.099619,0.315625,0.233903,0.100788
112,0.09963,0.315642,0.234165,0.100801
113,0.099627,0.315638,0.233721,0.100796
114,0.099611,0.315612,0.233755,0.10078
115,0.0996,0.315595,0.233649,0.100769
116,0.099601,0.315596,0.23348,0.100768
117,0.099623,0.315632,0.233121,0.100789
118,0.09961,0.315611,0.232751,0.100774
119,0.099607,0.315606,0.232154,0.100768
120,0.099614,0.315616,0.231499,0.100771
121,0.099615,0.315618,0.230844,0.100769
122,0.099614,0.315617,0.230568,0.100767
123,0.099616,0.315621,0.230278,0.100768
124,0.099631,0.315644,0.230085,0.100782
125,0.099609,0.315608,0.23037,0.100761
126,0.099607,0.315606,0.231038,0.100762
127,0.099612,0.315614,0.231682,0.100771
128,0.099602,0.315598,0.232155,0.100763
129,0.0996,0.315594,0.232517,0.100762
130,0.099593,0.315584,0.232609,0.100756
131,0.099586,0.315573,0.232647,0.100749
132,0.099593,0.315584,0.233214,0.10076
133,0.099584,0.315569,0.233174,0.10075
134,0.099587,0.315574,0.233317,0.100754
135,0.099586,0.315573,0.233167,0.100752
136,0.099588,0.315575,0.233452,0.100755
137,0.099583,0.315567,0.233414,0.10075
138,0.09959,0.315579,0.23383,0.100759
139,0.099591,0.31558,0.2342,0.100762
140,0.099581,0.315564,0.234766,0.100754
141,0.099578,0.315559,0.235839,0.100757
142,0.099569,0.315545,0.236869,0.100753
143,0.099555,0.315523,0.237219,0.100741
144,0.099558,0.315528,0.23741,0.100745
145,0.099559,0.31553,0.237507,0.100746
146,0.099563,0.315535,0.237413,0.10075
147,0.099553,0.31552,0.237783,0.100742
148,0.099557,0.315527,0.23832,0.100749
149,0.09955,0.315515,0.238919,0.100744
150,0.099553,0.31552,0.239106,0.100748
151,0.099564,0.315537,0.238407,0.100756
152,0.099558,0.315529,0.238048,0.100749
153,0.099563,0.315536,0.237396,0.10075
154,0.099563,0.315537,0.237304,0.10075
155,0.099573,0.315551,0.237057,0.100758
156,0.099556,0.315525,0.236991,0.100741
157,0.09956,0.315532,0.236562,0.100743
158,0.099559,0.31553,0.23627,0.100741
159,0.099562,0.315534,0.235597,0.10074
160,0.099565,0.315539,0.234859,0.100739
161,0.099567,0.315542,0.235095,0.100743
162,0.09956,0.315532,0.23609,0.100741
163,0.099556,0.315525,0.236747,0.10074
164,0.099557,0.315527,0.237127,0.100743
165,0.099554,0.315522,0.236668,0.100737
166,0.099561,0.315533,0.236278,0.100742
167,0.099553,0.315521,0.23553,0.100731
168,0.099566,0.315541,0.23489,0.100741
169,0.099567,0.315542,0.234184,0.100738
170,0.099568,0.315545,0.233937,0.100738
171,0.099577,0.315559,0.233757,0.100746
172,0.099567,0.315543,0.233611,0.100735
173,0.099568,0.315543,0.23374,0.100736
174,0.099575,0.315555,0.234144,0.100746
175,0.099573,0.315552,0.234741,0.100747
176,0.099569,0.315545,0.235845,0.100748
177,0.099563,0.315537,0.237078,0.100749
178,0.099566,0.315541,0.237755,0.100755
179,0.099556,0.315525,0.23802,0.100746
180,0.099547,0.31551,0.238439,0.100739
181,0.099546,0.315508,0.238783,0.100739
182,0.099548,0.315512,0.239246,0.100744
183,0.099542,0.315503,0.239824,0.100741
184,0.099542,0.315503,0.240414,0.100744
185,0.099534,0.31549,0.240888,0.100738
186,0.099539,0.315498,0.241485,0.100747
187,0.099534,0.315491,0.241881,0.100744
188,0.099535,0.315492,0.241999,0.100745
189,0.099551,0.315518,0.241725,0.10076
190,0.09954,0.3155,0.241283,0.100746
191,0.099538,0.315497,0.241567,0.100746
192,0.099528,0.315481,0.241278,0.100734
193,0.099544,0.315506,0.241032,0.100749
194,0.099535,0.315491,0.241275,0.100741
195,0.099536,0.315493,0.240943,0.10074
196,0.099542,0.315502,0.241165,0.100748
197,0.099535,0.315492,0.241823,0.100744
198,0.099533,0.315488,0.242488,0.100745
199,0.099534,0.31549,0.242849,0.100748
200,0.099529,0.315482,0.242624,0.100742
201,0.099524,0.315474,0.242489,0.100736
202,0.099523,0.315473,0.242919,0.100738
203,0.09953,0.315483,0.242829,0.100744
204,0.099535,0.315491,0.242878,0.100749
205,0.099539,0.315498,0.243005,0.100754
206,0.09953,0.315484,0.242682,0.100744
207,0.099542,0.315503,0.242421,0.100754
208,0.099527,0.315478,0.242751,0.10074
209,0.099548,0.315513,0.242678,0.100762
210,0.099522,0.315471,0.242774,0.100736
211,0.099525,0.315476,0.24258,0.100738
212,0.099523,0.315473,0.242875,0.100738
213,0.099526,0.315478,0.242584,0.100739
214,0.099532,0.315487,0.242211,0.100743
215,0.099534,0.31549,0.241245,0.10074
216,0.099542,0.315503,0.240537,0.100745
217,0.099537,0.315495,0.240123,0.100738
218,0.099544,0.315506,0.239506,0.100742
219,0.099547,0.31551,0.238674,0.10074
220,0.099548,0.315512,0.238191,0.100739
221,0.099549,0.315514,0.237981,0.100739
222,0.099546,0.315509,0.238227,0.100737
223,0.099552,0.315519,0.238195,0.100743
224,0.099546,0.315509,0.238085,0.100736
225,0.09955,0.315516,0.238261,0.100741
226,0.099555,0.315524,0.237547,0.100743
227,0.099555,0.315523,0.237414,0.100742
228,0.099565,0.31554,0.236913,0.10075
229,0.099577,0.315558,0.236868,0.100761
230,0.099579,0.315561,0.237259,0.100765
231,0.099573,0.315552,0.238057,0.100764
232,0.099569,0.315545,0.23884,0.100763
233,0.099553,0.31552,0.239729,0.100751
234,0.099555,0.315524,0.240663,0.100759
235,0.099555,0.315523,0.241272,0.100761
236,0.099558,0.315529,0.242344,0.10077
237,0.099551,0.315518,0.242886,0.100766
238,0.099549,0.315514,0.242648,0.100762
239,0.099543,0.315505,0.241841,0.100753
240,0.09954,0.3155,0.241215,0.100746
241,0.099546,0.31551,0.240928,0.100751
242,0.099548,0.315512,0.24025,0.100749
243,0.099544,0.315505,0.239543,0.100741
244,0.099549,0.315514,0.238444,0.100741
245,0.099548,0.315512,0.237374,0.100735
246,0.099565,0.315539,0.23686,0.100749
247,0.099558,0.315528,0.236595,0.100741
248,0.09958,0.315562,0.236107,0.10076
249,0.099575,0.315556,0.235568,0.100753
250,0.099575,0.315554,0.235086,0.10075
251,0.099578,0.315559,0.235185,0.100754
252,0.099592,0.315581,0.23538,0.100769
253,0.09959,0.315579,0.235633,0.100769
254,0.099574,0.315553,0.236023,0.100754
255,0.099576,0.315556,0.235946,0.100756
256,0.099564,0.315537,0.235014,0.100739
257,0.099572,0.31555,0.234202,0.100743
258,0.099585,0.315571,0.233821,0.100754
259,0.099572,0.31555,0.233839,0.100741
260,0.099572,0.31555,0.234079,0.100742
261,0.099583,0.315568,0.234021,0.100753
262,0.099576,0.315557,0.233634,0.100744
263,0.099572,0.31555,0.233701,0.10074
264,0.099575,0.315555,0.233737,0.100744
265,0.099573,0.315552,0.233375,0.10074
266,0.099586,0.315572,0.233506,0.100753
267,0.099578,0.315561,0.23312,0.100744
