experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,22,foreign,765,194,0.6908764839172363,0.6030927835051546,0.5926925698704839,0.6923150420188904
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,22,institution,765,194,0.6925911903381348,0.5463917525773195,0.5337047962416693,0.6926283836364746
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,22,retail,765,194,0.6916586756706238,0.5515463917525774,0.5514391261594068,0.6923486590385437
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,23,foreign,768,197,0.6906638145446777,0.5736040609137056,0.5542986425339367,0.6927564740180969
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,23,institution,768,197,0.6926379799842834,0.5279187817258884,0.5278701198299188,0.6929280161857605
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,23,retail,768,197,0.6916105151176453,0.5482233502538071,0.5414171004106401,0.692248523235321
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,24,foreign,772,194,0.6910785436630249,0.6185567010309279,0.5936827804822824,0.6915960311889648
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,24,institution,772,194,0.6925366520881653,0.5463917525773195,0.5380952380952381,0.6929975152015686
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,24,retail,772,194,0.6920132637023926,0.6855670103092784,0.6510688485920684,0.6909247040748596
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,25,foreign,765,194,0.6910685300827026,0.6082474226804123,0.5803734061930783,0.6916307210922241
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,25,institution,765,194,0.6926308870315552,0.5876288659793815,0.5872340425531914,0.6925740838050842
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,25,retail,765,194,0.6917484402656555,0.5515463917525774,0.5235837073418579,0.6920666098594666
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,26,foreign,765,194,0.6913669109344482,0.6391752577319587,0.6196078431372549,0.6893068552017212
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,26,institution,765,194,0.6923889517784119,0.4948453608247423,0.4922008547008547,0.693668782711029
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,26,retail,765,194,0.6920793652534485,0.654639175257732,0.6400941437076006,0.6901751756668091
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,27,foreign,765,194,0.6910707354545593,0.6288659793814433,0.6140583554376657,0.6914976239204407
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,27,institution,765,194,0.6925305128097534,0.5103092783505154,0.5045032934534212,0.6930987238883972
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,27,retail,765,194,0.6918665170669556,0.6494845360824743,0.6383771929824561,0.6914278268814087
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,28,foreign,765,194,0.6909143924713135,0.5979381443298969,0.5641705069124423,0.6924123764038086
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,28,institution,765,194,0.6924837231636047,0.520618556701031,0.5137844611528821,0.6931239366531372
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,28,retail,765,194,0.6917768716812134,0.5927835051546392,0.5834760157630112,0.691979706287384
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,29,foreign,768,197,0.6906857490539551,0.5736040609137056,0.5215128383067315,0.6929567456245422
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,29,institution,768,197,0.6925492286682129,0.5329949238578681,0.5253509323276765,0.6926938891410828
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,29,retail,768,197,0.6917364597320557,0.583756345177665,0.5538555015466196,0.6918836832046509
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,30,foreign,772,194,0.6910545229911804,0.5927835051546392,0.5919052056983092,0.6914349794387817
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,30,institution,772,194,0.6926699876785278,0.6237113402061856,0.6124989739239883,0.6922993063926697
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,30,retail,772,194,0.6917663216590881,0.5721649484536082,0.5707850193256031,0.6921581625938416
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,31,foreign,765,194,0.6913313865661621,0.6134020618556701,0.6125682332578885,0.6893064975738525
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,31,institution,765,194,0.6924386620521545,0.5257731958762887,0.4890644681094698,0.6935778856277466
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,31,retail,765,194,0.6921285390853882,0.6597938144329897,0.659468085106383,0.6908140778541565
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,32,foreign,765,194,0.6910154819488525,0.6030927835051546,0.6007056748015289,0.6916137337684631
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,32,institution,765,194,0.6925616264343262,0.5515463917525774,0.5346182479940442,0.6928595900535583
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,32,retail,765,194,0.6919108033180237,0.6597938144329897,0.6596491228070176,0.6914416551589966
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,33,foreign,765,194,0.6910463571548462,0.6288659793814433,0.6209703679583198,0.6914626955986023
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,33,institution,765,194,0.6925273537635803,0.5309278350515464,0.5016795099782652,0.6929274201393127
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,33,retail,765,194,0.6918700337409973,0.6649484536082474,0.6572903927164018,0.6911720037460327
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,34,foreign,768,197,0.6908371448516846,0.6243654822335025,0.6148277319805537,0.6919571161270142
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,34,institution,768,197,0.6926018595695496,0.5025380710659898,0.4725136612021858,0.6929914355278015
