variant,split,rmse,nrmse,rmse_skill,mse_skill,mae_skill,direction_accuracy,balanced_accuracy,macro_f1,pearson,spearman,std_ratio,tail_direction_accuracy
e1_persistence,4,0.13548660381946148,1.0215843550326722,0.011879368146523794,0.023617606041805628,0.016025533262522096,0.5824742268041238,0.5054147465437788,0.494320193081255,0.11797527072458144,0.1501818196759706,0.06736551495141554,0.6530612244897959
e1_persistence,5,0.1449111943969059,1.013321550131507,0.0059075565506122585,0.011780233436420984,0.010017653023135176,0.5618556701030928,0.49116947809351297,0.47475712693104,0.03891100282782769,0.09309578301619324,0.0896186890351408,0.6326530612244898
e1_persistence,6,0.12834172633027077,1.0011305705466598,0.008208692566406883,0.016349941710737226,0.01503100411133762,0.5927835051546392,0.585256968641115,0.5847400222180075,0.15456749771365785,0.20394291889404328,0.13547111326391917,0.6326530612244898
e1_persistence,7,0.12629580495609288,1.0092290338614984,0.0068225256809737456,0.013598428250867323,0.0050317536692106035,0.5721649484536082,0.5476190476190476,0.5478363427030974,0.13142192169040387,0.1419261791570963,0.07946156808137077,0.673469387755102
e1_persistence,8,0.14770546980992205,0.9924239494139943,0.007623940503350468,0.015189854159869065,0.0034395959362689688,0.5685279187817259,0.5501456512692467,0.5412957129160388,0.14481011898342172,0.13336409783110292,0.07149642116558441,0.68
e1_persistence,9,0.11934155602514757,1.0022084531739062,0.007409746467288536,0.014764609482013968,0.005447365705155138,0.5721649484536082,0.5454398273070696,0.5347721822541966,0.17015308367250936,0.11598410670041458,0.0764959640541437,0.673469387755102
e1_persistence,10,0.10664040414915844,1.0092816437172605,0.004808741065996047,0.009594334104490398,-0.003427577444844898,0.5824742268041238,0.5467216770740411,0.5459824911155413,0.1416526553347992,0.08017569738631646,0.08394165656018489,0.5918367346938775
e1_persistence,11,0.12223024324581758,0.984397667211204,0.016589962780081513,0.03290470728600181,0.006474647459153382,0.5979381443298969,0.562828947368421,0.5584733893557423,0.26719244879959314,0.21120255739132932,0.07876351442813058,0.7346938775510204
e1_persistence,12,0.1192600049585671,1.0174922747527742,0.009807465523933634,0.019518748891236948,0.0043626729833206035,0.5824742268041238,0.5085253456221198,0.4994744386048734,0.14304370898389504,0.07217152272437781,0.07231979978829285,0.5918367346938775
e1_persistence,13,0.13012522784618566,1.0116768969238137,0.0017508008234817796,0.0034986000151343566,-0.0046013793142332116,0.5463917525773195,0.49779236952337824,0.49479166666666663,0.06883076690174966,0.07073997526430623,0.0884657787797261,0.6530612244897959
e1_persistence,14,0.11158099937773998,0.9999946064159191,0.004432596050617743,0.00884554110040825,0.00026992192129660086,0.5309278350515464,0.5349520905923345,0.5294149007063842,0.17860202863604902,0.17830655002814608,0.1487877140973612,0.6122448979591837
e1_persistence,15,0.10906327438640302,1.0078662966841796,0.002306022870845359,0.004606722611164682,-0.012136747939216042,0.5309278350515464,0.5156510156510157,0.5151465216555436,0.16252087387815653,0.10058880812579865,0.08565127333967465,0.673469387755102
e1_persistence,16,0.13219619030211216,0.9833190744948105,0.01863234130564073,0.0369175650775464,0.004531178742931852,0.5634517766497462,0.55638784852268,0.5563063063063063,0.23716950447085622,0.18958464788776613,0.08515068456154233,0.72
