investor,epoch,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,total_loss_mean,total_loss_std
foreign,22,0.058452644444444445,0.001909841475519935,0.05476,0.062585,0.058452644444444445,0.001909841475519935
foreign,23,0.05841180000000001,0.0019073633943697812,0.054721,0.062543,0.05841180000000001,0.0019073633943697812
foreign,24,0.05837437777777778,0.0018966876904091224,0.054714,0.062502,0.05837437777777778,0.0018966876904091224
foreign,25,0.05834262222222222,0.0018913145294992464,0.054677,0.062471,0.05834262222222222,0.0018913145294992464
foreign,26,0.05832088888888889,0.0018847716551134758,0.054677,0.062449,0.05832088888888889,0.0018847716551134758
foreign,27,0.05830273333333333,0.001877352516904396,0.054644,0.06243,0.05830273333333333,0.001877352516904396
foreign,28,0.058286533333333335,0.0018760357939015969,0.054643,0.062404,0.058286533333333335,0.0018760357939015969
foreign,29,0.05827444444444444,0.0018724952913589984,0.054628,0.062404,0.05827444444444444,0.0018724952913589984
foreign,30,0.058263555555555555,0.0018724886521752971,0.054618,0.062379,0.058263555555555555,0.0018724886521752971
foreign,31,0.058255666666666664,0.0018739233514935268,0.054612,0.062375,0.058255666666666664,0.0018739233514935268
foreign,32,0.058245844444444445,0.0018747515587593747,0.054597,0.062383,0.058245844444444445,0.0018747515587593747
foreign,33,0.05824215555555555,0.0018754432440402351,0.054591,0.062353,0.05824215555555555,0.0018754432440402351
foreign,34,0.058241044444444445,0.0018706882417922547,0.05459,0.062366,0.058241044444444445,0.0018706882417922547
foreign,35,0.05823802222222222,0.0018674088938332905,0.054583,0.062344,0.05823802222222222,0.0018674088938332905
foreign,36,0.05823224444444445,0.001864510137415523,0.054575,0.062346,0.05823224444444445,0.001864510137415523
foreign,37,0.058228377777777784,0.001866388238975445,0.054575,0.062355,0.058228377777777784,0.001866388238975445
foreign,38,0.05822526666666667,0.001868806770496764,0.054572,0.062339,0.05822526666666667,0.001868806770496764
foreign,39,0.05822104444444444,0.0018735368467584553,0.054571,0.062333,0.05822104444444444,0.0018735368467584553
foreign,40,0.05821200000000001,0.0018737491585297417,0.054569,0.062336,0.05821200000000001,0.0018737491585297417
foreign,41,0.05821328888888889,0.0018916919990294191,0.054558,0.062334,0.05821328888888889,0.0018916919990294191
foreign,42,0.05821048888888889,0.001895292668959098,0.054578,0.062333,0.05821048888888889,0.001895292668959098
foreign,43,0.05821317777777778,0.0019064127222815023,0.054562,0.062334,0.05821317777777778,0.0019064127222815023
foreign,44,0.05820791111111111,0.0019059599087434583,0.054566,0.062331,0.05820791111111111,0.0019059599087434583
foreign,45,0.058201777777777776,0.0019027748742881342,0.054555,0.062332,0.058201777777777776,0.0019027748742881342
foreign,46,0.05819446666666667,0.0019022822728119366,0.054581,0.062319,0.05819446666666667,0.0019022822728119366
foreign,47,0.05819037777777778,0.0019004844632223362,0.054552,0.062324,0.05819037777777778,0.0019004844632223362
foreign,48,0.058189955555555554,0.0019026093679656649,0.054557,0.062329,0.058189955555555554,0.0019026093679656649
foreign,49,0.05819237777777778,0.0019038074803462198,0.054551,0.062321,0.05819237777777778,0.0019038074803462198
foreign,50,0.05819777777777778,0.0019028193303728025,0.054555,0.062324,0.05819777777777778,0.0019028193303728025
foreign,51,0.058208199999999995,0.0019036900841165408,0.054547,0.062323,0.058208199999999995,0.0019036900841165408
foreign,52,0.058221355555555555,0.0019134023261238504,0.054557,0.062318,0.058221355555555555,0.0019134023261238504
foreign,53,0.05823066666666667,0.0019261812432422312,0.054553,0.062323,0.05823066666666667,0.0019261812432422312
foreign,54,0.0582398888888889,0.0019399773103432071,0.054555,0.062343,0.0582398888888889,0.0019399773103432071
foreign,55,0.05823882222222222,0.0019456244766245109,0.054547,0.062369,0.05823882222222222,0.0019456244766245109
foreign,56,0.05823617777777778,0.0019454668671846172,0.054555,0.06241,0.05823617777777778,0.0019454668671846172
foreign,57,0.058234111111111105,0.0019457640964906083,0.054548,0.062367,0.058234111111111105,0.0019457640964906083
foreign,58,0.058238311111111114,0.0019500843317687817,0.054555,0.062317,0.058238311111111114,0.0019500843317687817
foreign,59,0.05823735555555555,0.0019471812512584777,0.054551,0.062316,0.05823735555555555,0.0019471812512584777
foreign,60,0.05823706666666667,0.0019408378509387046,0.054555,0.062327,0.05823706666666667,0.0019408378509387046
foreign,61,0.058229222222222224,0.0019284559872990356,0.054549,0.062322,0.058229222222222224,0.0019284559872990356
foreign,62,0.05822055555555555,0.0019169752874059831,0.054556,0.062331,0.05822055555555555,0.0019169752874059831
foreign,63,0.05821248888888889,0.0019071916839143142,0.054547,0.062316,0.05821248888888889,0.0019071916839143142
foreign,64,0.05820595555555556,0.001901233964794679,0.05455,0.062331,0.05820595555555556,0.001901233964794679
foreign,65,0.05819771111111111,0.0018966428189905163,0.054546,0.062322,0.05819771111111111,0.0018966428189905163
foreign,66,0.058196488888888884,0.0018930554381526156,0.054551,0.06233,0.058196488888888884,0.0018930554381526156
foreign,67,0.05819277777777778,0.001892901439215962,0.054556,0.062328,0.05819277777777778,0.001892901439215962
foreign,68,0.05819557777777778,0.0018949367762167127,0.054552,0.06232,0.05819557777777778,0.0018949367762167127
foreign,69,0.05820411111111111,0.0018914904323193275,0.054555,0.062327,0.05820411111111111,0.0018914904323193275
foreign,70,0.058225533333333336,0.001883213592868221,0.054552,0.062333,0.058225533333333336,0.001883213592868221
foreign,71,0.058236355555555556,0.001879417392263741,0.054553,0.06233,0.058236355555555556,0.001879417392263741
foreign,72,0.05824235555555556,0.0018724795077839198,0.054551,0.062322,0.05824235555555556,0.0018724795077839198
foreign,73,0.05823986666666667,0.0018733879688463298,0.054552,0.062313,0.05823986666666667,0.0018733879688463298
foreign,74,0.05823275555555556,0.0018720682674464066,0.054552,0.06232,0.05823275555555556,0.0018720682674464066
foreign,75,0.05823068888888889,0.0018722491921145908,0.054555,0.062319,0.05823068888888889,0.0018722491921145908
institution,1,0.015857,0.00080464037704035,0.014097,0.017482,0.015902,0.00080464037704035
institution,2,0.015812044444444444,0.0008026849816696337,0.014048,0.01743,0.015871,0.0008040037596022453
institution,3,0.01578437777777778,0.0008009640012591897,0.014014,0.017394,0.015852822222222222,0.0008033063292330389
institution,4,0.015764466666666664,0.0007995019074398755,0.013986,0.017366,0.015844266666666666,0.0008024475174002465
institution,5,0.01574857777777778,0.0007981473573472537,0.013962,0.01734,0.015836,0.0008018394761138574
institution,6,0.0157338,0.0007971940165354984,0.013937,0.017315,0.01582688888888889,0.0008021272915935431
institution,7,0.015719911111111113,0.0007962731892505186,0.013916,0.017292,0.01581997777777778,0.0008020128509764124
institution,8,0.015707266666666667,0.0007950388612571658,0.013897,0.017271,0.015814955555555555,0.000801216743900845
institution,9,0.01569631111111111,0.0007940075229269848,0.013877,0.017251,0.01580968888888889,0.0008008967650595347
institution,10,0.01568688888888889,0.0007935998597364655,0.013859,0.017234,0.015804844444444445,0.0008005544089043305
retail,1,0.11103648888888888,0.004817838597914578,0.103006,0.122198,0.11104084444444445,0.0048177531303764945
retail,2,0.10986637777777777,0.004862581877267606,0.101939,0.121008,0.10987435555555557,0.004862405676372162
retail,3,0.10882851111111111,0.004926944625877647,0.100791,0.119947,0.10884024444444444,0.00492636682535718
retail,4,0.10789673333333333,0.004980536747270227,0.099755,0.119301,0.10791206666666665,0.004979967138445795
retail,5,0.10704822222222223,0.0050283196899203195,0.098926,0.118681,0.10706684444444445,0.005027394621451349
retail,6,0.10629539999999998,0.005058939892543062,0.098161,0.118102,0.10631704444444444,0.005057847273636711
retail,7,0.10563064444444444,0.005093723402186244,0.097489,0.117595,0.10565526666666666,0.00509238230283056
retail,8,0.10502984444444444,0.005116345308534371,0.096925,0.11716,0.10505726666666668,0.005114716545065191
retail,9,0.104502,0.0051250474853675905,0.096373,0.116734,0.10453195555555556,0.005123113133612996
retail,10,0.1040285111111111,0.0051293629084384965,0.095801,0.116369,0.10406064444444445,0.005127322565324799
retail,11,0.10361611111111112,0.005130980006614995,0.095364,0.11603,0.10365035555555556,0.005128757678546772
retail,12,0.10324717777777778,0.005123692304511773,0.094993,0.115738,0.10328322222222223,0.005121211495024174
retail,13,0.10291828888888889,0.00511436183534449,0.094598,0.115424,0.10295608888888888,0.005111768848906062
retail,14,0.10262722222222222,0.005101290339836882,0.094306,0.115186,0.1026668,0.005098670217009348
retail,15,0.10237986666666667,0.00509186347206814,0.094067,0.11495,0.10242075555555555,0.005089143713272742
retail,16,0.10215160000000001,0.005073396309090286,0.093845,0.114709,0.10219364444444445,0.005070827398666888
retail,17,0.10195064444444445,0.005066370837356477,0.093629,0.114545,0.10199388888888888,0.005063779558708296
retail,18,0.10177497777777779,0.0050497501400334315,0.09346,0.114344,0.10181926666666666,0.005047255705286327
retail,19,0.10161828888888888,0.005031347825123377,0.093301,0.114181,0.10166348888888889,0.005028811827054098
retail,20,0.101482,0.005022667577185366,0.093186,0.11404,0.10152800000000001,0.005020441831334982
