experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,14,foreign,765,194,0.6605557577282775,0.634020618556701,0.6217077256872923,0.6742327213287354
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,14,institution,765,194,0.6877872558980206,0.5412371134020618,0.5275672421813008,0.6960191130638123
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,14,retail,765,194,0.6697175489531623,0.5979381443298969,0.5781668153434434,0.7001903057098389
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,15,foreign,765,194,0.6601192571758445,0.5979381443298969,0.5968670076726343,0.674579918384552
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,15,institution,765,194,0.6881011244518305,0.5515463917525774,0.5364587624618934,0.6897714138031006
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,15,retail,765,194,0.6693995904299169,0.5463917525773195,0.5446495252320496,0.6939042806625366
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,16,foreign,768,197,0.6542437275250753,0.5786802030456852,0.5758825512930252,0.6937351822853088
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,16,institution,768,197,0.6882098913192749,0.5685279187817259,0.5663377618936627,0.6909719705581665
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,16,retail,768,197,0.6674848000208536,0.5431472081218274,0.5411490683229814,0.7015820741653442
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,17,foreign,772,194,0.661386148299578,0.6649484536082474,0.6096821122357383,0.6743261814117432
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,17,institution,772,194,0.6900188589343135,0.5670103092783505,0.5623590074121818,0.6909610629081726
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,17,retail,772,194,0.6797118396956686,0.6082474226804123,0.5496089931573802,0.6812332272529602
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,18,foreign,765,194,0.6618377017819025,0.6752577319587629,0.6688433088573984,0.6666982769966125
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,18,institution,765,194,0.6885139136532553,0.4896907216494845,0.4880447820871652,0.6917107701301575
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,18,retail,765,194,0.6766220222890766,0.6494845360824743,0.6396809789140172,0.6711114048957825
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,19,foreign,765,194,0.6621141926135892,0.654639175257732,0.6455896387184731,0.6664905548095703
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,19,institution,765,194,0.6898216998655032,0.5773195876288659,0.5772746598639455,0.6856677532196045
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,19,retail,765,194,0.6715330822015899,0.5257731958762887,0.5184025903939558,0.6870633959770203
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,20,foreign,765,194,0.6663591594477885,0.7061855670103093,0.7048602770437986,0.6417887806892395
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,20,institution,765,194,0.6858535631809359,0.5103092783505154,0.5033282130056324,0.7001689076423645
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,20,retail,765,194,0.6791000872655631,0.6649484536082474,0.6638677862188458,0.6623234748840332
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,21,foreign,765,194,0.6622442711412517,0.6752577319587629,0.6748343842285897,0.6638367772102356
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,21,institution,765,194,0.6882126654674804,0.5,0.4989215816802024,0.6958478093147278
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,21,retail,765,194,0.6736289992051966,0.5979381443298969,0.5975531914893617,0.6799992918968201
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,22,foreign,765,194,0.6595899719817966,0.6288659793814433,0.6171052631578948,0.6777834296226501
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,22,institution,765,194,0.6881211822329004,0.5154639175257731,0.5102588892469653,0.6890411972999573
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,22,retail,765,194,0.6724341165785696,0.5773195876288659,0.572779031045225,0.6831380128860474
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,23,foreign,768,197,0.6549003918965658,0.5939086294416244,0.5595797004247709,0.6889514923095703
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,23,institution,768,197,0.6874283750851949,0.4873096446700508,0.4782209634699604,0.6966388821601868
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,23,retail,768,197,0.6709397832552592,0.5431472081218274,0.5245119073160266,0.6867051720619202
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,24,foreign,772,194,0.6617662038827807,0.6494845360824743,0.6304761904761904,0.67193204164505
