epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.105295,0.324491,0.019708,0.105393
2,0.10365,0.321947,0.036518,0.103833
3,0.102172,0.319644,0.053054,0.102437
4,0.100828,0.317534,0.068184,0.101169
5,0.09955,0.315515,0.082542,0.099962
6,0.098478,0.313812,0.09646,0.09896
7,0.097636,0.312468,0.109235,0.098182
8,0.09678,0.311095,0.120983,0.097385
9,0.096181,0.310131,0.132019,0.096841
10,0.095599,0.309191,0.142597,0.096312
11,0.095123,0.308419,0.152256,0.095884
12,0.094675,0.307694,0.160381,0.095477
13,0.094325,0.307124,0.167789,0.095164
14,0.094026,0.306636,0.174381,0.094898
15,0.093752,0.306189,0.179595,0.09465
16,0.093472,0.305731,0.183812,0.094391
17,0.093208,0.3053,0.186746,0.094142
18,0.093027,0.305003,0.189037,0.093972
19,0.092811,0.304648,0.190205,0.093762
20,0.092623,0.30434,0.190293,0.093574
21,0.092439,0.304038,0.190835,0.093393
22,0.092286,0.303786,0.192412,0.093248
23,0.092154,0.303569,0.193703,0.093122
24,0.091997,0.303309,0.195193,0.092973
25,0.091862,0.303087,0.196642,0.092845
26,0.091722,0.302856,0.197706,0.09271
27,0.0916,0.302655,0.198387,0.092592
28,0.09147,0.302439,0.199119,0.092465
29,0.091341,0.302227,0.199752,0.09234
30,0.091231,0.302045,0.200238,0.092232
31,0.091121,0.301863,0.200313,0.092123
32,0.091027,0.301706,0.201518,0.092034
33,0.09093,0.301546,0.203517,0.091948
34,0.090834,0.301387,0.205312,0.091861
35,0.090751,0.301249,0.206949,0.091786
36,0.09066,0.301098,0.208104,0.0917
37,0.090596,0.300992,0.208749,0.09164
38,0.090513,0.300854,0.2091,0.091559
39,0.090438,0.30073,0.209297,0.091485
40,0.090373,0.30062,0.209628,0.091421
41,0.090318,0.30053,0.209905,0.091368
42,0.090259,0.300431,0.21083,0.091313
43,0.090196,0.300326,0.211979,0.091256
44,0.090138,0.300231,0.213135,0.091204
45,0.090075,0.300124,0.213996,0.091145
46,0.090024,0.30004,0.214441,0.091096
47,0.089975,0.299958,0.214754,0.091049
48,0.089918,0.299863,0.215153,0.090994
49,0.089861,0.299768,0.215196,0.090937
50,0.08982,0.2997,0.215846,0.090899
51,0.089771,0.299618,0.217313,0.090858
52,0.089731,0.299552,0.219553,0.090829
53,0.089676,0.29946,0.220984,0.090781
54,0.089643,0.299404,0.221851,0.090752
55,0.089604,0.299339,0.222985,0.090719
56,0.089563,0.299271,0.224092,0.090684
57,0.089526,0.29921,0.224861,0.090651
58,0.089492,0.299153,0.225916,0.090622
59,0.089464,0.299105,0.227065,0.090599
60,0.089441,0.299067,0.227793,0.09058
61,0.089406,0.299008,0.228938,0.09055
62,0.089381,0.298966,0.229774,0.090529
63,0.089348,0.298911,0.229871,0.090497
64,0.089325,0.298872,0.229867,0.090474
65,0.0893,0.298832,0.230385,0.090452
66,0.089261,0.298765,0.231225,0.090417
67,0.089246,0.298741,0.232886,0.090411
68,0.089223,0.298702,0.234874,0.090397
69,0.089189,0.298645,0.236065,0.090369
70,0.089162,0.298599,0.237268,0.090348
71,0.08914,0.298564,0.238127,0.090331
72,0.08912,0.298529,0.238409,0.090312
73,0.089098,0.298494,0.238787,0.090292
74,0.089076,0.298456,0.239212,0.090272
75,0.089056,0.298422,0.239937,0.090255
76,0.089031,0.298381,0.241366,0.090238
77,0.089017,0.298358,0.242565,0.09023
78,0.088998,0.298326,0.24362,0.090216
79,0.088986,0.298305,0.244496,0.090209
80,0.088967,0.298273,0.245319,0.090193
81,0.088956,0.298255,0.245689,0.090184
82,0.088936,0.298221,0.245483,0.090163
83,0.08893,0.298211,0.24524,0.090156
84,0.088921,0.298197,0.245339,0.090148
85,0.088912,0.298181,0.245865,0.090141
86,0.088905,0.298169,0.246293,0.090136
87,0.088885,0.298136,0.247063,0.09012
88,0.088873,0.298116,0.247991,0.090113
89,0.088859,0.298093,0.248676,0.090103
90,0.088854,0.298085,0.249548,0.090102
91,0.088833,0.298049,0.249798,0.090082
92,0.08883,0.298044,0.250012,0.09008
93,0.08882,0.298026,0.25093,0.090074
94,0.08881,0.298011,0.25149,0.090068
95,0.088802,0.297997,0.251961,0.090062
96,0.088795,0.297985,0.252521,0.090058
97,0.088789,0.297974,0.253039,0.090054
98,0.088783,0.297965,0.252879,0.090047
99,0.088775,0.297951,0.252937,0.09004
100,0.088774,0.29795,0.25307,0.09004
101,0.088767,0.297937,0.253413,0.090034
102,0.088771,0.297945,0.253137,0.090037
103,0.088766,0.297936,0.253175,0.090032
104,0.088761,0.297928,0.253664,0.09003
105,0.088757,0.297921,0.254658,0.09003
106,0.088748,0.297907,0.255078,0.090024
107,0.088744,0.297899,0.255112,0.090019
108,0.088741,0.297895,0.254817,0.090015
109,0.088742,0.297896,0.254521,0.090014
110,0.088741,0.297894,0.254347,0.090013
111,0.08876,0.297926,0.253622,0.090028
112,0.088726,0.29787,0.254157,0.089997
113,0.088752,0.297913,0.254165,0.090023
114,0.088729,0.297875,0.254757,0.090003
115,0.088733,0.297881,0.255159,0.090009
116,0.088723,0.297864,0.255165,0.089999
117,0.088736,0.297886,0.254724,0.090009
118,0.088719,0.297858,0.25445,0.089991
119,0.088719,0.297858,0.254016,0.08999
120,0.088728,0.297873,0.253476,0.089996
121,0.088722,0.297862,0.253328,0.089988
122,0.088726,0.297868,0.253175,0.089992
123,0.088735,0.297885,0.253338,0.090002
124,0.088727,0.29787,0.2541,0.089997
125,0.088736,0.297885,0.254973,0.090011
126,0.088741,0.297895,0.255623,0.090019
127,0.088711,0.297844,0.255717,0.08999
128,0.088707,0.297837,0.256274,0.089988
129,0.088696,0.297818,0.257229,0.089982
130,0.088696,0.297818,0.258145,0.089986
131,0.088681,0.297794,0.259555,0.089979
132,0.08868,0.297793,0.261079,0.089986
133,0.088673,0.29778,0.261926,0.089982
134,0.088675,0.297784,0.262541,0.089988
135,0.088679,0.29779,0.262978,0.089994
136,0.088669,0.297773,0.262824,0.089983
137,0.088662,0.297762,0.26247,0.089975
138,0.08867,0.297774,0.262302,0.089981
139,0.088657,0.297753,0.263287,0.089973
140,0.088656,0.297751,0.264342,0.089977
141,0.088657,0.297753,0.264503,0.089979
142,0.088654,0.297749,0.264798,0.089978
143,0.088652,0.297744,0.264951,0.089976
144,0.088646,0.297735,0.264582,0.089969
145,0.088655,0.29775,0.263965,0.089975
146,0.08865,0.297742,0.264196,0.089971
147,0.088642,0.297728,0.263982,0.089962
148,0.08865,0.297742,0.263819,0.08997
