epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.110495,0.332409,0.01892,0.11059
2,0.108728,0.329739,0.034898,0.108902
3,0.107294,0.327558,0.0505,0.107547
4,0.105858,0.325358,0.066308,0.106189
5,0.104671,0.323528,0.081957,0.10508
6,0.103657,0.321958,0.096935,0.104142
7,0.102721,0.320501,0.110346,0.103272
8,0.101876,0.319181,0.12236,0.102488
9,0.101216,0.318145,0.13318,0.101882
10,0.100646,0.317247,0.142624,0.101359
11,0.100103,0.31639,0.15145,0.10086
12,0.099634,0.315649,0.159278,0.10043
13,0.099263,0.31506,0.16595,0.100093
14,0.098911,0.314501,0.171456,0.099768
15,0.09862,0.314038,0.176072,0.099501
16,0.098302,0.313532,0.179286,0.099199
17,0.09807,0.313162,0.181716,0.098979
18,0.097809,0.312744,0.183187,0.098725
19,0.097587,0.312389,0.184279,0.098509
20,0.097371,0.312043,0.184912,0.098295
21,0.097182,0.31174,0.184968,0.098107
22,0.09701,0.311464,0.184873,0.097934
23,0.096821,0.31116,0.184531,0.097743
24,0.09666,0.310903,0.184357,0.097582
25,0.096515,0.310668,0.184226,0.097436
26,0.096376,0.310445,0.183728,0.097295
27,0.096244,0.310232,0.185751,0.097173
28,0.09612,0.310033,0.187968,0.09706
29,0.096011,0.309857,0.191629,0.096969
30,0.095909,0.309691,0.194645,0.096882
31,0.095821,0.30955,0.19713,0.096807
32,0.095726,0.309396,0.199686,0.096724
33,0.095655,0.309281,0.202434,0.096667
34,0.095558,0.309124,0.20533,0.096584
35,0.095485,0.309007,0.207834,0.096525
36,0.095412,0.308888,0.210162,0.096462
37,0.095339,0.308769,0.212122,0.096399
38,0.095278,0.308672,0.21393,0.096348
39,0.095207,0.308556,0.215095,0.096282
40,0.095142,0.308451,0.216652,0.096225
41,0.095076,0.308344,0.218091,0.096166
42,0.095021,0.308255,0.219518,0.096119
43,0.094963,0.30816,0.220596,0.096065
44,0.094917,0.308085,0.221061,0.096022
45,0.094857,0.307988,0.221626,0.095965
46,0.094815,0.307921,0.222071,0.095926
47,0.094767,0.307842,0.222672,0.09588
48,0.094717,0.307762,0.222781,0.095831
49,0.094695,0.307725,0.222683,0.095808
50,0.094639,0.307635,0.223253,0.095755
51,0.094604,0.307578,0.224086,0.095725
52,0.094564,0.307512,0.224796,0.095688
53,0.094524,0.307448,0.225349,0.095651
54,0.0945,0.307409,0.226645,0.095633
55,0.094461,0.307345,0.227356,0.095598
56,0.094436,0.307304,0.228032,0.095576
57,0.094403,0.30725,0.229158,0.095548
58,0.094368,0.307194,0.229995,0.095518
59,0.09434,0.307149,0.230568,0.095493
60,0.094317,0.30711,0.231422,0.095474
61,0.09429,0.307067,0.232331,0.095452
62,0.094262,0.307022,0.233181,0.095428
63,0.094232,0.306972,0.234452,0.095404
64,0.094215,0.306945,0.235668,0.095394
65,0.094199,0.306919,0.2362,0.09538
66,0.094169,0.30687,0.236088,0.09535
67,0.094145,0.30683,0.236268,0.095326
68,0.094131,0.306808,0.236153,0.095312
69,0.094117,0.306784,0.235911,0.095296
70,0.094095,0.306749,0.236423,0.095277
71,0.094086,0.306734,0.237125,0.095272
72,0.094068,0.306705,0.237463,0.095255
73,0.094051,0.306677,0.237727,0.09524
74,0.094038,0.306657,0.238131,0.095229
75,0.094025,0.306635,0.238532,0.095218
76,0.094011,0.306612,0.238911,0.095205
77,0.093993,0.306583,0.239744,0.095192
78,0.093979,0.30656,0.240435,0.095181
79,0.093961,0.306531,0.24139,0.095168
80,0.093961,0.306531,0.242202,0.095172
81,0.093944,0.306503,0.243508,0.095162
82,0.093919,0.306461,0.244058,0.095139
83,0.09391,0.306447,0.244674,0.095133
84,0.093895,0.306422,0.245444,0.095122
85,0.093883,0.306404,0.245859,0.095113
86,0.093889,0.306413,0.246286,0.09512
87,0.093873,0.306386,0.246458,0.095105
88,0.093876,0.306392,0.247116,0.095112
89,0.093863,0.306371,0.247785,0.095102
90,0.09386,0.306366,0.248564,0.095103
91,0.093844,0.306339,0.248958,0.095088
92,0.093839,0.306331,0.249198,0.095085
93,0.093832,0.306319,0.249096,0.095077
94,0.093825,0.306308,0.248741,0.095068
95,0.093819,0.306298,0.247917,0.095058
96,0.093817,0.306295,0.247181,0.095053
97,0.093824,0.306307,0.246654,0.095057
98,0.093818,0.306297,0.24658,0.095051
99,0.093827,0.306312,0.246507,0.095059
100,0.093814,0.306291,0.24568,0.095042
101,0.093815,0.306293,0.244799,0.095039
102,0.093814,0.306291,0.243769,0.095033
103,0.093835,0.306325,0.243463,0.095052
104,0.093849,0.306349,0.242725,0.095063
105,0.093832,0.30632,0.243274,0.095048
106,0.093818,0.306298,0.244595,0.095041
107,0.093809,0.306282,0.246303,0.09504
108,0.093801,0.306269,0.24759,0.095039
109,0.093785,0.306243,0.247981,0.095025
110,0.093776,0.306229,0.248611,0.095019
111,0.093771,0.306221,0.249195,0.095017
112,0.093771,0.30622,0.249372,0.095018
113,0.093765,0.306211,0.249975,0.095015
114,0.093775,0.306227,0.250422,0.095027
115,0.093766,0.306213,0.250699,0.09502
116,0.093764,0.30621,0.251178,0.09502
117,0.093766,0.306212,0.251164,0.095021
118,0.093759,0.306201,0.251046,0.095014
119,0.093768,0.306216,0.251168,0.095024
120,0.093758,0.3062,0.25148,0.095016
121,0.093754,0.306193,0.251216,0.09501
122,0.093771,0.306221,0.250717,0.095025
123,0.09376,0.306202,0.250834,0.095014
124,0.093755,0.306195,0.251138,0.095011
125,0.093744,0.306177,0.252091,0.095005
126,0.093742,0.306173,0.253196,0.095008
127,0.093737,0.306165,0.254121,0.095008
128,0.093748,0.306183,0.255203,0.095024
129,0.093738,0.306166,0.255901,0.095017
130,0.093734,0.30616,0.256495,0.095017
131,0.093738,0.306166,0.257047,0.095023
132,0.093728,0.30615,0.256406,0.09501
133,0.093726,0.306148,0.255925,0.095006
134,0.093725,0.306145,0.255377,0.095001
135,0.093742,0.306173,0.254599,0.095015
136,0.093735,0.306161,0.254362,0.095007
137,0.09374,0.30617,0.254591,0.095013
138,0.093735,0.306161,0.255736,0.095013
139,0.093719,0.306135,0.256137,0.095
140,0.093713,0.306126,0.256393,0.094995
141,0.093712,0.306125,0.256243,0.094994
142,0.093716,0.306131,0.255883,0.094996
143,0.093717,0.306132,0.255446,0.094994
144,0.093714,0.306127,0.255717,0.094992
145,0.09372,0.306137,0.255968,0.095
146,0.093725,0.306146,0.255974,0.095005
147,0.093722,0.30614,0.255971,0.095002
148,0.09372,0.306138,0.25592,0.095
149,0.093719,0.306136,0.255505,0.094997
150,0.093728,0.30615,0.255263,0.095004
151,0.093717,0.306132,0.255895,0.094996
152,0.09371,0.306121,0.256523,0.094993
153,0.093707,0.306116,0.257443,0.094994
154,0.093706,0.306114,0.258763,0.095
155,0.093696,0.306099,0.259386,0.094993
156,0.093693,0.306092,0.259599,0.094991
157,0.093696,0.306098,0.259716,0.094995
158,0.093696,0.306098,0.260053,0.094996
159,0.093701,0.306107,0.259782,0.095
160,0.093692,0.306092,0.259386,0.094989
161,0.093692,0.306092,0.258661,0.094985
162,0.093697,0.3061,0.257965,0.094987
163,0.093697,0.3061,0.256399,0.094979
164,0.09371,0.306121,0.255274,0.094986
165,0.09372,0.306137,0.255162,0.094995
166,0.093718,0.306133,0.255611,0.094996
167,0.093716,0.30613,0.256462,0.094998
168,0.093715,0.306129,0.257185,0.095001
169,0.093706,0.306114,0.257889,0.094996
170,0.0937,0.306105,0.258172,0.094991
171,0.093704,0.306111,0.258579,0.094997
172,0.093702,0.306108,0.258798,0.094996
173,0.093695,0.306096,0.258955,0.094989
174,0.0937,0.306105,0.258987,0.094995
175,0.093699,0.306103,0.25817,0.09499
176,0.093694,0.306095,0.257587,0.094982
177,0.093706,0.306114,0.257194,0.094992
178,0.093712,0.306124,0.257542,0.094999
179,0.093708,0.306117,0.257134,0.094994
180,0.09371,0.306121,0.257136,0.094996
181,0.093711,0.306123,0.257012,0.094996
182,0.093706,0.306115,0.25689,0.094991
183,0.093709,0.306119,0.256739,0.094993
184,0.093706,0.306114,0.256517,0.094988
185,0.093718,0.306134,0.255825,0.094997
186,0.093711,0.306122,0.255858,0.09499
187,0.09371,0.306121,0.255525,0.094988
188,0.093709,0.306119,0.254812,0.094983
189,0.093716,0.306131,0.25403,0.094986
190,0.093717,0.306133,0.253841,0.094987
191,0.093716,0.306131,0.254011,0.094986
192,0.093721,0.306139,0.254431,0.094993
193,0.093714,0.306127,0.254935,0.094988
194,0.093712,0.306124,0.255405,0.094989
195,0.093715,0.30613,0.256525,0.094998
196,0.093706,0.306114,0.257374,0.094992
197,0.093709,0.306118,0.25766,0.094997
198,0.093703,0.30611,0.257764,0.094992
199,0.093708,0.306118,0.258049,0.094999
200,0.093705,0.306113,0.2582,0.094996
201,0.0937,0.306105,0.258367,0.094992
202,0.093703,0.30611,0.258367,0.094995
203,0.093704,0.30611,0.258831,0.094998
204,0.093704,0.306111,0.258644,0.094997
205,0.093695,0.306097,0.257369,0.094982
206,0.09372,0.306137,0.256144,0.095001
207,0.09372,0.306138,0.256046,0.095
208,0.093733,0.306159,0.255508,0.095011
209,0.093728,0.30615,0.25581,0.095007
210,0.093714,0.306127,0.256305,0.094995
211,0.093718,0.306135,0.256475,0.095001
212,0.093711,0.306123,0.257196,0.094997
213,0.093712,0.306124,0.258029,0.095002
214,0.093709,0.306119,0.25824,0.095
215,0.093708,0.306118,0.258323,0.095
216,0.09371,0.306121,0.258893,0.095005
217,0.0937,0.306104,0.259503,0.094997
218,0.093697,0.306099,0.260164,0.094998
219,0.093695,0.306097,0.260709,0.094999
220,0.093687,0.306083,0.260786,0.094991
221,0.093692,0.306091,0.260539,0.094995
222,0.093688,0.306084,0.259804,0.094987
223,0.093704,0.306112,0.259208,0.095
224,0.093699,0.306103,0.258956,0.094994
225,0.093698,0.306101,0.25934,0.094994
226,0.093694,0.306095,0.259664,0.094992
227,0.093706,0.306115,0.259508,0.095004
228,0.093698,0.3061,0.259621,0.094996
229,0.093696,0.306098,0.259865,0.094996
230,0.093691,0.306089,0.260351,0.094992
231,0.093695,0.306096,0.260029,0.094995
232,0.093688,0.306085,0.259623,0.094986
233,0.093697,0.306099,0.259184,0.094992
234,0.093696,0.306098,0.259263,0.094992
235,0.093695,0.306096,0.259232,0.094991
236,0.093692,0.306092,0.259596,0.09499
237,0.093695,0.306096,0.259676,0.094993
238,0.093689,0.306087,0.260371,0.094991
239,0.09369,0.306089,0.261398,0.094997
240,0.093689,0.306087,0.262829,0.095004
241,0.093675,0.306064,0.263448,0.094992
242,0.093675,0.306064,0.264524,0.094998
243,0.093676,0.306066,0.264722,0.095
244,0.093668,0.306052,0.264745,0.094991
245,0.093662,0.306043,0.265017,0.094988
246,0.093665,0.306048,0.264744,0.094989
247,0.093669,0.306054,0.264687,0.094993
248,0.093677,0.306067,0.264218,0.094998
249,0.093684,0.306079,0.26334,0.095001
250,0.093682,0.306075,0.263416,0.094999
251,0.093699,0.306102,0.263288,0.095015
252,0.093689,0.306087,0.262748,0.095003
253,0.093697,0.3061,0.262207,0.095008
254,0.093692,0.306091,0.26229,0.095003
255,0.093692,0.306091,0.262227,0.095003
256,0.093685,0.30608,0.261541,0.094993
257,0.093687,0.306083,0.261281,0.094993
258,0.093686,0.306082,0.261612,0.094994
259,0.093686,0.306081,0.262236,0.094997
260,0.093681,0.306074,0.262778,0.094995
261,0.093678,0.306069,0.262753,0.094992
262,0.093673,0.306061,0.262116,0.094984
263,0.093683,0.306078,0.26177,0.094992
