experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
lr_0p001_l1_0p001,50,0.001,0.001,37,institution,765,194,0.6851831990129807,0.5618556701030928,0.5434030181365084,0.6889352798461914
lr_0p001_l1_0p001,50,0.001,0.001,37,retail,765,194,0.6520418629147648,0.5,0.4928719648583825,0.7003129720687866
lr_0p001_l1_0p001,50,0.001,0.001,38,foreign,768,197,0.62071826060613,0.5989847715736041,0.5798893237953839,0.6914872527122498
lr_0p001_l1_0p001,50,0.001,0.001,38,institution,768,197,0.6859747370084127,0.5583756345177665,0.5576461478900503,0.686912477016449
lr_0p001_l1_0p001,50,0.001,0.001,38,retail,768,197,0.6481578747431437,0.5228426395939086,0.509066808059385,0.731716513633728
lr_0p001_l1_0p001,50,0.001,0.001,39,foreign,772,194,0.6446815942235561,0.6649484536082474,0.6458959310325461,0.6265794634819031
lr_0p001_l1_0p001,50,0.001,0.001,39,institution,772,194,0.6844548944364558,0.5360824742268041,0.5195376995046781,0.6978731155395508
lr_0p001_l1_0p001,50,0.001,0.001,39,retail,772,194,0.6720948917260442,0.6494845360824743,0.6430735930735931,0.6526405215263367
lr_0p001_l1_0p001,50,0.001,0.001,40,foreign,765,194,0.6404246333377813,0.6443298969072165,0.6440934832894631,0.6048872470855713
lr_0p001_l1_0p001,50,0.001,0.001,40,institution,765,194,0.6779551565257552,0.5103092783505154,0.4938342808491939,0.7264753580093384
lr_0p001_l1_0p001,50,0.001,0.001,40,retail,765,194,0.6664652268870983,0.6288659793814433,0.6288265306122449,0.6479212045669556
lr_0p001_l1_0p001,50,0.001,0.001,41,foreign,768,197,0.6314087311426798,0.6446700507614214,0.6405859049207674,0.6500406861305237
lr_0p001_l1_0p001,50,0.001,0.001,41,institution,768,197,0.6778376897176107,0.5228426395939086,0.5225350660066006,0.7328134775161743
lr_0p001_l1_0p001,50,0.001,0.001,41,retail,768,197,0.6634997725486755,0.6294416243654822,0.6269810390890462,0.6815985441207886
lr_0p001_l1_0p001,50,0.001,0.001,42,foreign,772,194,0.6374313948685641,0.6391752577319587,0.6388297872340425,0.6372833251953125
lr_0p001_l1_0p001,50,0.001,0.001,42,institution,772,194,0.6858290594476493,0.5103092783505154,0.4874148240856626,0.6948915719985962
lr_0p001_l1_0p001,50,0.001,0.001,42,retail,772,194,0.6619106907918664,0.6030927835051546,0.6022367194780989,0.6740371584892273
lr_0p001_l1_0p001,50,0.001,0.001,43,foreign,768,197,0.6210072835286459,0.6243654822335025,0.6208385351643779,0.7022181749343872
lr_0p001_l1_0p001,50,0.001,0.001,43,institution,768,197,0.6819310188293457,0.4720812182741117,0.4704301075268817,0.7223764657974243
lr_0p001_l1_0p001,50,0.001,0.001,43,retail,768,197,0.65525750319163,0.6040609137055838,0.6017520215633423,0.7030245661735535
lr_0p001_l1_0p001,50,0.001,0.001,44,foreign,775,197,0.6205079218649096,0.6142131979695431,0.5702640642939151,0.6825506687164307
lr_0p001_l1_0p001,50,0.001,0.001,44,institution,775,197,0.6854977900751176,0.5025380710659898,0.5022174092409241,0.6919690370559692
lr_0p001_l1_0p001,50,0.001,0.001,44,retail,775,197,0.6580420107995311,0.5736040609137056,0.5501304915180514,0.6898769736289978
lr_0p001_l1_0p003,50,0.001,0.003,0,foreign,773,194,0.6347593788881659,0.6391752577319587,0.6088709677419355,0.6447333097457886
lr_0p001_l1_0p003,50,0.001,0.003,0,institution,773,194,0.6883430417728301,0.5360824742268041,0.534846547314578,0.6951773166656494
lr_0p001_l1_0p003,50,0.001,0.003,0,retail,773,194,0.6583006240880505,0.5670103092783505,0.5212128334704431,0.7031023502349854
lr_0p001_l1_0p003,50,0.001,0.003,1,foreign,766,194,0.6366849856028046,0.6804123711340206,0.6787393162393163,0.6209744215011597
lr_0p001_l1_0p003,50,0.001,0.003,1,institution,766,194,0.6859713811475988,0.5309278350515464,0.5309153713298791,0.6887850165367126
lr_0p001_l1_0p003,50,0.001,0.003,1,retail,766,194,0.660260249055708,0.5824742268041238,0.5799631124535565,0.6711509227752686
lr_0p001_l1_0p003,50,0.001,0.003,2,foreign,766,194,0.6345526026683439,0.654639175257732,0.653525256564041,0.6317502856254578
lr_0p001_l1_0p003,50,0.001,0.003,2,institution,766,194,0.6824339123992322,0.5103092783505154,0.5065199346667738,0.6973562240600586
lr_0p001_l1_0p003,50,0.001,0.003,2,retail,766,194,0.6650761672473141,0.6237113402061856,0.6220140390210052,0.6588370203971863
lr_0p001_l1_0p003,50,0.001,0.003,3,foreign,766,194,0.6339100902759064,0.6443298969072165,0.6337319068596601,0.6373737454414368
lr_0p001_l1_0p003,50,0.001,0.003,3,institution,766,194,0.6851167940284191,0.5721649484536082,0.5560151101552375,0.6889361143112183
lr_0p001_l1_0p003,50,0.001,0.003,3,retail,766,194,0.6653880956278768,0.6443298969072165,0.6373045763676267,0.6572335362434387
lr_0p001_l1_0p003,50,0.001,0.003,4,foreign,766,194,0.6352696319161756,0.6288659793814433,0.6184857423795477,0.634951114654541
lr_0p001_l1_0p003,50,0.001,0.003,4,institution,766,194,0.68477649975072,0.5257731958762887,0.5170995670995671,0.6927207112312317
lr_0p001_l1_0p003,50,0.001,0.003,4,retail,766,194,0.6541787135383168,0.5,0.4789422677557802,0.6991796493530273
lr_0p001_l1_0p003,50,0.001,0.003,5,foreign,766,194,0.6455492041129668,0.7010309278350515,0.6670217803030303,0.5970317125320435
lr_0p001_l1_0p003,50,0.001,0.003,5,institution,766,194,0.6787966349728736,0.5,0.485101376309957,0.7191723585128784
lr_0p001_l1_0p003,50,0.001,0.003,5,retail,766,194,0.6678083251101541,0.6494845360824743,0.622351998167869,0.6549451351165771
lr_0p001_l1_0p003,50,0.001,0.003,6,foreign,766,194,0.6367668227800812,0.6752577319587629,0.6369738913476104,0.6366807818412781
lr_0p001_l1_0p003,50,0.001,0.003,6,institution,766,194,0.6828828018265667,0.5103092783505154,0.4974778459441036,0.7040486931800842
lr_0p001_l1_0p003,50,0.001,0.003,6,retail,766,194,0.6612338652498728,0.634020618556701,0.5967208315034402,0.6702691912651062
lr_0p001_l1_0p003,50,0.001,0.003,7,foreign,766,194,0.6345086166192595,0.6443298969072165,0.6408853118712274,0.6271551251411438
lr_0p001_l1_0p003,50,0.001,0.003,7,institution,766,194,0.683030957030254,0.5154639175257731,0.5051557581678063,0.6960769295692444
lr_0p001_l1_0p003,50,0.001,0.003,7,retail,766,194,0.6576695607162953,0.5824742268041238,0.5742271113880835,0.6765090823173523
lr_0p001_l1_0p003,50,0.001,0.003,8,foreign,769,197,0.6372040741155299,0.649746192893401,0.6497100889060689,0.6728100180625916
lr_0p001_l1_0p003,50,0.001,0.003,8,institution,769,197,0.6878918790693246,0.5329949238578681,0.5328865979381443,0.6898380517959595
lr_0p001_l1_0p003,50,0.001,0.003,8,retail,769,197,0.6613613027589994,0.5583756345177665,0.5579655946148092,0.6882135272026062
lr_0p001_l1_0p003,50,0.001,0.003,9,foreign,772,194,0.6326762836214175,0.6288659793814433,0.6269230769230769,0.6553929448127747
lr_0p001_l1_0p003,50,0.001,0.003,9,institution,772,194,0.6905942871162929,0.5515463917525774,0.5514391261594068,0.6892018914222717
lr_0p001_l1_0p003,50,0.001,0.003,9,retail,772,194,0.6599297520410211,0.5360824742268041,0.5358851674641147,0.7063766121864319
lr_0p001_l1_0p003,50,0.001,0.003,10,foreign,765,194,0.6262110873764637,0.6082474226804123,0.5926171529619806,0.6656762957572937
lr_0p001_l1_0p003,50,0.001,0.003,10,institution,765,194,0.6849101689905902,0.5515463917525774,0.5439734133095566,0.690401554107666
lr_0p001_l1_0p003,50,0.001,0.003,10,retail,765,194,0.6618772812918121,0.5927835051546392,0.5821131561008861,0.6857147812843323
lr_0p001_l1_0p003,50,0.001,0.003,11,foreign,765,194,0.6274459650313932,0.5979381443298969,0.5958333333333333,0.6572147607803345
lr_0p001_l1_0p003,50,0.001,0.003,11,institution,765,194,0.6872432179700315,0.6185567010309279,0.5890301156532692,0.6837021112442017
lr_0p001_l1_0p003,50,0.001,0.003,11,retail,765,194,0.663279928568921,0.6237113402061856,0.6224976675996268,0.6766350269317627
lr_0p001_l1_0p003,50,0.001,0.003,12,foreign,765,194,0.6288639304684658,0.6134020618556701,0.6110769559755153,0.6547625064849854
lr_0p001_l1_0p003,50,0.001,0.003,12,institution,765,194,0.6878144504977207,0.5773195876288659,0.5604553492484527,0.6837490200996399
lr_0p001_l1_0p003,50,0.001,0.003,12,retail,765,194,0.6510559706126943,0.4948453608247423,0.4869940636805181,0.7246822714805603
lr_0p001_l1_0p003,50,0.001,0.003,13,foreign,765,194,0.6401858283803354,0.634020618556701,0.6202056966388176,0.6106119751930237
lr_0p001_l1_0p003,50,0.001,0.003,13,institution,765,194,0.6826908969411662,0.5412371134020618,0.5197886246697261,0.7009067535400391
lr_0p001_l1_0p003,50,0.001,0.003,13,retail,765,194,0.667366096474766,0.6391752577319587,0.6314989688483664,0.65724116563797
lr_0p001_l1_0p003,50,0.001,0.003,14,foreign,765,194,0.631874185761595,0.6494845360824743,0.635499557913351,0.6476659178733826
lr_0p001_l1_0p003,50,0.001,0.003,14,institution,765,194,0.6855403614979164,0.5463917525773195,0.5168119551681195,0.697717547416687
lr_0p001_l1_0p003,50,0.001,0.003,14,retail,765,194,0.6568649100322349,0.5773195876288659,0.5521396396396396,0.7345788478851318
lr_0p001_l1_0p003,50,0.001,0.003,15,foreign,765,194,0.6258015935717065,0.6185567010309279,0.6185161564625851,0.6635591387748718
lr_0p001_l1_0p003,50,0.001,0.003,15,institution,765,194,0.685724809045106,0.5463917525773195,0.524085637823372,0.6888322234153748
lr_0p001_l1_0p003,50,0.001,0.003,15,retail,765,194,0.6548071168606577,0.5463917525773195,0.545619078036836,0.7023630142211914
lr_0p001_l1_0p003,50,0.001,0.003,16,foreign,768,197,0.6145788033803304,0.5888324873096447,0.5826380352051892,0.7273847460746765
lr_0p001_l1_0p003,50,0.001,0.003,16,institution,768,197,0.6845875183741251,0.5583756345177665,0.5572347516081532,0.7002881169319153
lr_0p001_l1_0p003,50,0.001,0.003,16,retail,768,197,0.6501200993855795,0.5532994923857868,0.5491052850603413,0.7406007647514343
lr_0p001_l1_0p003,50,0.001,0.003,17,foreign,772,194,0.6339965039584303,0.6701030927835051,0.6064908722109533,0.653348445892334
lr_0p001_l1_0p003,50,0.001,0.003,17,institution,772,194,0.6871994706015513,0.5309278350515464,0.5308156377069657,0.6903378367424011
lr_0p001_l1_0p003,50,0.001,0.003,17,retail,772,194,0.6691401035674496,0.6030927835051546,0.5417088510507746,0.6654523015022278
lr_0p001_l1_0p003,50,0.001,0.003,18,foreign,765,194,0.6311225266238443,0.6597938144329897,0.6525561706284598,0.6385974884033203
lr_0p001_l1_0p003,50,0.001,0.003,18,institution,765,194,0.6859410680976569,0.4845360824742268,0.4831628303495311,0.6939845085144043
lr_0p001_l1_0p003,50,0.001,0.003,18,retail,765,194,0.6663899963198144,0.6391752577319587,0.6247789566755084,0.6517190337181091
lr_0p001_l1_0p003,50,0.001,0.003,19,foreign,765,194,0.6329170466248506,0.6752577319587629,0.6688433088573984,0.6360610127449036
lr_0p001_l1_0p003,50,0.001,0.003,19,institution,765,194,0.6882278157215492,0.5876288659793815,0.5874534821903243,0.6805380582809448
lr_0p001_l1_0p003,50,0.001,0.003,19,retail,765,194,0.6554537480173547,0.5309278350515464,0.5202065498029624,0.6913478374481201
lr_0p001_l1_0p003,50,0.001,0.003,20,foreign,765,194,0.6433880288616505,0.7061855670103093,0.7058025381115811,0.5938704013824463
lr_0p001_l1_0p003,50,0.001,0.003,20,institution,765,194,0.681085701082267,0.5051546391752577,0.5032540275258721,0.7166326642036438
lr_0p001_l1_0p003,50,0.001,0.003,20,retail,765,194,0.669625542678085,0.6701030927835051,0.6692242114236999,0.6420379877090454
lr_0p001_l1_0p003,50,0.001,0.003,21,foreign,765,194,0.6352206985155742,0.6907216494845361,0.690688775510204,0.6294053196907043
lr_0p001_l1_0p003,50,0.001,0.003,21,institution,765,194,0.6857689600364835,0.5360824742268041,0.5360331632653061,0.7000318169593811
lr_0p001_l1_0p003,50,0.001,0.003,21,retail,765,194,0.6608235353737875,0.6030927835051546,0.6030822372791285,0.6730380654335022
lr_0p001_l1_0p003,50,0.001,0.003,22,foreign,765,194,0.6285046691208883,0.6288659793814433,0.6140583554376657,0.6563773155212402
lr_0p001_l1_0p003,50,0.001,0.003,22,institution,765,194,0.6856843435686398,0.520618556701031,0.5159758551307847,0.6879823207855225
lr_0p001_l1_0p003,50,0.001,0.003,22,retail,765,194,0.657351268428603,0.5721649484536082,0.5560151101552375,0.6774820685386658
lr_0p001_l1_0p003,50,0.001,0.003,23,foreign,768,197,0.6195786197980245,0.6142131979695431,0.5733014135886914,0.6995174884796143
lr_0p001_l1_0p003,50,0.001,0.003,23,institution,768,197,0.6827675700187683,0.5076142131979695,0.4988854797681797,0.7150532007217407
lr_0p001_l1_0p003,50,0.001,0.003,23,retail,768,197,0.6529319683710734,0.5482233502538071,0.514388588838111,0.7122562527656555
lr_0p001_l1_0p003,50,0.001,0.003,24,foreign,772,194,0.632289152071266,0.6030927835051546,0.5684031088382306,0.6527978777885437
lr_0p001_l1_0p003,50,0.001,0.003,24,institution,772,194,0.6862093327576633,0.5051546391752577,0.5017656500802568,0.693152129650116
lr_0p001_l1_0p003,50,0.001,0.003,24,retail,772,194,0.6715473807537494,0.6701030927835051,0.6325757575757576,0.644524872303009
lr_0p001_l1_0p003,50,0.001,0.003,25,foreign,765,194,0.6304910634857377,0.6237113402061856,0.59082372656092,0.6478303074836731
lr_0p001_l1_0p003,50,0.001,0.003,25,institution,765,194,0.6851179720529543,0.5618556701030928,0.5566608415109557,0.686668872833252
lr_0p001_l1_0p003,50,0.001,0.003,25,retail,765,194,0.6597898605602239,0.5412371134020618,0.5071785357499643,0.6781335473060608
lr_0p001_l1_0p003,50,0.001,0.003,26,foreign,765,194,0.6406664028666378,0.6597938144329897,0.6514590592334495,0.6077962517738342
lr_0p001_l1_0p003,50,0.001,0.003,26,institution,765,194,0.6778449433301789,0.5051546391752577,0.5017656500802568,0.7205776572227478
lr_0p001_l1_0p003,50,0.001,0.003,26,retail,765,194,0.6733338033451753,0.6907216494845361,0.680921052631579,0.6348879337310791
lr_0p001_l1_0p003,50,0.001,0.003,27,foreign,765,194,0.631939937865812,0.6391752577319587,0.6325757575757576,0.6475083827972412
lr_0p001_l1_0p003,50,0.001,0.003,27,institution,765,194,0.6831226295115901,0.520618556701031,0.5111496464085404,0.6995477080345154
lr_0p001_l1_0p003,50,0.001,0.003,27,retail,765,194,0.6657642393330343,0.6494845360824743,0.6440366972477064,0.6580485105514526
lr_0p001_l1_0p003,50,0.001,0.003,28,foreign,765,194,0.6277902526793138,0.6391752577319587,0.5851661779081134,0.6554403305053711
lr_0p001_l1_0p003,50,0.001,0.003,28,institution,765,194,0.682190889548632,0.4845360824742268,0.4682017543859649,0.6976132988929749
lr_0p001_l1_0p003,50,0.001,0.003,28,retail,765,194,0.6625526642487719,0.6134020618556701,0.5678260611281076,0.6621501445770264
lr_0p001_l1_0p003,50,0.001,0.003,29,foreign,768,197,0.6169476509094238,0.6142131979695431,0.503580901856764,0.7155477404594421
lr_0p001_l1_0p003,50,0.001,0.003,29,institution,768,197,0.6821313301722208,0.5279187817258884,0.5261606103711367,0.7026537656784058
lr_0p001_l1_0p003,50,0.001,0.003,29,retail,768,197,0.6592809359232584,0.5939086294416244,0.4897694897694897,0.6862108111381531
lr_0p001_l1_0p003,50,0.001,0.003,30,foreign,772,194,0.6351584758165587,0.5360824742268041,0.5213815789473684,0.6816447377204895
lr_0p001_l1_0p003,50,0.001,0.003,30,institution,772,194,0.6884140832436517,0.6030927835051546,0.5952529330479313,0.6874313950538635
lr_0p001_l1_0p003,50,0.001,0.003,30,retail,772,194,0.6612815347360206,0.5360824742268041,0.534846547314578,0.6834335923194885
lr_0p001_l1_0p003,50,0.001,0.003,31,foreign,765,194,0.638205566593245,0.6443298969072165,0.6438662303455982,0.6286289095878601
lr_0p001_l1_0p003,50,0.001,0.003,31,institution,765,194,0.6792232772104101,0.5618556701030928,0.5319994323825742,0.7236796617507935
lr_0p001_l1_0p003,50,0.001,0.003,31,retail,765,194,0.673146780955246,0.654639175257732,0.6544096142086091,0.6422852277755737
lr_0p001_l1_0p003,50,0.001,0.003,32,foreign,765,194,0.63010941510107,0.6391752577319587,0.6367041198501873,0.6627215147018433
lr_0p001_l1_0p003,50,0.001,0.003,32,institution,765,194,0.6848197395505469,0.5360824742268041,0.5195376995046781,0.6999818682670593
lr_0p001_l1_0p003,50,0.001,0.003,32,retail,765,194,0.666409005838282,0.6494845360824743,0.6493354598617757,0.657896876335144
lr_0p001_l1_0p003,50,0.001,0.003,33,foreign,765,194,0.6279281862420973,0.5876288659793815,0.5800865800865801,0.6534077525138855
lr_0p001_l1_0p003,50,0.001,0.003,33,institution,765,194,0.6841803723690556,0.5309278350515464,0.489930946808818,0.6925814747810364
lr_0p001_l1_0p003,50,0.001,0.003,33,retail,765,194,0.6637390298781052,0.6288659793814433,0.6197735191637631,0.6589577198028564
lr_0p001_l1_0p003,50,0.001,0.003,34,foreign,768,197,0.620464821656545,0.6192893401015228,0.6029186487140208,0.6836110949516296
lr_0p001_l1_0p003,50,0.001,0.003,34,institution,768,197,0.6830950975418091,0.467005076142132,0.4667852447606527,0.7071903347969055
lr_0p001_l1_0p003,50,0.001,0.003,34,retail,768,197,0.6619102756182352,0.6446700507614214,0.6251087429317095,0.6710285544395447
lr_0p001_l1_0p003,50,0.001,0.003,35,foreign,772,194,0.6452276623310821,0.5979381443298969,0.5975531914893617,0.6262129545211792
lr_0p001_l1_0p003,50,0.001,0.003,35,institution,772,194,0.6847861288742698,0.5,0.474166596808897,0.7010785341262817
lr_0p001_l1_0p003,50,0.001,0.003,35,retail,772,194,0.6685626262827858,0.5670103092783505,0.5623590074121818,0.6606021523475647
lr_0p001_l1_0p003,50,0.001,0.003,36,foreign,765,194,0.6312446499961654,0.6030927835051546,0.6007056748015289,0.6611443758010864
lr_0p001_l1_0p003,50,0.001,0.003,36,institution,765,194,0.6859759707076877,0.5670103092783505,0.554900032776139,0.6894981861114502
lr_0p001_l1_0p003,50,0.001,0.003,36,retail,765,194,0.655363758171306,0.5309278350515464,0.5288120212453626,0.6985166668891907
lr_0p001_l1_0p003,50,0.001,0.003,37,foreign,765,194,0.6297530321513906,0.6082474226804123,0.6010822510822511,0.6472979784011841
lr_0p001_l1_0p003,50,0.001,0.003,37,institution,765,194,0.6852830854895847,0.5412371134020618,0.5219161013429323,0.6892989873886108
lr_0p001_l1_0p003,50,0.001,0.003,37,retail,765,194,0.6521786927397735,0.5051546391752577,0.4987080103359173,0.6999300718307495
lr_0p001_l1_0p003,50,0.001,0.003,38,foreign,768,197,0.620972474416097,0.5989847715736041,0.5798893237953839,0.6912809014320374
lr_0p001_l1_0p003,50,0.001,0.003,38,institution,768,197,0.6861037611961365,0.5634517766497462,0.5620864350703061,0.6873464584350586
lr_0p001_l1_0p003,50,0.001,0.003,38,retail,768,197,0.6482488711675009,0.5228426395939086,0.509066808059385,0.7300495505332947
lr_0p001_l1_0p003,50,0.001,0.003,39,foreign,772,194,0.644892447353027,0.6649484536082474,0.6458959310325461,0.6265531182289124
lr_0p001_l1_0p003,50,0.001,0.003,39,institution,772,194,0.6846430644470175,0.5309278350515464,0.5151465216555436,0.6976968050003052
lr_0p001_l1_0p003,50,0.001,0.003,39,retail,772,194,0.6722329441129853,0.6494845360824743,0.6430735930735931,0.6528894305229187
lr_0p001_l1_0p003,50,0.001,0.003,40,foreign,765,194,0.6406542620627709,0.6391752577319587,0.6390217969165337,0.6053776144981384
lr_0p001_l1_0p003,50,0.001,0.003,40,institution,765,194,0.6780676726422279,0.5051546391752577,0.4875068794716565,0.7251703143119812
lr_0p001_l1_0p003,50,0.001,0.003,40,retail,765,194,0.6666316079937554,0.634020618556701,0.6339330799691711,0.6478257179260254
lr_0p001_l1_0p003,50,0.001,0.003,41,foreign,768,197,0.6316127379735311,0.6446700507614214,0.6405859049207674,0.6498873233795166
lr_0p001_l1_0p003,50,0.001,0.003,41,institution,768,197,0.6779661575953165,0.5228426395939086,0.5227319587628866,0.731971025466919
lr_0p001_l1_0p003,50,0.001,0.003,41,retail,768,197,0.6635875503222147,0.6243654822335025,0.6221749948165043,0.6789942979812622
lr_0p001_l1_0p003,50,0.001,0.003,42,foreign,772,194,0.6376237758083046,0.6391752577319587,0.6388297872340425,0.6373913288116455
lr_0p001_l1_0p003,50,0.001,0.003,42,institution,772,194,0.6859966834592078,0.5103092783505154,0.4874148240856626,0.6946747899055481
lr_0p001_l1_0p003,50,0.001,0.003,42,retail,772,194,0.6619918852890093,0.5979381443298969,0.5968670076726343,0.6742470264434814
lr_0p001_l1_0p003,50,0.001,0.003,43,foreign,768,197,0.6212329665819804,0.6294416243654822,0.6263219436143952,0.7021706104278564
lr_0p001_l1_0p003,50,0.001,0.003,43,institution,768,197,0.6820513208707174,0.4619289340101523,0.459575569358178,0.7213393449783325
lr_0p001_l1_0p003,50,0.001,0.003,43,retail,768,197,0.6553108890851339,0.6040609137055838,0.6017520215633423,0.7019427418708801
lr_0p001_l1_0p003,50,0.001,0.003,44,foreign,775,197,0.6207075370511701,0.6142131979695431,0.5702640642939151,0.6821444034576416
lr_0p001_l1_0p003,50,0.001,0.003,44,institution,775,197,0.685657146592294,0.4974619289340101,0.4969953318030589,0.6919799447059631
lr_0p001_l1_0p003,50,0.001,0.003,44,retail,775,197,0.6581515164529124,0.5736040609137056,0.5478688524590164,0.6889214515686035
lr_0p001_l1_0p01,50,0.001,0.01,0,foreign,773,194,0.6357595229287659,0.6443298969072165,0.6156430355758463,0.6455548405647278
lr_0p001_l1_0p01,50,0.001,0.01,0,institution,773,194,0.6886838548087827,0.5309278350515464,0.5303163327746295,0.694452166557312
lr_0p001_l1_0p01,50,0.001,0.01,0,retail,773,194,0.6587428826101385,0.5670103092783505,0.5212128334704431,0.7001410126686096
lr_0p001_l1_0p01,50,0.001,0.01,1,foreign,766,194,0.6376310163627406,0.6855670103092784,0.683675924193419,0.6219514608383179
lr_0p001_l1_0p01,50,0.001,0.01,1,institution,766,194,0.6866101375136612,0.5360824742268041,0.5360331632653061,0.6897801756858826
lr_0p001_l1_0p01,50,0.001,0.01,1,retail,766,194,0.66067721404855,0.5773195876288659,0.5744248261102194,0.6721432209014893
lr_0p001_l1_0p01,50,0.001,0.01,2,foreign,766,194,0.6356405268761259,0.6597938144329897,0.6588874680306905,0.6330622434616089
lr_0p001_l1_0p01,50,0.001,0.01,2,institution,766,194,0.6830573724704374,0.5154639175257731,0.509151593453919,0.6975771188735962
lr_0p001_l1_0p01,50,0.001,0.01,2,retail,766,194,0.6655698594474294,0.6185567010309279,0.6170916462178598,0.6597741842269897
lr_0p001_l1_0p01,50,0.001,0.01,3,foreign,766,194,0.6349921791422771,0.6443298969072165,0.6350102249488753,0.6387454271316528
lr_0p001_l1_0p01,50,0.001,0.01,3,institution,766,194,0.6856707843414486,0.5618556701030928,0.5369408328887142,0.6895942091941833
lr_0p001_l1_0p01,50,0.001,0.01,3,retail,766,194,0.6659930332833731,0.6443298969072165,0.6373045763676267,0.6577869057655334
lr_0p001_l1_0p01,50,0.001,0.01,4,foreign,766,194,0.6364372708778779,0.6443298969072165,0.6350102249488753,0.6360033750534058
lr_0p001_l1_0p01,50,0.001,0.01,4,institution,766,194,0.6854893000256611,0.5309278350515464,0.525366312676435,0.692972719669342
lr_0p001_l1_0p01,50,0.001,0.01,4,retail,766,194,0.6548356115039895,0.5,0.4789422677557802,0.6978144645690918
lr_0p001_l1_0p01,50,0.001,0.01,5,foreign,766,194,0.6467306094132267,0.6958762886597938,0.6600231680874447,0.5980658531188965
lr_0p001_l1_0p01,50,0.001,0.01,5,institution,766,194,0.6793972051486022,0.5051546391752577,0.4875068794716565,0.7150397300720215
lr_0p001_l1_0p01,50,0.001,0.01,5,retail,766,194,0.6686349104963457,0.654639175257732,0.6289995718567147,0.654363751411438
lr_0p001_l1_0p01,50,0.001,0.01,6,foreign,766,194,0.6378019529907883,0.6804123711340206,0.6440577651515151,0.6371203660964966
lr_0p001_l1_0p01,50,0.001,0.01,6,institution,766,194,0.6835187668899955,0.5051546391752577,0.4913143231727302,0.7017769813537598
lr_0p001_l1_0p01,50,0.001,0.01,6,retail,766,194,0.6616360275925918,0.6391752577319587,0.5981297348484849,0.6704581379890442
lr_0p001_l1_0p01,50,0.001,0.01,7,foreign,766,194,0.6356761524011199,0.6494845360824743,0.6464408233276158,0.6285263299942017
lr_0p001_l1_0p01,50,0.001,0.01,7,institution,766,194,0.6835936527339348,0.5103092783505154,0.5006367355786165,0.6962497234344482
lr_0p001_l1_0p01,50,0.001,0.01,7,retail,766,194,0.6581967774943956,0.5773195876288659,0.5669642857142857,0.6764764189720154
lr_0p001_l1_0p01,50,0.001,0.01,8,foreign,769,197,0.6381435652393048,0.649746192893401,0.6497100889060689,0.671170175075531
lr_0p001_l1_0p01,50,0.001,0.01,8,institution,769,197,0.6883886025537905,0.5076142131979695,0.5074111308741267,0.6901852488517761
lr_0p001_l1_0p01,50,0.001,0.01,8,retail,769,197,0.662049715323628,0.5634517766497462,0.5628998968008256,0.6863791942596436
lr_0p001_l1_0p01,50,0.001,0.01,9,foreign,772,194,0.6335807902825311,0.634020618556701,0.6318195183234878,0.6552006602287292
lr_0p001_l1_0p01,50,0.001,0.01,9,institution,772,194,0.6909703973661433,0.5257731958762887,0.5255715045188729,0.6901328563690186
lr_0p001_l1_0p01,50,0.001,0.01,9,retail,772,194,0.6601598920599784,0.5360824742268041,0.5358851674641147,0.7039704322814941
lr_0p001_l1_0p01,50,0.001,0.01,10,foreign,765,194,0.6271736752753164,0.6030927835051546,0.5863768517236605,0.6647970676422119
lr_0p001_l1_0p01,50,0.001,0.01,10,institution,765,194,0.6855225370600333,0.5412371134020618,0.5307514607963039,0.6898333430290222
lr_0p001_l1_0p01,50,0.001,0.01,10,retail,765,194,0.6623245070183199,0.5876288659793815,0.578855964398133,0.6856762766838074
lr_0p001_l1_0p01,50,0.001,0.01,11,foreign,765,194,0.62845045374889,0.5979381443298969,0.5963938973647711,0.6589311957359314
lr_0p001_l1_0p01,50,0.001,0.01,11,institution,765,194,0.6877798120959911,0.6134020618556701,0.5847010132724418,0.6845788359642029
lr_0p001_l1_0p01,50,0.001,0.01,11,retail,765,194,0.6638053061915379,0.6185567010309279,0.6170916462178598,0.6766293048858643
lr_0p001_l1_0p01,50,0.001,0.01,12,foreign,765,194,0.6298868230744904,0.6134020618556701,0.6110769559755153,0.6558102369308472
lr_0p001_l1_0p01,50,0.001,0.01,12,institution,765,194,0.6884241202298332,0.5773195876288659,0.5604553492484527,0.6847198605537415
lr_0p001_l1_0p01,50,0.001,0.01,12,retail,765,194,0.6517061780480777,0.4948453608247423,0.4869940636805181,0.7226483821868896
lr_0p001_l1_0p01,50,0.001,0.01,13,foreign,765,194,0.6411021156248704,0.6391752577319587,0.6231546231546231,0.6117187738418579
lr_0p001_l1_0p01,50,0.001,0.01,13,institution,765,194,0.6833289825838376,0.5360824742268041,0.5132694023193577,0.6982918381690979
lr_0p001_l1_0p01,50,0.001,0.01,13,retail,765,194,0.6679263037014631,0.6288659793814433,0.6184857423795477,0.6543552875518799
lr_0p001_l1_0p01,50,0.001,0.01,14,foreign,765,194,0.6328088800891553,0.634020618556701,0.6169100264219163,0.6474026441574097
lr_0p001_l1_0p01,50,0.001,0.01,14,institution,765,194,0.6860571896328646,0.5463917525773195,0.524085637823372,0.696567714214325
