epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.06064,0.246253,0.025461,0.060768
2,0.058937,0.24277,0.042632,0.059151
3,0.057456,0.239699,0.058951,0.057751
4,0.056238,0.237145,0.074316,0.056609
5,0.055217,0.234983,0.08947,0.055664
6,0.054332,0.233092,0.10276,0.054845
7,0.053564,0.231439,0.114613,0.054137
8,0.052956,0.230122,0.124452,0.053579
9,0.052417,0.228947,0.132613,0.05308
10,0.052038,0.228117,0.13974,0.052736
11,0.051666,0.227302,0.144989,0.052391
12,0.051471,0.226873,0.148997,0.052216
13,0.051218,0.226314,0.154471,0.051991
14,0.050995,0.225821,0.157565,0.051783
15,0.050879,0.225563,0.160263,0.05168
16,0.050746,0.225269,0.161947,0.051556
17,0.050655,0.225067,0.163009,0.05147
18,0.050519,0.224765,0.163513,0.051337
19,0.050445,0.2246,0.163949,0.051265
20,0.050351,0.224391,0.163675,0.05117
21,0.050277,0.224225,0.163823,0.051096
22,0.050214,0.224085,0.164996,0.051039
23,0.050152,0.223946,0.165909,0.050981
24,0.050087,0.223802,0.167733,0.050926
25,0.050042,0.2237,0.168243,0.050883
26,0.049984,0.223571,0.167989,0.050824
27,0.049966,0.223532,0.16714,0.050802
28,0.049908,0.2234,0.167079,0.050743
29,0.049886,0.223352,0.167371,0.050723
30,0.049839,0.223247,0.167562,0.050677
31,0.049809,0.22318,0.166978,0.050644
32,0.049791,0.22314,0.166102,0.050622
33,0.049759,0.223067,0.165809,0.050588
34,0.04975,0.223046,0.165793,0.050579
35,0.049728,0.222998,0.165317,0.050555
36,0.049719,0.222979,0.165874,0.050549
37,0.049701,0.222937,0.165571,0.050529
38,0.049694,0.222922,0.165358,0.050521
39,0.049684,0.2229,0.165808,0.050513
40,0.04967,0.222867,0.165935,0.050499
41,0.049649,0.222819,0.165536,0.050476
42,0.049651,0.222825,0.165623,0.050479
43,0.049634,0.222787,0.165336,0.050461
44,0.049637,0.222793,0.165764,0.050466
45,0.049624,0.222765,0.165396,0.050451
46,0.049624,0.222765,0.16624,0.050456
47,0.049619,0.222753,0.166475,0.050451
48,0.049605,0.222722,0.16683,0.050439
49,0.049603,0.222717,0.166955,0.050438
50,0.0496,0.222711,0.1668,0.050434
51,0.049596,0.222701,0.166568,0.050428
52,0.049589,0.222685,0.167045,0.050424
53,0.04959,0.222688,0.16702,0.050425
54,0.049586,0.222679,0.166695,0.050419
55,0.049589,0.222686,0.167216,0.050425
56,0.049582,0.222671,0.166612,0.050416
57,0.049581,0.222667,0.166695,0.050414
58,0.049586,0.22268,0.16715,0.050422
59,0.049585,0.222677,0.167018,0.05042
60,0.04958,0.222667,0.167079,0.050416
61,0.049577,0.22266,0.167406,0.050414
62,0.049579,0.222664,0.167772,0.050418
63,0.049579,0.222663,0.167616,0.050417
64,0.049582,0.222671,0.167456,0.05042
65,0.049574,0.222652,0.167539,0.050412
66,0.049577,0.222659,0.167277,0.050414
67,0.049585,0.222676,0.167818,0.050424
68,0.049575,0.222654,0.167967,0.050415
69,0.049568,0.222639,0.167319,0.050405
70,0.049583,0.222673,0.166763,0.050417
71,0.049579,0.222663,0.166557,0.050411
72,0.049574,0.222653,0.166616,0.050407
73,0.049578,0.222661,0.166592,0.050411
74,0.049577,0.222658,0.166765,0.05041
75,0.049584,0.222676,0.167957,0.050424
76,0.049575,0.222655,0.168339,0.050417
77,0.04957,0.222644,0.167817,0.050409
78,0.049574,0.222652,0.167124,0.05041
79,0.049571,0.222645,0.167144,0.050407
80,0.049582,0.22267,0.166733,0.050415
81,0.049583,0.222673,0.166692,0.050417
82,0.049572,0.222648,0.166303,0.050404
83,0.049586,0.222679,0.167398,0.050423
84,0.04958,0.222666,0.167373,0.050417
85,0.049585,0.222677,0.166155,0.050416
86,0.049584,0.222676,0.165913,0.050414
87,0.049579,0.222664,0.165822,0.050408
88,0.049604,0.222719,0.164873,0.050428
89,0.049579,0.222664,0.165597,0.050407
90,0.049589,0.222685,0.166669,0.050422
91,0.04958,0.222665,0.166869,0.050414
92,0.049577,0.222658,0.1674,0.050414
93,0.049582,0.22267,0.166826,0.050416
94,0.049578,0.222661,0.166239,0.050409
95,0.049588,0.222684,0.16709,0.050424
96,0.049569,0.222641,0.167701,0.050407
97,0.049577,0.222658,0.167369,0.050413
98,0.049567,0.222637,0.167411,0.050404
99,0.049571,0.222645,0.16798,0.050411
100,0.049571,0.222645,0.167643,0.050409
101,0.049572,0.222649,0.167391,0.050409
102,0.049572,0.222648,0.167676,0.050411
103,0.049573,0.222651,0.166468,0.050406
104,0.049575,0.222655,0.166601,0.050408
105,0.049583,0.222673,0.166324,0.050415
106,0.049574,0.222651,0.166875,0.050408
107,0.049573,0.222651,0.166847,0.050408
108,0.049585,0.222676,0.166654,0.050418
109,0.049586,0.22268,0.166996,0.050421
110,0.049576,0.222656,0.166739,0.050409
111,0.049579,0.222663,0.166464,0.050411
112,0.04958,0.222667,0.166478,0.050413
113,0.049579,0.222664,0.165654,0.050407
114,0.049575,0.222655,0.165998,0.050405
115,0.049581,0.222669,0.166396,0.050413
116,0.049599,0.222708,0.16714,0.050435
117,0.049575,0.222655,0.166634,0.050408
118,0.049578,0.222661,0.16622,0.050409
119,0.049581,0.222669,0.166034,0.050412
120,0.049582,0.22267,0.166241,0.050413
121,0.049578,0.222661,0.166081,0.050409
122,0.049584,0.222674,0.166174,0.050415
123,0.049573,0.222649,0.166743,0.050406
124,0.049581,0.222667,0.1675,0.050418
125,0.049579,0.222662,0.166905,0.050413
126,0.049573,0.222651,0.166431,0.050405
127,0.049583,0.222673,0.166426,0.050415
128,0.049583,0.222672,0.166838,0.050417
129,0.049578,0.222662,0.166414,0.05041
130,0.049578,0.222662,0.16655,0.050411
131,0.049576,0.222657,0.166367,0.050408
132,0.049573,0.22265,0.166523,0.050405
133,0.049581,0.222668,0.166815,0.050415
134,0.049589,0.222686,0.166324,0.050421
135,0.049573,0.222649,0.166299,0.050404
136,0.04961,0.222734,0.166557,0.050443
137,0.049587,0.222682,0.166142,0.050418
138,0.04958,0.222665,0.166053,0.05041
139,0.049581,0.222669,0.166335,0.050413
140,0.049576,0.222656,0.167201,0.050412
141,0.049577,0.222658,0.16734,0.050413
142,0.049571,0.222646,0.167642,0.050409
143,0.049582,0.22267,0.168392,0.050424
144,0.049586,0.222678,0.168432,0.050428
145,0.049574,0.222653,0.168691,0.050418
146,0.049569,0.222641,0.168362,0.050411
147,0.049573,0.22265,0.168356,0.050415
148,0.049575,0.222654,0.168103,0.050415
149,0.049568,0.222639,0.168136,0.050409
150,0.049574,0.222653,0.167546,0.050412
