epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.10989,0.331497,0.017105,0.109976
2,0.108669,0.32965,0.030837,0.108823
3,0.10745,0.327795,0.044489,0.107672
4,0.106492,0.326331,0.056595,0.106775
5,0.105636,0.325017,0.067885,0.105975
6,0.104858,0.323818,0.077862,0.105248
7,0.104176,0.322763,0.086614,0.104609
8,0.103598,0.321866,0.094213,0.104069
9,0.103041,0.321,0.101459,0.103548
10,0.102566,0.32026,0.108758,0.10311
11,0.102191,0.319674,0.114973,0.102766
12,0.101768,0.31901,0.12021,0.102369
13,0.101478,0.318555,0.124862,0.102102
14,0.101181,0.31809,0.129907,0.101831
15,0.100872,0.317604,0.134875,0.101547
16,0.100633,0.317228,0.139359,0.10133
17,0.100383,0.316833,0.142707,0.101097
18,0.100154,0.316471,0.146069,0.100884
19,0.099935,0.316124,0.149018,0.10068
20,0.099715,0.315776,0.151159,0.10047
21,0.099509,0.31545,0.152607,0.100272
22,0.099323,0.315155,0.153277,0.100089
23,0.099133,0.314854,0.153347,0.0999
24,0.098963,0.314583,0.153268,0.099729
25,0.098804,0.314331,0.154536,0.099577
26,0.098654,0.314092,0.155295,0.09943
27,0.09851,0.313862,0.155341,0.099286
28,0.098371,0.313642,0.155162,0.099147
29,0.098231,0.313419,0.156777,0.099015
30,0.098102,0.313213,0.158652,0.098896
31,0.09799,0.313034,0.160082,0.098791
32,0.097874,0.312848,0.162046,0.098684
33,0.097761,0.312668,0.163632,0.098579
34,0.097665,0.312514,0.164956,0.09849
35,0.097568,0.312358,0.166792,0.098401
36,0.097468,0.312199,0.168407,0.098311
37,0.097381,0.31206,0.170226,0.098232
38,0.097292,0.311917,0.171504,0.098149
39,0.09721,0.311785,0.17264,0.098073
40,0.097117,0.311637,0.173633,0.097986
41,0.097036,0.311505,0.174564,0.097908
42,0.096957,0.311378,0.175649,0.097835
43,0.096915,0.311312,0.176879,0.097799
44,0.096815,0.311151,0.177571,0.097703
45,0.09675,0.311047,0.17773,0.097639
46,0.096684,0.310941,0.179972,0.097584
47,0.096617,0.310833,0.181862,0.097527
48,0.096577,0.310768,0.183272,0.097493
49,0.096506,0.310654,0.185208,0.097432
50,0.096453,0.310569,0.187199,0.097389
51,0.096397,0.310479,0.188901,0.097342
52,0.096361,0.31042,0.190326,0.097312
53,0.096295,0.310314,0.191424,0.097252
54,0.096256,0.310251,0.192129,0.097216
55,0.096211,0.310179,0.19258,0.097174
56,0.09619,0.310144,0.192891,0.097154
57,0.09615,0.31008,0.193415,0.097117
58,0.096108,0.310012,0.194145,0.097078
59,0.09608,0.309967,0.195561,0.097057
60,0.09604,0.309904,0.196588,0.097023
61,0.096003,0.309844,0.197538,0.096991
62,0.095986,0.309815,0.198585,0.096979
63,0.09594,0.309742,0.199209,0.096936
64,0.09591,0.309693,0.199742,0.096908
65,0.095883,0.30965,0.200584,0.096886
66,0.095851,0.309598,0.201696,0.096859
67,0.095823,0.309552,0.202055,0.096833
68,0.095809,0.309531,0.202281,0.096821
69,0.095781,0.309484,0.203248,0.096797
70,0.095765,0.30946,0.204298,0.096787
71,0.095739,0.309417,0.205305,0.096765
72,0.095708,0.309367,0.205964,0.096738
73,0.095699,0.309353,0.20619,0.09673
74,0.095673,0.30931,0.207333,0.096709
75,0.095643,0.309263,0.208682,0.096687
76,0.095627,0.309237,0.209359,0.096674
77,0.095611,0.309211,0.210256,0.096662
78,0.095601,0.309194,0.211408,0.096658
79,0.095597,0.309187,0.212382,0.096658
80,0.095592,0.30918,0.213193,0.096658
81,0.095581,0.309161,0.213627,0.096649
82,0.09556,0.309127,0.214126,0.09663
83,0.09555,0.309111,0.215033,0.096625
84,0.095512,0.309051,0.215441,0.096589
85,0.095497,0.309026,0.215756,0.096576
86,0.095482,0.309002,0.216125,0.096563
87,0.095468,0.308979,0.216385,0.09655
88,0.095458,0.308964,0.216742,0.096542
89,0.095451,0.308952,0.217065,0.096537
90,0.095445,0.308941,0.217187,0.096531
91,0.095439,0.308931,0.217244,0.096525
92,0.095433,0.308922,0.217291,0.096519
93,0.095425,0.308909,0.217173,0.096511
94,0.095432,0.30892,0.216786,0.096516
95,0.095423,0.308907,0.216633,0.096507
96,0.095427,0.308913,0.21679,0.096511
97,0.095406,0.308879,0.217496,0.096494
98,0.0954,0.308868,0.217959,0.09649
99,0.095394,0.308859,0.2183,0.096485
100,0.095391,0.308854,0.218258,0.096482
101,0.095377,0.308832,0.2184,0.096469
102,0.095379,0.308834,0.21872,0.096472
103,0.095378,0.308833,0.219178,0.096474
104,0.095397,0.308864,0.21948,0.096495
105,0.09538,0.308836,0.220214,0.096481
106,0.095371,0.308822,0.221451,0.096478
107,0.095353,0.308793,0.222865,0.096468
108,0.095345,0.30878,0.224004,0.096465
109,0.095327,0.308751,0.224896,0.096452
110,0.095323,0.308745,0.225708,0.096452
111,0.095316,0.308733,0.226238,0.096448
112,0.095315,0.308731,0.226693,0.096448
113,0.095314,0.308729,0.226848,0.096448
114,0.095321,0.30874,0.226814,0.096455
115,0.095309,0.308721,0.226832,0.096443
116,0.095311,0.308725,0.227072,0.096446
117,0.095298,0.308704,0.227237,0.096434
