variant,rmse,rmse_std,nrmse,nrmse_std,rmse_skill,rmse_skill_std,mse_skill,mse_skill_std,mae_skill,mae_skill_std,direction_accuracy,direction_accuracy_std,balanced_accuracy,balanced_accuracy_std,macro_f1,macro_f1_std,pearson,pearson_std,spearman,spearman_std,std_ratio,std_ratio_std,tail_direction_accuracy,tail_direction_accuracy_std
e0_baseline,0.12461050251413144,0.011938508070433845,1.0060559831573312,0.009751678272512578,0.005060360994658122,0.009038784341168001,0.0100152319515523,0.01792751700177715,0.002680157344227268,0.010742505276744165,0.5340659724039283,0.04928332172896642,0.5171811159363543,0.04132278593117278,0.5066163430610977,0.04445959452249034,0.07714917108631472,0.0762239864811535,0.07817802214414984,0.07386142443641332,0.0694450577497751,0.029287958435993546,0.5684444444444445,0.09138701771639784
e1_persistence,0.1239621079909098,0.011771339024985289,1.000917305884581,0.010786033730725465,0.010135525282718258,0.010768976996168531,0.02005492925095292,0.021237666779395037,0.007459148852985425,0.011481632259757051,0.5546391752577319,0.028967165865409542,0.540617027105765,0.028998749048080797,0.5340203524518131,0.033285914499884106,0.1310068715851115,0.06840569418190542,0.13064379931296785,0.05957379526921957,0.08712288710477575,0.027929771732181804,0.6244807256235829,0.07203965946339383
e7_persistence_liquidity,0.12395600988544568,0.011771421040110086,1.0008683215070362,0.010894656038376133,0.010185202662040458,0.010754934575842796,0.020153570075224024,0.021209206798156393,0.00713814185077617,0.011736277872782596,0.5574889086585145,0.02822773054522758,0.5431967849654334,0.026639969071448354,0.5370594469567067,0.029871393841098513,0.13200100565070244,0.06800073679775773,0.1328419242606205,0.05861452021978789,0.08867821852761168,0.027402010932958232,0.6253696145124716,0.07132215532008901
