epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.063322,0.25164,0.024,0.063442
2,0.061536,0.248065,0.045336,0.061763
3,0.059991,0.244931,0.066034,0.060321
4,0.058727,0.242336,0.083499,0.059144
5,0.057546,0.239887,0.097399,0.058033
6,0.056714,0.238147,0.109916,0.057264
7,0.055883,0.236397,0.121272,0.05649
8,0.055214,0.234976,0.130444,0.055866
9,0.054673,0.233823,0.138276,0.055364
10,0.054201,0.232812,0.143633,0.054919
11,0.053852,0.232061,0.147806,0.054591
12,0.053556,0.231422,0.151099,0.054312
13,0.053268,0.230799,0.155508,0.054046
14,0.053061,0.230349,0.158997,0.053856
15,0.052882,0.229962,0.160937,0.053687
16,0.052713,0.229593,0.161546,0.053521
17,0.052575,0.229293,0.162623,0.053388
18,0.052453,0.229026,0.165327,0.053279
19,0.052345,0.228789,0.167564,0.053182
20,0.052261,0.228607,0.168757,0.053105
21,0.052181,0.228431,0.169346,0.053028
22,0.052107,0.22827,0.170927,0.052962
23,0.052041,0.228125,0.171379,0.052898
24,0.051988,0.228008,0.171891,0.052847
25,0.051941,0.227905,0.171054,0.052796
26,0.051897,0.22781,0.171231,0.052754
27,0.051838,0.227679,0.171323,0.052694
28,0.051802,0.227601,0.171197,0.052658
29,0.051765,0.22752,0.171943,0.052625
30,0.051724,0.22743,0.171099,0.05258
31,0.051713,0.227406,0.170793,0.052567
32,0.051685,0.227343,0.171676,0.052543
33,0.051662,0.227294,0.171216,0.052519
34,0.051626,0.227214,0.171479,0.052483
35,0.051611,0.22718,0.17168,0.052469
36,0.051604,0.227164,0.170497,0.052456
37,0.051579,0.227109,0.171177,0.052435
38,0.051568,0.227087,0.171527,0.052426
39,0.051542,0.227028,0.172201,0.052403
40,0.051546,0.227038,0.170874,0.052401
41,0.051526,0.226993,0.171184,0.052382
42,0.051511,0.226961,0.171916,0.052371
43,0.051506,0.22695,0.172564,0.052369
44,0.051484,0.226901,0.173252,0.05235
45,0.051483,0.226899,0.173495,0.052351
46,0.051474,0.22688,0.17296,0.052339
47,0.051475,0.226882,0.172205,0.052336
48,0.051471,0.226873,0.172145,0.052332
49,0.051462,0.226853,0.172001,0.052322
50,0.051469,0.226867,0.172785,0.052333
51,0.051449,0.226824,0.172138,0.05231
52,0.051467,0.226863,0.172358,0.052329
53,0.051452,0.226829,0.171912,0.052311
54,0.051449,0.226824,0.171703,0.052308
55,0.051456,0.226838,0.173091,0.052321
56,0.051442,0.226809,0.173144,0.052308
57,0.051443,0.22681,0.17298,0.052308
58,0.05144,0.226804,0.172522,0.052303
59,0.051438,0.226799,0.172321,0.052299
60,0.051438,0.2268,0.172772,0.052302
61,0.051441,0.226807,0.172626,0.052304
62,0.051457,0.226841,0.171825,0.052316
63,0.051444,0.226813,0.171679,0.052303
64,0.051439,0.226802,0.171525,0.052297
65,0.051436,0.226795,0.172422,0.052298
66,0.05144,0.226803,0.172576,0.052303
67,0.051439,0.226801,0.172427,0.052301
68,0.051443,0.226811,0.173492,0.052311
69,0.051432,0.226786,0.173979,0.052302
