variant,investor,feature,context,mean,std,positive_rate,negative_rate,dominant_direction,direction_consistency
e4_benchmark_drift,institution,momentum,kospi_return_1d,-0.0001329104357864,0.000531135885731,0.2888888888888888,0.7111111111111111,negative,0.7111111111111111
e4_benchmark_drift,institution,momentum,fx_level_z_252,0.0002452736268727,0.0004803492843951,0.7555555555555555,0.2444444444444444,positive,0.7555555555555555
e4_benchmark_drift,institution,volatility,kospi_return_1d,-0.0004527036044035,0.0007950699618067,0.2444444444444444,0.7555555555555555,negative,0.7555555555555555
e4_benchmark_drift,institution,volatility,fx_level_z_252,0.0044691476970911,0.0003264999057754,1.0,0.0,positive,1.0
e4_benchmark_drift,institution,benchmark_drift_20,kospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
e4_benchmark_drift,institution,benchmark_drift_20,fx_level_z_252,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,underwater,kospi_return_1d,0.003060095851025,0.0009733975761436,1.0,0.0,positive,1.0
e5_drift_quarter_end,institution,underwater,fx_level_z_252,0.0003998292850155,0.0005540549581339,0.8,0.2,positive,0.8
e5_drift_quarter_end,institution,underwater,quarter_end_intensity,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,herd,kospi_return_1d,-0.0003868991725741,0.0006723182818782,0.2888888888888888,0.7111111111111111,negative,0.7111111111111111
e5_drift_quarter_end,institution,herd,fx_level_z_252,-0.0016703113831075,0.0013174125448699,0.0666666666666666,0.9333333333333332,negative,0.9333333333333332
e5_drift_quarter_end,institution,herd,quarter_end_intensity,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,momentum,kospi_return_1d,-0.0001125957427575,0.0005215577732678,0.3111111111111111,0.6888888888888889,negative,0.6888888888888889
e5_drift_quarter_end,institution,momentum,fx_level_z_252,0.0002737394514648,0.0004887336937952,0.8,0.2,positive,0.8
e5_drift_quarter_end,institution,momentum,quarter_end_intensity,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,volatility,kospi_return_1d,-0.0004534299541369,0.0007871334716132,0.2444444444444444,0.7555555555555555,negative,0.7555555555555555
e5_drift_quarter_end,institution,volatility,fx_level_z_252,0.0044583039461738,0.0003410637835663,1.0,0.0,positive,1.0
e5_drift_quarter_end,institution,volatility,quarter_end_intensity,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,benchmark_drift_20,kospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,benchmark_drift_20,fx_level_z_252,0.0,0.0,0.0,0.0,zero,1.0
e5_drift_quarter_end,institution,benchmark_drift_20,quarter_end_intensity,0.0004154094798044,0.0006970112826755,0.6888888888888889,0.3111111111111111,positive,0.6888888888888889
e6_persistence_vkospi,institution,underwater,kospi_return_1d,0.0031418469671431,0.0009997648675151,0.9777777777777776,0.0222222222222222,positive,0.9777777777777776
e6_persistence_vkospi,institution,underwater,fx_level_z_252,0.0004639701224126,0.0006208525532592,0.7333333333333333,0.2666666666666666,positive,0.7333333333333333
e6_persistence_vkospi,institution,underwater,vkospi_return_1d,0.0,0.0,0.0,0.0,zero,1.0
