epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.070103,0.264771,0.025597,0.070231
2,0.068444,0.261618,0.040548,0.068647
3,0.066986,0.258816,0.055377,0.067263
4,0.065758,0.256434,0.068795,0.066102
5,0.064555,0.254077,0.081372,0.064962
6,0.063611,0.252213,0.093305,0.064078
7,0.062786,0.250571,0.105697,0.063314
8,0.062048,0.249095,0.118261,0.06264
9,0.061424,0.247838,0.128984,0.062069
10,0.060845,0.246668,0.138446,0.061537
11,0.060386,0.245735,0.146622,0.061119
12,0.06004,0.245031,0.153136,0.060806
13,0.059671,0.244277,0.159849,0.060471
14,0.059379,0.243678,0.164645,0.060202
15,0.059101,0.243107,0.169143,0.059947
16,0.058881,0.242654,0.173133,0.059747
17,0.058668,0.242214,0.175916,0.059547
18,0.058465,0.241796,0.178682,0.059359
19,0.058294,0.241441,0.181266,0.0592
20,0.058137,0.241116,0.183614,0.059055
21,0.058015,0.240862,0.18606,0.058945
22,0.05786,0.24054,0.186616,0.058793
23,0.057777,0.240368,0.187599,0.058715
24,0.057629,0.240061,0.188029,0.058569
25,0.057546,0.239886,0.18891,0.05849
26,0.057456,0.239699,0.188928,0.0584
27,0.057372,0.239524,0.189569,0.058319
28,0.057313,0.239402,0.190139,0.058264
29,0.05722,0.239208,0.190833,0.058174
30,0.057173,0.23911,0.191406,0.05813
31,0.057129,0.239017,0.191363,0.058086
32,0.05706,0.238873,0.191817,0.058019
33,0.057024,0.238796,0.192472,0.057986
34,0.056989,0.238723,0.192669,0.057952
35,0.056936,0.238613,0.193394,0.057903
36,0.056913,0.238564,0.193108,0.057878
37,0.056894,0.238526,0.193228,0.057861
38,0.056847,0.238425,0.19392,0.057816
39,0.056819,0.238368,0.194777,0.057793
40,0.056809,0.238346,0.195262,0.057785
41,0.056779,0.238283,0.196285,0.05776
42,0.056746,0.238215,0.19659,0.057729
43,0.056737,0.238196,0.196365,0.057719
44,0.056712,0.238142,0.197194,0.057698
45,0.056702,0.238122,0.197529,0.05769
46,0.056683,0.238083,0.19805,0.057674
47,0.056671,0.238056,0.198008,0.057661
48,0.056671,0.238056,0.198359,0.057662
49,0.056654,0.238022,0.198995,0.057649
50,0.05665,0.238012,0.198281,0.057641
51,0.056642,0.237997,0.197629,0.057631
52,0.056626,0.237962,0.198311,0.057618
53,0.056619,0.237947,0.198009,0.057609
54,0.056609,0.237927,0.198084,0.0576
55,0.0566,0.237908,0.198897,0.057595
56,0.056595,0.237897,0.199468,0.057592
57,0.056601,0.23791,0.199637,0.057599
58,0.056596,0.237899,0.200254,0.057597
59,0.056571,0.237847,0.19972,0.05757
60,0.056577,0.237859,0.199226,0.057573
61,0.056574,0.237854,0.199219,0.05757
62,0.05657,0.237845,0.199325,0.057567
63,0.056563,0.237829,0.199169,0.057559
64,0.056568,0.23784,0.199773,0.057567
65,0.056564,0.237833,0.200269,0.057566
66,0.056558,0.23782,0.200585,0.057561
67,0.056554,0.237811,0.201304,0.057561
68,0.056548,0.237799,0.20095,0.057553
69,0.056551,0.237805,0.201256,0.057557
70,0.056545,0.237791,0.200883,0.057549
71,0.056553,0.237809,0.201202,0.057559
72,0.056556,0.237815,0.201124,0.057561
73,0.056549,0.237801,0.200651,0.057552
74,0.056544,0.23779,0.200223,0.057545
75,0.056547,0.237797,0.200162,0.057548
76,0.05654,0.237781,0.200686,0.057543
77,0.056565,0.237833,0.200641,0.057568
78,0.05655,0.237802,0.20143,0.057557
79,0.056538,0.237778,0.201208,0.057544
80,0.056536,0.237774,0.20188,0.057546
81,0.056531,0.237762,0.201975,0.057541
82,0.056535,0.23777,0.201642,0.057543
83,0.056537,0.237775,0.202409,0.057549
84,0.056536,0.237772,0.20253,0.057548
85,0.056527,0.237753,0.202404,0.057539
86,0.05653,0.237761,0.201911,0.05754
87,0.056534,0.237768,0.20161,0.057542
88,0.056537,0.237776,0.201837,0.057546
89,0.056549,0.2378,0.201553,0.057557
90,0.056534,0.237768,0.20205,0.057544
91,0.056531,0.237763,0.202278,0.057543
92,0.056538,0.237777,0.201354,0.057545
93,0.056543,0.237787,0.201318,0.057549
94,0.056538,0.237777,0.201233,0.057544
95,0.056549,0.2378,0.202463,0.057561
96,0.056535,0.237771,0.203225,0.057551
97,0.056546,0.237794,0.202761,0.05756
98,0.056541,0.237784,0.203188,0.057557
99,0.056537,0.237775,0.203416,0.057554
100,0.056525,0.23775,0.203582,0.057543
101,0.056524,0.237749,0.203075,0.05754
102,0.056525,0.23775,0.203621,0.057543
103,0.056532,0.237765,0.203502,0.05755
104,0.056529,0.237759,0.202451,0.057542
105,0.056526,0.237751,0.202133,0.057536
106,0.056537,0.237775,0.20217,0.057548
107,0.056527,0.237753,0.201909,0.057536
108,0.056532,0.237766,0.202216,0.057544
109,0.056537,0.237775,0.202501,0.057549
110,0.056537,0.237774,0.201952,0.057546
111,0.056537,0.237776,0.202541,0.05755
112,0.056537,0.237774,0.202894,0.057551
113,0.056527,0.237754,0.202762,0.057541
114,0.056533,0.237768,0.202632,0.057547
115,0.056534,0.23777,0.202804,0.057548
116,0.056525,0.237749,0.203051,0.05754
117,0.056522,0.237744,0.203048,0.057538
118,0.056535,0.237772,0.201935,0.057545
119,0.056529,0.237758,0.202284,0.05754
120,0.056546,0.237795,0.201959,0.057556
121,0.056534,0.237769,0.202724,0.057548
122,0.056531,0.237763,0.203006,0.057546
123,0.056521,0.237741,0.203543,0.057539
124,0.056523,0.237746,0.203926,0.057543
125,0.056523,0.237745,0.203671,0.057541
126,0.056528,0.237757,0.203393,0.057545
127,0.056545,0.237792,0.203215,0.057561
128,0.05653,0.237761,0.20246,0.057543
129,0.056526,0.237752,0.203198,0.057542
130,0.056526,0.237751,0.203746,0.057544
131,0.056531,0.237762,0.202555,0.057543
132,0.05653,0.23776,0.202544,0.057542
133,0.056544,0.237789,0.201773,0.057553
134,0.056533,0.237768,0.202625,0.057547
135,0.056545,0.237791,0.201912,0.057554
136,0.056536,0.237773,0.20215,0.057547
137,0.056529,0.237759,0.202051,0.057539
138,0.056531,0.237763,0.202281,0.057542
139,0.056536,0.237772,0.202919,0.05755
