epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.015616,0.124962,0.0055,0.015643
2,0.015523,0.124593,0.009828,0.015573
3,0.015443,0.124269,0.013676,0.015511
4,0.01537,0.123976,0.017838,0.015459
5,0.015304,0.123709,0.021446,0.015411
6,0.015243,0.123462,0.024667,0.015366
7,0.015187,0.123235,0.02806,0.015327
8,0.015136,0.123028,0.031514,0.015293
9,0.015089,0.122836,0.034524,0.015261
10,0.015045,0.122659,0.03738,0.015232
11,0.015005,0.122496,0.040013,0.015205
12,0.014969,0.122346,0.042303,0.01518
13,0.014935,0.122208,0.044273,0.015156
14,0.014904,0.122081,0.045951,0.015134
15,0.014875,0.121965,0.0476,0.015113
16,0.014849,0.121857,0.049206,0.015095
17,0.014825,0.121757,0.050885,0.015079
18,0.014802,0.121663,0.052855,0.015066
19,0.01478,0.121574,0.0547,0.015054
20,0.01476,0.121493,0.056489,0.015043
21,0.014743,0.121419,0.058046,0.015033
22,0.014726,0.121352,0.059393,0.015023
23,0.014712,0.121292,0.060552,0.015014
24,0.014698,0.121237,0.061545,0.015006
25,0.014686,0.121188,0.062394,0.014998
26,0.014676,0.121143,0.063184,0.014992
27,0.014666,0.121102,0.063875,0.014985
28,0.014656,0.121064,0.064586,0.014979
29,0.014648,0.121027,0.065212,0.014974
30,0.014639,0.120994,0.065739,0.014968
31,0.014632,0.120963,0.066173,0.014963
32,0.014625,0.120935,0.066551,0.014958
33,0.014619,0.120909,0.066911,0.014954
34,0.014613,0.120883,0.067217,0.014949
35,0.014607,0.12086,0.067442,0.014944
36,0.014602,0.120839,0.067595,0.01494
37,0.014597,0.12082,0.067683,0.014936
38,0.014594,0.120804,0.067716,0.014932
39,0.01459,0.120789,0.067809,0.014929
40,0.014587,0.120775,0.067848,0.014926
41,0.014584,0.120763,0.067835,0.014923
42,0.014581,0.120753,0.067777,0.01492
43,0.014579,0.120745,0.067677,0.014918
44,0.014578,0.120738,0.067573,0.014916
45,0.014577,0.120734,0.067629,0.014915
46,0.014575,0.120729,0.067646,0.014914
47,0.014574,0.120721,0.067745,0.014912
48,0.014572,0.120716,0.067793,0.014911
49,0.014571,0.120711,0.067796,0.01491
50,0.014571,0.120709,0.067761,0.014909
51,0.01457,0.120707,0.067694,0.014909
52,0.01457,0.120706,0.067655,0.014908
53,0.01457,0.120706,0.067607,0.014908
54,0.01457,0.120705,0.067592,0.014908
55,0.01457,0.120704,0.067635,0.014908
56,0.014569,0.120704,0.067639,0.014908
57,0.014569,0.120702,0.067782,0.014908
58,0.014568,0.120699,0.0679,0.014908
59,0.014568,0.120696,0.068166,0.014908
60,0.014566,0.12069,0.068432,0.014908
61,0.014565,0.120685,0.068669,0.014908
62,0.014564,0.12068,0.068875,0.014908
63,0.014563,0.120676,0.069049,0.014908
64,0.014562,0.120672,0.06919,0.014908
65,0.014561,0.120669,0.069364,0.014908
66,0.01456,0.120667,0.069479,0.014908
67,0.01456,0.120663,0.069616,0.014908
68,0.014559,0.12066,0.069707,0.014907
69,0.014558,0.120658,0.069756,0.014907
70,0.014558,0.120657,0.069832,0.014907
71,0.014558,0.120656,0.069867,0.014907
72,0.014557,0.120654,0.070066,0.014908
73,0.014556,0.12065,0.070222,0.014908
74,0.014556,0.120647,0.070415,0.014908
75,0.014555,0.120645,0.070529,0.014908
