investor,epoch,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,total_loss_mean,total_loss_std
foreign,1,0.06556695555555556,0.002607025420557757,0.059504,0.070291,0.06556695555555556,0.002607025420557757
foreign,2,0.06382048888888889,0.0025017733494301976,0.05821,0.06864,0.06382048888888889,0.0025017733494301976
foreign,3,0.06250793333333333,0.0024179412110305726,0.057208,0.067228,0.06250793333333333,0.0024179412110305726
foreign,4,0.06147113333333334,0.0023585973451107833,0.056481,0.066103,0.06147113333333334,0.0023585973451107833
foreign,5,0.06062013333333333,0.0023051722830507593,0.055955,0.065225,0.06062013333333333,0.0023051722830507593
foreign,6,0.05993013333333333,0.002242229710071489,0.055608,0.064433,0.05993013333333333,0.002242229710071489
foreign,7,0.05936673333333333,0.002197280585798561,0.055167,0.063704,0.05936673333333333,0.002197280585798561
foreign,8,0.05891471111111111,0.0021482225382248843,0.054739,0.063258,0.05891471111111111,0.0021482225382248843
foreign,9,0.05855877777777778,0.0021114331183182933,0.054487,0.062818,0.05855877777777778,0.0021114331183182933
foreign,10,0.0582904,0.0020772516523697195,0.054257,0.06246,0.0582904,0.0020772516523697195
foreign,11,0.0580844,0.0020481986697850132,0.054102,0.062215,0.0580844,0.0020481986697850132
foreign,12,0.057920177777777776,0.002023462652000378,0.053933,0.06204,0.057920177777777776,0.002023462652000378
foreign,13,0.05780224444444444,0.00201082579322702,0.0539,0.062006,0.05780224444444444,0.00201082579322702
foreign,14,0.05770888888888889,0.0019949744384580503,0.053823,0.062012,0.05770888888888889,0.0019949744384580503
foreign,15,0.05763048888888889,0.001994366869485402,0.053744,0.061972,0.05763048888888889,0.001994366869485402
foreign,16,0.0575784,0.0019960274797707575,0.053722,0.061953,0.0575784,0.0019960274797707575
foreign,17,0.057541577777777776,0.001995044297627236,0.053676,0.06191,0.057541577777777776,0.001995044297627236
foreign,18,0.05751222222222222,0.001981594765115035,0.053642,0.061725,0.05751222222222222,0.001981594765115035
foreign,19,0.05748313333333333,0.001967776601788286,0.053609,0.061524,0.05748313333333333,0.001967776601788286
foreign,20,0.05746213333333334,0.001957294730907015,0.053585,0.06137,0.05746213333333334,0.001957294730907015
foreign,21,0.05744437777777778,0.001955053745935119,0.053565,0.061428,0.05744437777777778,0.001955053745935119
foreign,22,0.057428888888888883,0.001957462878113381,0.053552,0.061518,0.057428888888888883,0.001957462878113381
foreign,23,0.057411088888888885,0.001962061888818891,0.053535,0.061502,0.057411088888888885,0.001962061888818891
foreign,24,0.0573906,0.001959200908533887,0.053513,0.061407,0.0573906,0.001959200908533887
foreign,25,0.057377088888888886,0.0019611863156381803,0.05348,0.061345,0.057377088888888886,0.0019611863156381803
foreign,26,0.05736808888888889,0.0019573778241475607,0.053482,0.061277,0.05736808888888889,0.0019573778241475607
foreign,27,0.05736271111111112,0.0019533077612350304,0.053459,0.061255,0.05736271111111112,0.0019533077612350304
foreign,28,0.05735373333333334,0.0019552572651002414,0.053458,0.061249,0.05735373333333334,0.0019552572651002414
foreign,29,0.057347022222222224,0.0019561136852174386,0.053429,0.061248,0.057347022222222224,0.0019561136852174386
foreign,30,0.05733764444444445,0.0019607413156943246,0.053412,0.061235,0.05733764444444445,0.0019607413156943246
foreign,31,0.05732935555555555,0.001964132229805726,0.053414,0.061226,0.05732935555555555,0.001964132229805726
foreign,32,0.05732131111111111,0.00196906308849276,0.053397,0.06126,0.05732131111111111,0.00196906308849276
foreign,33,0.05731515555555555,0.001971239330466951,0.053381,0.061229,0.05731515555555555,0.001971239330466951
foreign,34,0.05731524444444444,0.001966765898112888,0.053378,0.061229,0.05731524444444444,0.001966765898112888
foreign,35,0.05731242222222222,0.001963855790957362,0.053368,0.061222,0.05731242222222222,0.001963855790957362
foreign,36,0.05730591111111111,0.0019619056346297375,0.053357,0.061215,0.05730591111111111,0.0019619056346297375
foreign,37,0.05729884444444444,0.00196703310222592,0.05335,0.061223,0.05729884444444444,0.00196703310222592
foreign,38,0.05729404444444444,0.0019705243759369265,0.053348,0.0612,0.05729404444444444,0.0019705243759369265
foreign,39,0.05728453333333333,0.001976728870450556,0.053346,0.061206,0.05728453333333333,0.001976728870450556
foreign,40,0.05727222222222222,0.0019737943603039478,0.053343,0.061189,0.05727222222222222,0.0019737943603039478
foreign,41,0.05727513333333333,0.002000998746081112,0.05333,0.061202,0.05727513333333333,0.002000998746081112
foreign,42,0.057269733333333336,0.0020063446114763034,0.053343,0.061382,0.057269733333333336,0.0020063446114763034
foreign,43,0.05727222222222222,0.002019250849931601,0.053321,0.061521,0.05727222222222222,0.002019250849931601
foreign,44,0.0572646,0.0020148031079081567,0.053321,0.061434,0.0572646,0.0020148031079081567
