epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.015909,0.126132,0.0055,0.015937
2,0.015859,0.125932,0.007606,0.015897
3,0.01582,0.125776,0.008842,0.015864
4,0.015785,0.125638,0.010618,0.015838
5,0.015753,0.125511,0.012073,0.015813
6,0.015722,0.125389,0.013128,0.015788
7,0.015692,0.125268,0.01425,0.015763
8,0.015664,0.125154,0.016043,0.015744
9,0.015637,0.125049,0.017438,0.015724
10,0.01561,0.124942,0.018656,0.015704
11,0.015584,0.124837,0.019828,0.015683
12,0.01556,0.124738,0.020983,0.015664
13,0.015537,0.124646,0.022128,0.015647
14,0.015515,0.124561,0.023076,0.015631
15,0.015495,0.12448,0.023984,0.015615
16,0.015475,0.124397,0.025129,0.0156
17,0.015455,0.12432,0.026019,0.015586
18,0.015438,0.124248,0.026644,0.015571
19,0.015421,0.124181,0.027239,0.015557
20,0.015405,0.124119,0.027944,0.015545
21,0.015391,0.12406,0.028631,0.015534
22,0.015375,0.123998,0.029249,0.015522
23,0.015361,0.123938,0.029867,0.01551
24,0.015347,0.123881,0.030572,0.015499
25,0.015333,0.123826,0.031407,0.01549
26,0.015319,0.123771,0.03228,0.015481
27,0.015305,0.123713,0.033031,0.01547
28,0.015291,0.123658,0.033784,0.01546
29,0.015279,0.123607,0.034519,0.015451
30,0.015267,0.123559,0.035463,0.015444
31,0.015255,0.123511,0.036222,0.015436
32,0.015243,0.123462,0.03686,0.015427
33,0.015232,0.123418,0.037552,0.01542
34,0.015222,0.123379,0.038133,0.015413
35,0.015213,0.123342,0.03846,0.015406
36,0.015205,0.123309,0.038715,0.015399
37,0.015198,0.123279,0.039054,0.015393
38,0.015191,0.123251,0.039378,0.015388
39,0.015185,0.123227,0.039559,0.015383
40,0.015179,0.123201,0.039829,0.015378
41,0.015173,0.123179,0.040119,0.015374
42,0.015168,0.123158,0.040276,0.015369
43,0.015162,0.123136,0.040491,0.015365
44,0.015157,0.123115,0.040854,0.015362
45,0.015152,0.123095,0.041402,0.015359
46,0.015147,0.123072,0.041862,0.015356
47,0.015141,0.12305,0.042411,0.015353
48,0.015136,0.123028,0.04308,0.015351
49,0.01513,0.123004,0.043939,0.01535
50,0.015124,0.12298,0.044644,0.015347
51,0.015119,0.122958,0.045349,0.015345
52,0.015114,0.122938,0.045878,0.015343
53,0.015109,0.12292,0.046232,0.015341
54,0.015105,0.122904,0.046506,0.015338
55,0.015102,0.12289,0.046794,0.015336
56,0.015099,0.122878,0.047069,0.015334
57,0.015096,0.122867,0.047166,0.015332
58,0.015094,0.122858,0.047299,0.015331
59,0.015092,0.12285,0.047814,0.015331
60,0.015091,0.122844,0.047945,0.01533
61,0.015088,0.122832,0.048314,0.015329
62,0.015085,0.12282,0.048721,0.015328
63,0.015082,0.12281,0.049147,0.015328
64,0.01508,0.122802,0.049422,0.015327
65,0.015078,0.122794,0.049539,0.015326
66,0.015077,0.122787,0.049782,0.015325
67,0.015075,0.12278,0.050067,0.015325
68,0.015073,0.122774,0.050202,0.015324
69,0.015072,0.122769,0.050303,0.015324
70,0.015071,0.122765,0.050428,0.015323
71,0.01507,0.12276,0.050681,0.015323
72,0.015069,0.122754,0.050972,0.015323
73,0.015067,0.122747,0.051328,0.015323
74,0.015065,0.12274,0.051605,0.015323
75,0.015064,0.122734,0.051831,0.015323
