epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.067731,0.260252,0.022734,0.067845
2,0.065914,0.256737,0.041301,0.06612
3,0.064427,0.253825,0.057601,0.064715
4,0.063075,0.251148,0.073667,0.063444
5,0.06188,0.248757,0.088253,0.062321
6,0.060756,0.246488,0.10032,0.061258
7,0.059788,0.244515,0.112131,0.060348
8,0.058987,0.242872,0.122917,0.059601
9,0.058273,0.241398,0.134085,0.058943
10,0.05769,0.240188,0.14425,0.058411
11,0.057172,0.239107,0.152821,0.057936
12,0.05668,0.238075,0.159669,0.057478
13,0.05631,0.237298,0.166,0.05714
14,0.05603,0.236707,0.171173,0.056886
15,0.055737,0.236087,0.176254,0.056619
16,0.05552,0.235626,0.181406,0.056427
17,0.055308,0.235176,0.18639,0.05624
18,0.055134,0.234807,0.190261,0.056086
19,0.054997,0.234515,0.193713,0.055966
20,0.054861,0.234224,0.196298,0.055842
21,0.054743,0.233973,0.198615,0.055736
22,0.054641,0.233754,0.200203,0.055642
23,0.054535,0.233528,0.201361,0.055542
24,0.054469,0.233386,0.202514,0.055482
25,0.054385,0.233207,0.203603,0.055403
26,0.054319,0.233064,0.203161,0.055335
27,0.05426,0.232937,0.203018,0.055275
28,0.054207,0.232824,0.20323,0.055223
29,0.054167,0.232738,0.203564,0.055185
30,0.054122,0.232642,0.20353,0.05514
31,0.054103,0.232601,0.20236,0.055115
32,0.054054,0.232495,0.202186,0.055065
33,0.054003,0.232385,0.201904,0.055012
34,0.053974,0.232322,0.201894,0.054983
35,0.05395,0.232271,0.20188,0.054959
36,0.053928,0.232224,0.201769,0.054937
37,0.053921,0.232209,0.201976,0.054931
38,0.053899,0.232161,0.201376,0.054906
39,0.053869,0.232097,0.201042,0.054874
40,0.053859,0.232075,0.200696,0.054862
41,0.053846,0.232048,0.201069,0.054852
42,0.05383,0.232012,0.200713,0.054833
43,0.053819,0.231989,0.200958,0.054824
44,0.053805,0.23196,0.201864,0.054815
45,0.053793,0.231934,0.201911,0.054803
46,0.053787,0.231921,0.201634,0.054795
47,0.053785,0.231917,0.201221,0.054792
48,0.053767,0.231877,0.201341,0.054773
49,0.053762,0.231866,0.200976,0.054767
50,0.053754,0.231849,0.200876,0.054758
51,0.05376,0.231862,0.201104,0.054765
52,0.053751,0.231844,0.200416,0.054754
53,0.053752,0.231845,0.200742,0.054756
54,0.053757,0.231856,0.200777,0.054761
55,0.053748,0.231836,0.200269,0.054749
56,0.053729,0.231796,0.200129,0.05473
57,0.053738,0.231814,0.200356,0.05474
58,0.053737,0.231812,0.2003,0.054738
59,0.053725,0.231787,0.200231,0.054726
60,0.053732,0.231802,0.200881,0.054736
61,0.053714,0.231762,0.200695,0.054717
62,0.05371,0.231755,0.201218,0.054716
63,0.053715,0.231765,0.200766,0.054719
64,0.053715,0.231764,0.20022,0.054716
65,0.053715,0.231766,0.200175,0.054716
66,0.053714,0.231763,0.199481,0.054711
67,0.053709,0.231752,0.199225,0.054705
68,0.053718,0.231772,0.199747,0.054717
69,0.053711,0.231757,0.199735,0.05471
70,0.053708,0.231749,0.199984,0.054708
71,0.053712,0.231759,0.200058,0.054713
72,0.053713,0.231762,0.199687,0.054712
73,0.053712,0.231758,0.200087,0.054712
74,0.053707,0.231748,0.199981,0.054707
75,0.053707,0.231747,0.199459,0.054704
76,0.053721,0.231778,0.199765,0.05472
77,0.053704,0.231741,0.20022,0.054705
78,0.05371,0.231754,0.199785,0.054709
79,0.053703,0.231739,0.199729,0.054702
80,0.053701,0.231736,0.200017,0.054702
81,0.053698,0.231727,0.200407,0.0547
82,0.053715,0.231765,0.199905,0.054715
83,0.053704,0.231742,0.200162,0.054705
84,0.053702,0.231736,0.200265,0.054703
85,0.053704,0.231741,0.199941,0.054703
86,0.053707,0.231748,0.199747,0.054706
87,0.053706,0.231745,0.200188,0.054707
88,0.053708,0.231749,0.200546,0.05471
89,0.053703,0.231739,0.19971,0.054702
90,0.053702,0.231736,0.200036,0.054702
91,0.053699,0.23173,0.199497,0.054696
92,0.053708,0.23175,0.199249,0.054704
93,0.053716,0.231768,0.199174,0.054712
94,0.053702,0.231737,0.199539,0.0547
95,0.053709,0.231752,0.199091,0.054704
96,0.053705,0.231744,0.199051,0.054701
97,0.053715,0.231764,0.198722,0.054708
98,0.05371,0.231753,0.199,0.054705
99,0.053705,0.231744,0.198952,0.0547
100,0.05371,0.231755,0.199401,0.054707
101,0.053706,0.231746,0.200218,0.054707
102,0.053705,0.231743,0.20045,0.054707
103,0.053703,0.23174,0.199867,0.054703
104,0.053703,0.23174,0.200203,0.054704
105,0.053707,0.231747,0.199903,0.054706
106,0.0537,0.231733,0.19975,0.054699
107,0.053702,0.231736,0.199937,0.054701
108,0.053705,0.231744,0.199589,0.054703
109,0.053705,0.231744,0.199785,0.054704
110,0.053707,0.231748,0.199258,0.054703
111,0.053709,0.231752,0.199325,0.054705
112,0.053706,0.231745,0.199452,0.054703
113,0.053712,0.231759,0.199456,0.05471
114,0.053709,0.231753,0.199624,0.054707
115,0.053705,0.231743,0.199332,0.054701
116,0.05371,0.231754,0.199764,0.054709
117,0.053702,0.231737,0.199881,0.054701
118,0.053712,0.23176,0.199598,0.05471
119,0.053699,0.23173,0.199916,0.054698
120,0.053699,0.231731,0.1998,0.054698
121,0.053724,0.231785,0.200656,0.054727
122,0.053695,0.231722,0.200889,0.0547
123,0.053715,0.231764,0.200483,0.054717
124,0.053695,0.231723,0.200173,0.054696
125,0.0537,0.231733,0.20108,0.054705
126,0.053703,0.231739,0.200778,0.054707
127,0.053697,0.231726,0.200693,0.054701
128,0.053697,0.231726,0.200205,0.054698
129,0.053713,0.231762,0.199944,0.054713
130,0.053701,0.231735,0.200153,0.054702
131,0.053707,0.231747,0.200304,0.054708
132,0.05371,0.231753,0.199496,0.054707
133,0.053729,0.231796,0.199021,0.054724
134,0.053713,0.231762,0.199031,0.054709
135,0.053711,0.231757,0.199235,0.054707
136,0.053704,0.231741,0.199517,0.054702
137,0.05371,0.231754,0.200047,0.05471
138,0.053705,0.231744,0.200234,0.054706
139,0.053727,0.23179,0.199733,0.054726
140,0.05371,0.231753,0.200468,0.054712
141,0.053712,0.23176,0.200363,0.054714
142,0.053699,0.231731,0.199807,0.054698
143,0.053714,0.231763,0.199992,0.054714
144,0.053719,0.231773,0.199183,0.054715
145,0.053711,0.231757,0.199109,0.054707
146,0.053711,0.231756,0.199182,0.054707
147,0.05371,0.231755,0.199524,0.054708
148,0.053706,0.231746,0.199663,0.054704
149,0.053703,0.231738,0.199274,0.054699
150,0.053705,0.231743,0.199244,0.054701
