epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.016802,0.129622,0.0055,0.016829
2,0.016739,0.129379,0.008348,0.016781
3,0.016685,0.129171,0.011312,0.016742
4,0.016637,0.128983,0.014829,0.016711
5,0.016592,0.12881,0.017576,0.01668
6,0.01655,0.128647,0.020003,0.01665
7,0.016511,0.128495,0.022205,0.016622
8,0.016475,0.128355,0.024273,0.016596
9,0.016442,0.128225,0.026094,0.016572
10,0.016411,0.128106,0.027619,0.016549
11,0.016382,0.127993,0.028769,0.016526
12,0.016355,0.127888,0.029714,0.016504
13,0.016331,0.127791,0.030496,0.016483
14,0.016307,0.1277,0.031276,0.016464
15,0.016286,0.127616,0.031992,0.016446
16,0.016266,0.127537,0.032746,0.016429
17,0.016246,0.12746,0.033849,0.016415
18,0.016227,0.127386,0.034625,0.0164
19,0.016209,0.127313,0.035495,0.016386
20,0.01619,0.127241,0.036322,0.016372
21,0.016173,0.127173,0.037344,0.01636
22,0.016156,0.127107,0.038232,0.016347
23,0.01614,0.127044,0.039005,0.016335
24,0.016125,0.126983,0.039733,0.016323
25,0.016109,0.126923,0.040342,0.016311
26,0.016095,0.126865,0.041074,0.0163
27,0.01608,0.126808,0.041925,0.01629
28,0.016066,0.126753,0.042712,0.01628
29,0.016052,0.126698,0.043444,0.016269
30,0.016039,0.126644,0.044083,0.016259
31,0.016025,0.126592,0.04483,0.01625
32,0.016013,0.126543,0.045519,0.016241
33,0.016001,0.126497,0.046106,0.016232
34,0.01599,0.126453,0.046659,0.016224
35,0.01598,0.126412,0.047185,0.016216
36,0.01597,0.126373,0.047549,0.016208
37,0.015961,0.126337,0.047823,0.0162
38,0.015953,0.126305,0.048166,0.016194
39,0.015945,0.126274,0.048504,0.016188
40,0.015938,0.126244,0.048792,0.016182
41,0.01593,0.126214,0.049068,0.016175
42,0.015923,0.126186,0.049515,0.016171
43,0.015916,0.126159,0.049904,0.016166
44,0.01591,0.126134,0.050171,0.016161
45,0.015904,0.12611,0.050545,0.016156
46,0.015898,0.126087,0.050893,0.016152
47,0.015892,0.126064,0.051272,0.016149
48,0.015886,0.126041,0.051765,0.016145
49,0.015881,0.126018,0.052173,0.016141
50,0.015875,0.125995,0.052795,0.016139
51,0.015869,0.125973,0.053379,0.016136
52,0.015864,0.125951,0.053821,0.016133
53,0.015859,0.125931,0.054164,0.016129
54,0.015854,0.125911,0.054662,0.016127
55,0.015849,0.125892,0.055312,0.016125
56,0.015844,0.125872,0.0558,0.016123
57,0.015839,0.125854,0.056195,0.01612
58,0.015835,0.125838,0.056584,0.016118
59,0.015831,0.125822,0.056929,0.016116
60,0.015828,0.125808,0.05723,0.016114
61,0.015825,0.125796,0.057649,0.016113
62,0.015821,0.125783,0.058042,0.016112
63,0.015818,0.125771,0.058366,0.01611
64,0.015815,0.125759,0.058569,0.016108
65,0.015813,0.125749,0.058886,0.016107
66,0.01581,0.125739,0.059179,0.016106
67,0.015808,0.12573,0.059452,0.016105
68,0.015806,0.125721,0.059778,0.016105
69,0.015803,0.125711,0.060145,0.016104
70,0.015801,0.125702,0.060427,0.016103
71,0.015799,0.125694,0.060624,0.016102
72,0.015797,0.125687,0.060797,0.016101
73,0.015796,0.12568,0.061134,0.016101
74,0.015794,0.125675,0.061358,0.016101
75,0.015793,0.125668,0.061509,0.0161
