experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,26,retail,765,194,0.675962666202994,0.6907216494845361,0.6796917996697853,0.641207754611969
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,27,foreign,765,194,0.6439572546217177,0.6237113402061856,0.6151107487430358,0.6573247909545898
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,27,institution,765,194,0.684538263043547,0.5257731958762887,0.5184025903939558,0.6975635886192322
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,27,retail,765,194,0.6693816114874447,0.6494845360824743,0.6430735930735931,0.6642458438873291
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,28,foreign,765,194,0.6420456727345785,0.6391752577319587,0.5951103160405486,0.6658792495727539
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,28,institution,765,194,0.6833944517023424,0.5,0.4868984321745058,0.6958543658256531
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,28,retail,765,194,0.667293223212747,0.6185567010309279,0.5782113056763427,0.6666973233222961
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,29,foreign,768,197,0.6337854067484537,0.6091370558375635,0.5222813592416464,0.6988064050674438
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,29,institution,768,197,0.6838006377220154,0.5126903553299492,0.5120743034055728,0.695086658000946
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,29,retail,768,197,0.6652703285217285,0.6091370558375635,0.5272245597631291,0.6771777868270874
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,30,foreign,772,194,0.648001666204917,0.5670103092783505,0.5658567774936061,0.6703272461891174
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,30,institution,772,194,0.6892355078242604,0.5515463917525774,0.5515344758868075,0.6885998845100403
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,30,retail,772,194,0.668488676375058,0.520618556701031,0.5159758551307847,0.6844582557678223
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,31,foreign,765,194,0.6495558684168298,0.6443298969072165,0.6438662303455982,0.6386226415634155
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,31,institution,765,194,0.6811207457305559,0.5618556701030928,0.5293278150421007,0.7139294743537903
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,31,retail,765,194,0.6756322290383133,0.6649484536082474,0.6649395509499136,0.6471230387687683
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,32,foreign,765,194,0.6433022646343007,0.6288659793814433,0.6256432246998285,0.66707444190979
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,32,institution,765,194,0.6858105565987381,0.5515463917525774,0.5326595597397203,0.7000414729118347
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,32,retail,765,194,0.6696976573638667,0.654639175257732,0.6544096142086091,0.663115382194519
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,33,foreign,765,194,0.6432636567190582,0.6134020618556701,0.6068736321634108,0.6580536365509033
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,33,institution,765,194,0.6850865376541038,0.5567010309278351,0.5277935016415713,0.6917020082473755
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,33,retail,765,194,0.6683621613028782,0.6237113402061856,0.6138513974096796,0.6622252464294434
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,34,foreign,768,197,0.6371362209320068,0.6091370558375635,0.5923298126797281,0.6751843690872192
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,34,institution,768,197,0.684640109539032,0.4619289340101523,0.4612487100103199,0.6990208625793457
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,34,retail,768,197,0.666753868261973,0.6395939086294417,0.620670951644835,0.667134702205658
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,35,foreign,772,194,0.6560518794109167,0.6237113402061856,0.6232207944236039,0.6408852338790894
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,35,institution,772,194,0.6868854180518827,0.520618556701031,0.4879523201362281,0.6972119808197021
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,35,retail,772,194,0.674140045988745,0.5824742268041238,0.5754235227364837,0.6683819890022278
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,36,foreign,765,194,0.6437318058574901,0.6134020618556701,0.6104104747369267,0.66532301902771
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,36,institution,765,194,0.6870307172045989,0.5824742268041238,0.5754235227364837,0.6881955862045288
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,36,retail,765,194,0.6609500491541196,0.5309278350515464,0.5281067065836251,0.692954957485199
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,37,foreign,765,194,0.6445466378155876,0.6288659793814433,0.622077922077922,0.6540223956108093
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,37,institution,765,194,0.6863428423607272,0.5463917525773195,0.5282935455349249,0.688764750957489
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,37,retail,765,194,0.6593298626101874,0.5103092783505154,0.5033282130056324,0.6901680827140808
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,38,foreign,768,197,0.63689657052358,0.5939086294416244,0.5735930735930735,0.6796764731407166
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,38,institution,768,197,0.6868850986162821,0.5634517766497462,0.563440527726242,0.6848896145820618
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,38,retail,768,197,0.6567204395929972,0.5228426395939086,0.5107271190023251,0.7036775946617126
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,39,foreign,772,194,0.6538001036396917,0.6597938144329897,0.6355874316939891,0.6333951950073242
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,39,institution,772,194,0.6873994009482428,0.5515463917525774,0.5346182479940442,0.6923970580101013
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,39,retail,772,194,0.6744670756740273,0.6597938144329897,0.6446886446886446,0.6510478258132935
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,40,foreign,765,194,0.6510753893384746,0.6443298969072165,0.6431827269092363,0.6211012005805969
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,40,institution,765,194,0.679895731047088,0.5,0.4831781604460191,0.7168680429458618
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,40,retail,765,194,0.6712906273361904,0.634020618556701,0.6335435123846012,0.6509206891059875
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,41,foreign,768,197,0.6434085567792257,0.649746192893401,0.6453228962818004,0.6449710726737976
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,41,institution,768,197,0.6803224086761475,0.5076142131979695,0.5051148576904152,0.7164694666862488
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,41,retail,768,197,0.6683830420176188,0.6345177664974619,0.6310861423220974,0.673084020614624
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,42,foreign,772,194,0.6495749715696345,0.6443298969072165,0.6438662303455982,0.6472078561782837
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,42,institution,772,194,0.6884940038073248,0.5463917525773195,0.5404823428079242,0.6935762763023376
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,42,retail,772,194,0.6668561224492721,0.5979381443298969,0.5963938973647711,0.678575336933136
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,43,foreign,768,197,0.6363188425699869,0.6142131979695431,0.6105909280066584,0.6818277835845947
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,43,institution,768,197,0.683767298857371,0.482233502538071,0.4783489096573208,0.7101297378540039
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,43,retail,768,197,0.6616433064142863,0.5939086294416244,0.5926385442514475,0.6888582110404968
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,44,foreign,775,197,0.6339563916575525,0.5888324873096447,0.5605221845823349,0.6844823956489563
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,44,institution,775,197,0.6865491327162712,0.4923857868020304,0.4913241065895476,0.6910205483436584
ep_25_lr_0p001_l1_0p0003,25,0.001,0.0003,44,retail,775,197,0.6629688755927547,0.5685279187817259,0.54587367450438,0.6850526928901672
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,0,foreign,773,194,0.6362038825338593,0.6391752577319587,0.6037581699346405,0.6464915871620178
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,0,institution,773,194,0.6891839804963954,0.4896907216494845,0.4890254609306409,0.6962302327156067
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,0,retail,773,194,0.6592499028510603,0.5670103092783505,0.5212128334704431,0.7059931755065918
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,1,foreign,766,194,0.6402828091118417,0.6804123711340206,0.6787393162393163,0.6254178881645203
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,1,institution,766,194,0.686086034494654,0.5309278350515464,0.5309153713298791,0.6881490349769592
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,1,retail,766,194,0.6619751677500673,0.5876288659793815,0.5854700854700855,0.670488178730011
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,2,foreign,766,194,0.638377259356546,0.654639175257732,0.653525256564041,0.6354807615280151
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,2,institution,766,194,0.6826855148098798,0.520618556701031,0.5184562414925133,0.6963242888450623
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,2,retail,766,194,0.6665073946001635,0.6288659793814433,0.6269230769230769,0.6591812372207642
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,3,foreign,766,194,0.6380044287240848,0.6494845360824743,0.6396809789140172,0.6405091881752014
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,3,institution,766,194,0.6851814269397029,0.5824742268041238,0.5648899349300844,0.6887507438659668
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,3,retail,766,194,0.6663856965443484,0.6443298969072165,0.6373045763676267,0.657880961894989
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,4,foreign,766,194,0.6392287615073878,0.6134020618556701,0.6045658377496943,0.6382098197937012
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,4,institution,766,194,0.6849385692930097,0.5309278350515464,0.5230066736916053,0.6910654306411743
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,4,retail,766,194,0.6558597285504753,0.5051546391752577,0.4831834831834832,0.6962368488311768
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,5,foreign,766,194,0.6483014996307015,0.7061855670103093,0.6739495798319328,0.6016175746917725
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,5,institution,766,194,0.6791167523780006,0.5103092783505154,0.4974778459441036,0.7178687453269958
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,5,retail,766,194,0.6689330887234242,0.6597938144329897,0.6334592923394022,0.654556930065155
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,6,foreign,766,194,0.6398723430484144,0.6804123711340206,0.6413834227787716,0.6393365263938904
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,6,institution,766,194,0.6831915731840905,0.5154639175257731,0.5019119414399651,0.7032146453857422
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,6,retail,766,194,0.6626256360397638,0.634020618556701,0.5967208315034402,0.6707668304443359
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,7,foreign,766,194,0.6384082638875,0.6443298969072165,0.6408853118712274,0.6303009986877441
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,7,institution,766,194,0.6832601263068675,0.5154639175257731,0.5066017316017316,0.6952490210533142
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,7,retail,766,194,0.6596251928463929,0.5618556701030928,0.5566608415109557,0.6747589111328125
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,8,foreign,769,197,0.6488283632713114,0.6294416243654822,0.6290975678951848,0.6810163259506226
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,8,institution,769,197,0.6884732268101528,0.5279187817258884,0.5239443939197089,0.690277636051178
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,8,retail,769,197,0.662978962819505,0.5634517766497462,0.5620864350703061,0.6860846281051636
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,9,foreign,772,194,0.6360268212970674,0.6288659793814433,0.6269230769230769,0.6555212736129761
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,9,institution,772,194,0.6916970629148532,0.5979381443298969,0.5905844155844155,0.6875811815261841
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,9,retail,772,194,0.6606620525449051,0.5412371134020618,0.5412249236083433,0.7087723016738892
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,10,foreign,765,194,0.6307437345093372,0.6185567010309279,0.6049532195927352,0.6677326560020447
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,10,institution,765,194,0.6850299384079728,0.5567010309278351,0.5498111171073934,0.6907075047492981
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,10,retail,765,194,0.6625855355480917,0.5927835051546392,0.5821131561008861,0.6898388266563416
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,11,foreign,765,194,0.6324983958325355,0.6082474226804123,0.6067427717913155,0.6565172076225281
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,11,institution,765,194,0.6873190750483594,0.6237113402061856,0.5957756529185101,0.6840817928314209
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,11,retail,765,194,0.6638624234137193,0.6237113402061856,0.6224976675996268,0.6794320344924927
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,12,foreign,765,194,0.6336700489318449,0.5979381443298969,0.5958333333333333,0.6555086374282837
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,12,institution,765,194,0.6877912359300002,0.5824742268041238,0.5667135412358342,0.6832399368286133
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,12,retail,765,194,0.6524034730749193,0.5,0.4915565642646781,0.7233367562294006
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,13,foreign,765,194,0.6435976660329532,0.6494845360824743,0.6369840396257568,0.6149529814720154
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,13,institution,765,194,0.683011446980869,0.5463917525773195,0.5282935455349249,0.7008953094482422
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,13,retail,765,194,0.6682430604704065,0.634020618556701,0.6256556597363772,0.659037709236145
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,14,foreign,765,194,0.6355606428158829,0.634020618556701,0.6202056966388176,0.6527337431907654
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,14,institution,765,194,0.6856614359064039,0.5515463917525774,0.5260453230743309,0.6981090903282166
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,14,retail,765,194,0.6574597508299584,0.5773195876288659,0.5521396396396396,0.7380350828170776
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,15,foreign,765,194,0.6309171181878234,0.6030927835051546,0.6028289596128792,0.6637373566627502
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,15,institution,765,194,0.6858084412182078,0.5567010309278351,0.5349018733273863,0.6887946128845215
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,15,retail,765,194,0.6559765571083118,0.5463917525773195,0.545619078036836,0.7048882842063904
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,16,foreign,768,197,0.6203184127807617,0.6040609137055838,0.5995100083402836,0.722201406955719
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,16,institution,768,197,0.6848068833351135,0.5482233502538071,0.5465407991723781,0.6983973979949951
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,16,retail,768,197,0.6517705321311951,0.5482233502538071,0.5444199038586462,0.7400696873664856
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,17,foreign,772,194,0.6377368337749817,0.6752577319587629,0.6145330684076071,0.6566781997680664
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,17,institution,772,194,0.6869007491077166,0.5567010309278351,0.5549983996585939,0.6885825991630554
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,17,retail,772,194,0.6695068129603727,0.6082474226804123,0.5456674473067915,0.668491542339325
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,18,foreign,765,194,0.635346482781803,0.654639175257732,0.6478174871975506,0.6412839889526367
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,18,institution,765,194,0.6860299966693704,0.4896907216494845,0.4880447820871652,0.6935483813285828
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,18,retail,765,194,0.6674273791655996,0.6443298969072165,0.6309041277194143,0.6533442735671997
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,19,foreign,765,194,0.6369259493802887,0.6597938144329897,0.6525561706284598,0.6399036645889282
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,19,institution,765,194,0.6882433540680829,0.5876288659793815,0.5874534821903243,0.6802308559417725
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,19,retail,765,194,0.6572553806834751,0.5154639175257731,0.5019119414399651,0.6902173757553101
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,20,foreign,765,194,0.646059693775925,0.711340206185567,0.7108485042052592,0.5990241169929504
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,20,institution,765,194,0.6813872670815662,0.5,0.4977446819868151,0.71455979347229
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,20,retail,765,194,0.6710711936545528,0.6649484536082474,0.6638677862188458,0.6418250799179077
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,21,foreign,765,194,0.6386262394244375,0.6855670103092784,0.6854918011002737,0.6348528861999512
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,21,institution,765,194,0.6858956140630386,0.5463917525773195,0.5463435374149659,0.7006517648696899
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,21,retail,765,194,0.6622553219203077,0.5979381443298969,0.5978954081632653,0.6737695932388306
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,22,foreign,765,194,0.6326273264448627,0.6288659793814433,0.6140583554376657,0.6605378985404968
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,22,institution,765,194,0.685739660185147,0.5257731958762887,0.5206789128800086,0.6875829100608826
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,22,retail,765,194,0.6594127316100925,0.5721649484536082,0.5577710032682431,0.676720380783081
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,23,foreign,768,197,0.6239760319391886,0.6040609137055838,0.565047554347826,0.6983160972595215
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,23,institution,768,197,0.6832167903582255,0.4974619289340101,0.4871005917159763,0.7115196585655212
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,23,retail,768,197,0.6554810206095377,0.5482233502538071,0.514388588838111,0.7054888010025024
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,24,foreign,772,194,0.6361939857660798,0.634020618556701,0.6112004967962289,0.6534427404403687
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,24,institution,772,194,0.686896603342165,0.5103092783505154,0.5099837813405652,0.6926557421684265
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,24,retail,772,194,0.6721006329195487,0.6649484536082474,0.6225793900212504,0.6475114822387695
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,25,foreign,765,194,0.6345914451904546,0.6134020618556701,0.5796134176995753,0.650608241558075
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,25,institution,765,194,0.6853275338808695,0.5721649484536082,0.5680214621059692,0.6862528920173645
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,25,retail,765,194,0.6611482088861902,0.5360824742268041,0.5001717622810031,0.6775278449058533
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,26,foreign,765,194,0.643671236942017,0.654639175257732,0.6455896387184731,0.6119467616081238
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,26,institution,765,194,0.6782897726383085,0.5051546391752577,0.5008576329331046,0.7194728255271912
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,26,retail,765,194,0.6740921157637453,0.6855670103092784,0.6749883277031666,0.635028064250946
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,27,foreign,765,194,0.6354973625513464,0.634020618556701,0.6256556597363772,0.6503807902336121
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,27,institution,765,194,0.683482113149431,0.5360824742268041,0.5262129599478997,0.6993226408958435
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,27,retail,765,194,0.6668442216573977,0.6494845360824743,0.6430735930735931,0.6595099568367004
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,28,foreign,765,194,0.632237346499574,0.6443298969072165,0.5961625486469364,0.658721387386322
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,28,institution,765,194,0.6823665354766097,0.4793814432989691,0.4638684433742851,0.6973373293876648
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,28,retail,765,194,0.6640516960542966,0.6134020618556701,0.5645146807937506,0.6625177264213562
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,29,foreign,768,197,0.6221945285797119,0.6040609137055838,0.5025252525252526,0.7096598148345947
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,29,institution,768,197,0.6824833750724792,0.5177664974619289,0.5169699316040779,0.6994495391845703
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,29,retail,768,197,0.6612012386322021,0.6040609137055838,0.5081306017925736,0.6821975111961365
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,30,foreign,772,194,0.6382849580883362,0.5721649484536082,0.5695918312795702,0.668005645275116
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,30,institution,772,194,0.688624287516342,0.5412371134020618,0.5409321740980032,0.68705153465271
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,30,retail,772,194,0.6642376419176091,0.5,0.4915565642646781,0.6855791211128235
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,31,foreign,765,194,0.6416051619972278,0.6391752577319587,0.6388297872340425,0.6312220692634583
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,31,institution,765,194,0.6795877871170543,0.5567010309278351,0.5251593806921676,0.7218487858772278
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,31,retail,765,194,0.6737496781972498,0.654639175257732,0.6544096142086091,0.6422651410102844
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,32,foreign,765,194,0.6340201859380684,0.634020618556701,0.6318195183234878,0.663966178894043
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,32,institution,765,194,0.685017151224847,0.5412371134020618,0.5175343001648643,0.7006407976150513
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,32,retail,765,194,0.6673210363762051,0.6597938144329897,0.6596491228070176,0.6588984131813049
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,33,foreign,765,194,0.6327082651892518,0.6030927835051546,0.5963902623544352,0.6530656218528748
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,33,institution,765,194,0.6842908292034873,0.5463917525773195,0.5112790564525364,0.6922736167907715
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,33,retail,765,194,0.6651703529887729,0.6134020618556701,0.6018825074561523,0.6589520573616028
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,34,foreign,768,197,0.6255634625752767,0.6142131979695431,0.5967463908640379,0.6796497106552124
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,34,institution,768,197,0.6833960811297098,0.4568527918781725,0.456796804535498,0.7040267586708069
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,34,retail,768,197,0.6633001764615377,0.649746192893401,0.6295478701659717,0.6702358722686768
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,35,foreign,772,194,0.6488773952494014,0.6288659793814433,0.6285106382978723,0.6328799724578857
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,35,institution,772,194,0.6854883500331425,0.5257731958762887,0.4948488622212159,0.699882447719574
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,35,retail,772,194,0.6707017316719411,0.5773195876288659,0.5718130921619293,0.6643171310424805
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,36,foreign,765,194,0.6349246787869073,0.6185567010309279,0.615944355270198,0.6621140241622925
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,36,institution,765,194,0.686215575925665,0.5721649484536082,0.5623861937763284,0.6885250210762024
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,36,retail,765,194,0.6567809238932492,0.5360824742268041,0.5343006508055052,0.6975373029708862
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,37,foreign,765,194,0.6345158988354253,0.6082474226804123,0.6010822510822511,0.6476944088935852
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,37,institution,765,194,0.685525343854443,0.5463917525773195,0.5262515262515263,0.6885467767715454
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,37,retail,765,194,0.6542703591141046,0.4948453608247423,0.4856060606060606,0.6961359977722168
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,38,foreign,768,197,0.6257475217183431,0.5939086294416244,0.5735930735930735,0.6870839595794678
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,38,institution,768,197,0.686157763004303,0.5532994923857868,0.5531958762886597,0.6855694651603699
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,38,retail,768,197,0.6507576704025269,0.5228426395939086,0.509066808059385,0.7214974164962769
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,39,foreign,772,194,0.6469856735338201,0.654639175257732,0.6311054349368526,0.6238155364990234
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,39,institution,772,194,0.685899077301816,0.5515463917525774,0.5326595597397203,0.6933111548423767
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,39,retail,772,194,0.6721712106867775,0.6597938144329897,0.6446886446886446,0.6431987285614014
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,40,foreign,765,194,0.6436116717220132,0.6597938144329897,0.659468085106383,0.6089964509010315
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,40,institution,765,194,0.6784212970266155,0.5051546391752577,0.4894736842105263,0.7242876291275024
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,40,retail,765,194,0.6682243248995613,0.6288659793814433,0.6288265306122449,0.6471694707870483
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,41,foreign,768,197,0.634682317574819,0.6446700507614214,0.6405859049207674,0.6475607752799988
ep_25_lr_0p0015_l1_0p0003,25,0.0015,0.0003,41,institution,768,197,0.6785093744595846,0.5025380710659898,0.5014976244577567,0.7277058362960815
