epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.066807,0.25847,0.025649,0.066935
2,0.065019,0.254988,0.037777,0.065208
3,0.063775,0.252537,0.047901,0.064015
4,0.062693,0.250385,0.064469,0.063015
5,0.061669,0.248332,0.079904,0.062068
6,0.060666,0.246305,0.093998,0.061136
7,0.05985,0.244644,0.105293,0.060377
8,0.059227,0.243367,0.114562,0.0598
9,0.058809,0.242505,0.119424,0.059406
10,0.058524,0.241918,0.124045,0.059145
11,0.058141,0.241125,0.126489,0.058774
12,0.057708,0.240225,0.132651,0.058371
13,0.057302,0.239379,0.135281,0.057979
14,0.056949,0.238641,0.137473,0.057637
15,0.056698,0.238114,0.140715,0.057402
16,0.056494,0.237684,0.144324,0.057215
17,0.056328,0.237335,0.149505,0.057076
18,0.056121,0.2369,0.153033,0.056887
19,0.055979,0.236598,0.157196,0.056765
20,0.055791,0.236201,0.162926,0.056606
21,0.055643,0.235888,0.167056,0.056478
22,0.055498,0.23558,0.169861,0.056347
23,0.055406,0.235384,0.170412,0.056258
24,0.055311,0.235183,0.171146,0.056167
25,0.055278,0.235113,0.175046,0.056153
26,0.055197,0.23494,0.177571,0.056085
27,0.055125,0.234788,0.17958,0.056023
28,0.055054,0.234635,0.182838,0.055968
29,0.05496,0.234436,0.185496,0.055888
30,0.054901,0.23431,0.185673,0.055829
31,0.054841,0.234181,0.184397,0.055763
32,0.054776,0.234044,0.182837,0.055691
33,0.054703,0.233886,0.18181,0.055612
34,0.054667,0.233809,0.182329,0.055578
35,0.054658,0.23379,0.181926,0.055568
36,0.054639,0.233749,0.183185,0.055555
37,0.054626,0.233721,0.183677,0.055544
38,0.054615,0.233699,0.181802,0.055524
39,0.054634,0.233739,0.180438,0.055536
40,0.054578,0.23362,0.181944,0.055488
41,0.054659,0.233792,0.18142,0.055566
42,0.054654,0.233782,0.179608,0.055552
43,0.05479,0.234072,0.178649,0.055683
44,0.054832,0.234163,0.178188,0.055723
45,0.054842,0.234185,0.180248,0.055744
46,0.054837,0.234174,0.185593,0.055765
47,0.054806,0.234107,0.189682,0.055754
48,0.054811,0.234117,0.19385,0.05578
49,0.054803,0.2341,0.199231,0.055799
50,0.054784,0.234059,0.200401,0.055786
51,0.054787,0.234066,0.201022,0.055792
52,0.054752,0.233991,0.200954,0.055757
53,0.054733,0.23395,0.200633,0.055736
54,0.054708,0.233897,0.204442,0.05573
55,0.054747,0.233982,0.206058,0.055778
56,0.054709,0.233901,0.206659,0.055743
57,0.054781,0.234054,0.210122,0.055832
58,0.055082,0.234695,0.213981,0.056151
59,0.055214,0.234977,0.216646,0.056297
60,0.055212,0.234972,0.216576,0.056295
61,0.055014,0.23455,0.216476,0.056096
62,0.05494,0.234392,0.21551,0.056017
63,0.054852,0.234205,0.214977,0.055927
64,0.054743,0.233971,0.214254,0.055814
65,0.054684,0.233845,0.212214,0.055745
66,0.05459,0.233646,0.212226,0.055651
67,0.054538,0.233534,0.21332,0.055605
68,0.054573,0.233608,0.219377,0.05567
69,0.054765,0.234019,0.223581,0.055883
70,0.055209,0.234965,0.227982,0.056349
71,0.055491,0.235565,0.2302,0.056642
72,0.05558,0.235755,0.228266,0.056722
73,0.055556,0.235704,0.218991,0.056651
74,0.055523,0.235634,0.214003,0.056593
75,0.055449,0.235476,0.211604,0.056507
76,0.055255,0.235064,0.207932,0.056295
77,0.054943,0.234399,0.208577,0.055986
78,0.054801,0.234096,0.208775,0.055845
79,0.0546,0.233667,0.207297,0.055637
80,0.054423,0.233288,0.205496,0.055451
81,0.054398,0.233233,0.203304,0.055414
82,0.054418,0.233276,0.202969,0.055433
83,0.054448,0.233341,0.202585,0.055461
84,0.054449,0.233343,0.198956,0.055444
85,0.054409,0.233258,0.194804,0.055383
86,0.054414,0.233269,0.191134,0.05537
87,0.054406,0.23325,0.186966,0.055341
88,0.054401,0.23324,0.183344,0.055318
89,0.054413,0.233267,0.18246,0.055326
90,0.054383,0.233201,0.182828,0.055297
91,0.054359,0.233151,0.182468,0.055272
92,0.054354,0.233139,0.181654,0.055262
93,0.054345,0.233119,0.184199,0.055266
94,0.054386,0.233208,0.186733,0.055319
95,0.054418,0.233276,0.187385,0.055355
96,0.054433,0.233308,0.187667,0.055371
97,0.054414,0.233268,0.188194,0.055355
98,0.054425,0.233292,0.188819,0.055369
99,0.054409,0.233257,0.187784,0.055348
100,0.054393,0.233223,0.187067,0.055328
101,0.054415,0.23327,0.188766,0.055359
102,0.054402,0.233242,0.18658,0.055335
103,0.054419,0.233279,0.183326,0.055336
104,0.054424,0.233289,0.182211,0.055335
105,0.054435,0.233314,0.182515,0.055348
106,0.054471,0.23339,0.185392,0.055398
107,0.054518,0.23349,0.186764,0.055451
108,0.054523,0.233502,0.18809,0.055464
109,0.054525,0.233506,0.18878,0.055469
110,0.054519,0.233493,0.187778,0.055458
111,0.054491,0.233434,0.185578,0.055419
112,0.054448,0.23334,0.185469,0.055375
113,0.05442,0.233282,0.184389,0.055342
114,0.0544,0.233237,0.185505,0.055327
115,0.054436,0.233314,0.187615,0.055374
116,0.054455,0.233356,0.187413,0.055392
117,0.054493,0.233438,0.18666,0.055427
118,0.054519,0.233493,0.186099,0.055449
119,0.054549,0.233558,0.188241,0.05549
120,0.054595,0.233656,0.189762,0.055544
121,0.054593,0.233652,0.189462,0.055541
122,0.054562,0.233585,0.186136,0.055493
123,0.054505,0.233463,0.183107,0.055421
124,0.054483,0.233417,0.181326,0.05539
125,0.054468,0.233383,0.182821,0.055382
126,0.054441,0.233325,0.189219,0.055387
127,0.054491,0.233432,0.192843,0.055455
128,0.054465,0.233378,0.19452,0.055438
129,0.054439,0.233321,0.194864,0.055413
130,0.054391,0.23322,0.198396,0.055383
131,0.05436,0.233151,0.200317,0.055361
132,0.054341,0.233112,0.202102,0.055352
133,0.054329,0.233086,0.203612,0.055347
134,0.054326,0.233079,0.202359,0.055338
135,0.054305,0.233035,0.201682,0.055314
136,0.054317,0.233059,0.200922,0.055321
137,0.054317,0.23306,0.199628,0.055315
138,0.054341,0.233111,0.19939,0.055338
139,0.054346,0.233122,0.198135,0.055337
140,0.054382,0.2332,0.198201,0.055373
141,0.054435,0.233313,0.199461,0.055432
142,0.054483,0.233416,0.202658,0.055496
143,0.054543,0.233545,0.204454,0.055565
144,0.05455,0.233559,0.205284,0.055576
145,0.054546,0.233551,0.20473,0.05557
146,0.054494,0.23344,0.204722,0.055518
147,0.054485,0.233421,0.204831,0.05551
148,0.054502,0.233456,0.205872,0.055531
149,0.054544,0.233547,0.205832,0.055573
150,0.054568,0.233597,0.203854,0.055587
