epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.105408,0.324667,0.020376,0.10551
2,0.103834,0.322233,0.038489,0.104026
3,0.102339,0.319904,0.056214,0.10262
4,0.101157,0.318052,0.073455,0.101525
5,0.1,0.316228,0.089098,0.100445
6,0.099038,0.314703,0.103861,0.099558
7,0.098273,0.313486,0.117893,0.098863
8,0.097542,0.312317,0.130259,0.098193
9,0.096899,0.311287,0.1411,0.097605
10,0.09639,0.310468,0.150702,0.097144
11,0.095866,0.309622,0.15894,0.09666
12,0.095456,0.30896,0.165831,0.096286
13,0.09504,0.308286,0.171501,0.095897
14,0.094715,0.307758,0.176667,0.095598
15,0.094417,0.307273,0.180729,0.095321
16,0.094141,0.306825,0.18417,0.095062
17,0.093889,0.306413,0.18725,0.094825
18,0.093668,0.306053,0.191494,0.094626
19,0.093455,0.305705,0.196792,0.094439
20,0.09329,0.305434,0.20203,0.0943
21,0.093102,0.305126,0.206378,0.094134
22,0.092949,0.304875,0.210492,0.094001
23,0.092813,0.304653,0.213605,0.093881
24,0.09268,0.304435,0.216126,0.093761
25,0.09254,0.304204,0.217909,0.09363
26,0.092416,0.303999,0.219329,0.093512
27,0.092308,0.303822,0.220563,0.093411
28,0.09217,0.303596,0.222109,0.093281
29,0.092069,0.303428,0.223451,0.093186
30,0.091966,0.303259,0.224386,0.093088
31,0.091858,0.303081,0.224887,0.092982
32,0.091772,0.302938,0.225109,0.092897
33,0.091677,0.302781,0.225161,0.092802
34,0.091609,0.302669,0.224879,0.092733
35,0.091518,0.30252,0.224244,0.092639
36,0.091441,0.302393,0.223688,0.09256
37,0.091374,0.302281,0.223333,0.09249
38,0.091312,0.302179,0.222887,0.092427
39,0.091239,0.302058,0.222137,0.09235
40,0.091168,0.30194,0.221173,0.092274
41,0.091112,0.301847,0.220283,0.092213
42,0.091055,0.301753,0.219297,0.092151
43,0.090998,0.301658,0.218405,0.09209
44,0.090935,0.301555,0.218695,0.092029
45,0.090893,0.301484,0.219844,0.091992
46,0.09085,0.301413,0.221121,0.091956
47,0.090803,0.301336,0.222294,0.091915
48,0.090739,0.301229,0.223097,0.091854
49,0.090688,0.301144,0.224011,0.091808
50,0.090658,0.301094,0.224622,0.091781
51,0.090617,0.301026,0.225237,0.091743
52,0.090581,0.300967,0.225985,0.091711
53,0.090545,0.300906,0.226677,0.091678
54,0.090505,0.30084,0.227258,0.091641
55,0.090475,0.300791,0.227758,0.091614
56,0.090438,0.30073,0.228256,0.09158
57,0.090411,0.300684,0.229032,0.091556
58,0.090392,0.300653,0.229475,0.091539
59,0.090364,0.300606,0.230032,0.091514
60,0.090337,0.300561,0.230164,0.091488
61,0.090307,0.30051,0.230587,0.091459
62,0.09029,0.300483,0.230764,0.091444
63,0.090276,0.30046,0.231205,0.091432
64,0.09025,0.300417,0.231236,0.091406
65,0.090227,0.300377,0.23162,0.091385
66,0.090208,0.300346,0.232158,0.091369
67,0.090181,0.300302,0.232629,0.091344
68,0.090164,0.300273,0.232732,0.091328
69,0.090148,0.300247,0.232773,0.091312
70,0.090131,0.300219,0.233415,0.091298
71,0.090114,0.300189,0.234311,0.091285
72,0.090095,0.300158,0.234991,0.09127
73,0.090082,0.300137,0.235683,0.09126
74,0.090069,0.300115,0.235858,0.091248
75,0.090052,0.300087,0.236088,0.091233
76,0.090043,0.300071,0.236806,0.091227
77,0.090024,0.30004,0.237094,0.091209
78,0.09002,0.300033,0.237299,0.091206
79,0.090005,0.300008,0.237895,0.091195
80,0.090003,0.300005,0.238542,0.091196
81,0.089989,0.299982,0.239379,0.091186
82,0.089973,0.299955,0.240279,0.091174
83,0.089971,0.299952,0.241276,0.091178
84,0.089963,0.299938,0.242012,0.091173
85,0.089939,0.299898,0.243023,0.091154
86,0.089941,0.299901,0.244069,0.091161
87,0.089935,0.299891,0.244722,0.091158
88,0.089918,0.299863,0.245402,0.091145
89,0.089919,0.299865,0.245992,0.091149
90,0.089906,0.299843,0.246094,0.091136
91,0.089894,0.299824,0.246468,0.091127
92,0.089883,0.299805,0.247252,0.091119
93,0.08988,0.2998,0.247906,0.09112
94,0.089882,0.299804,0.24812,0.091123
95,0.089883,0.299805,0.248212,0.091124
96,0.089876,0.299793,0.248777,0.09112
97,0.089864,0.299773,0.248941,0.091109
98,0.089859,0.299765,0.249518,0.091107
99,0.089846,0.299743,0.250079,0.091096
100,0.08985,0.299751,0.250432,0.091103
101,0.089837,0.299729,0.251335,0.091094
102,0.089838,0.299729,0.251569,0.091095
103,0.08983,0.299717,0.251797,0.091089
104,0.089834,0.299723,0.252227,0.091095
105,0.089828,0.299713,0.252228,0.091089
106,0.089821,0.299702,0.251764,0.09108
107,0.089819,0.299699,0.25166,0.091078
108,0.089824,0.299706,0.252384,0.091086
109,0.089811,0.299685,0.252322,0.091073
110,0.089806,0.299677,0.25228,0.091068
111,0.089806,0.299677,0.252491,0.091069
112,0.089808,0.29968,0.252706,0.091072
113,0.089805,0.299674,0.252431,0.091067
114,0.0898,0.299667,0.252317,0.091062
115,0.089803,0.299672,0.252149,0.091064
