epoch,parameter,feature,context,weight
0,beta,momentum,,0.0
0,beta,persist,,0.0
0,beta,underwater,,0.0
0,B,momentum,kospi_return_1d,0.0
0,B,momentum,fx_level_z_252,0.0
0,B,persist,kospi_return_1d,0.0
0,B,persist,fx_level_z_252,0.0
0,B,underwater,kospi_return_1d,0.0
0,B,underwater,fx_level_z_252,0.0
0,alpha,,kospi_return_1d,0.0
0,alpha,,fx_level_z_252,0.0
1,beta,momentum,,0.0029971436597406864
1,beta,persist,,0.0030013960786163807
1,beta,underwater,,-0.002531778533011675
1,B,momentum,kospi_return_1d,-0.002687619300559163
1,B,momentum,fx_level_z_252,-0.00017698894953355193
1,B,persist,kospi_return_1d,-0.0005061744595877826
1,B,persist,fx_level_z_252,-0.0012702648527920246
1,B,underwater,kospi_return_1d,0.0025502454955130816
1,B,underwater,fx_level_z_252,0.002475482877343893
1,alpha,,kospi_return_1d,0.002827189862728119
1,alpha,,fx_level_z_252,-0.002880244515836239
2,beta,momentum,,0.005945936311036348
2,beta,persist,,0.005980619229376316
2,beta,underwater,,-0.00385610805824399
2,B,momentum,kospi_return_1d,-0.0044174655340611935
2,B,momentum,fx_level_z_252,-0.002284000627696514
2,B,persist,kospi_return_1d,-0.002341098617762327
2,B,persist,fx_level_z_252,-0.0025470934342592955
2,B,underwater,kospi_return_1d,0.0033215838484466076
2,B,underwater,fx_level_z_252,0.00407840171828866
2,alpha,,kospi_return_1d,0.005545172840356827
2,alpha,,fx_level_z_252,-0.0053755068220198154
3,beta,momentum,,0.00886568520218134
3,beta,persist,,0.008945814333856106
3,beta,underwater,,-0.0044048926793038845
3,B,momentum,kospi_return_1d,-0.003896421054378152
3,B,momentum,fx_level_z_252,-0.004300031810998917
3,B,persist,kospi_return_1d,-0.003013208042830229
3,B,persist,fx_level_z_252,-0.0033096575643867254
3,B,underwater,kospi_return_1d,0.0024092455860227346
3,B,underwater,fx_level_z_252,0.005143150221556425
3,alpha,,kospi_return_1d,0.008223788812756538
3,alpha,,fx_level_z_252,-0.007991564460098743
4,beta,momentum,,0.011725641787052155
4,beta,persist,,0.01185712032020092
4,beta,underwater,,-0.004820757079869509
4,B,momentum,kospi_return_1d,-0.0029116880614310503
4,B,momentum,fx_level_z_252,-0.006250906735658646
4,B,persist,kospi_return_1d,-0.0030023185536265373
4,B,persist,fx_level_z_252,-0.0036520829889923334
4,B,underwater,kospi_return_1d,0.0013823362533003092
4,B,underwater,fx_level_z_252,0.005441357847303152
4,alpha,,kospi_return_1d,0.010853084735572338
4,alpha,,fx_level_z_252,-0.010509775951504707
5,beta,momentum,,0.014500850811600685
5,beta,persist,,0.01471821591258049
5,beta,underwater,,-0.005170742981135845
5,B,momentum,kospi_return_1d,-0.0021672009024769068
5,B,momentum,fx_level_z_252,-0.007881902158260345
5,B,persist,kospi_return_1d,-0.002899206941947341
5,B,persist,fx_level_z_252,-0.003228132613003254
5,B,underwater,kospi_return_1d,0.0003276335773989558
5,B,underwater,fx_level_z_252,0.005421650130301714
5,alpha,,kospi_return_1d,0.013404447585344315
5,alpha,,fx_level_z_252,-0.012802733108401299
6,beta,momentum,,0.017232447862625122
6,beta,persist,,0.017526816576719284
6,beta,underwater,,-0.005040870979428291
6,B,momentum,kospi_return_1d,-0.0016119035426527262
6,B,momentum,fx_level_z_252,-0.009185897186398506
6,B,persist,kospi_return_1d,-0.0032410938292741776
6,B,persist,fx_level_z_252,-0.0026047213468700647
6,B,underwater,kospi_return_1d,-0.0005750946002081037
6,B,underwater,fx_level_z_252,0.005232409108430147
6,alpha,,kospi_return_1d,0.01591626927256584
6,alpha,,fx_level_z_252,-0.015023191459476948
7,beta,momentum,,0.019852090626955032
7,beta,persist,,0.02023528888821602
7,beta,underwater,,-0.004606333561241627
7,B,momentum,kospi_return_1d,-0.000799474073573947
7,B,momentum,fx_level_z_252,-0.010331844910979271
7,B,persist,kospi_return_1d,-0.0034297178499400616
7,B,persist,fx_level_z_252,-0.0015739998780190945
7,B,underwater,kospi_return_1d,-0.001399498782120645
7,B,underwater,fx_level_z_252,0.0047155823558568954
7,alpha,,kospi_return_1d,0.018160969018936157
7,alpha,,fx_level_z_252,-0.016920551657676697
8,beta,momentum,,0.022400638088583946
8,beta,persist,,0.02287389151751995
8,beta,underwater,,-0.00399894779548049
8,B,momentum,kospi_return_1d,-0.00026488880394026637
8,B,momentum,fx_level_z_252,-0.011092092841863632
8,B,persist,kospi_return_1d,-0.0037515030708163977
8,B,persist,fx_level_z_252,-0.00013426717487163842
8,B,underwater,kospi_return_1d,-0.0018870234489440918
8,B,underwater,fx_level_z_252,0.0042045689187943935
8,alpha,,kospi_return_1d,0.020341048017144203
8,alpha,,fx_level_z_252,-0.018452994525432587
9,beta,momentum,,0.024850476533174515
9,beta,persist,,0.02543272078037262
9,beta,underwater,,-0.0032299633603543043
9,B,momentum,kospi_return_1d,0.00022501072089653462
9,B,momentum,fx_level_z_252,-0.011800496838986874
9,B,persist,kospi_return_1d,-0.004333760589361191
9,B,persist,fx_level_z_252,0.0009795529767870903
9,B,underwater,kospi_return_1d,-0.0021194336004555225
9,B,underwater,fx_level_z_252,0.0034909581299871206
9,alpha,,kospi_return_1d,0.022319549694657326
9,alpha,,fx_level_z_252,-0.01991269551217556
10,beta,momentum,,0.02717645652592182
10,beta,persist,,0.02790481224656105
10,beta,underwater,,-0.002130561275407672
