epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.064204,0.253384,0.023905,0.064323
2,0.06251,0.25002,0.045693,0.062738
3,0.061062,0.247107,0.060503,0.061364
4,0.059731,0.2444,0.072407,0.060093
5,0.058545,0.24196,0.082523,0.058957
6,0.057578,0.239954,0.093191,0.058044
7,0.056666,0.238046,0.102025,0.057176
8,0.055948,0.236533,0.109402,0.056495
9,0.055301,0.235162,0.118695,0.055895
10,0.054742,0.233971,0.125516,0.05537
11,0.054259,0.232935,0.131098,0.054914
12,0.053833,0.23202,0.135439,0.054511
13,0.053451,0.231195,0.143031,0.054166
14,0.053131,0.230501,0.148614,0.053874
15,0.052906,0.230013,0.154268,0.053677
16,0.052631,0.229416,0.157939,0.053421
17,0.052462,0.229047,0.160589,0.053265
18,0.052293,0.228676,0.16367,0.053111
19,0.052129,0.228318,0.164819,0.052953
20,0.052006,0.228049,0.166401,0.052838
21,0.051877,0.227764,0.167698,0.052715
22,0.051772,0.227534,0.168286,0.052613
23,0.051676,0.227323,0.168883,0.05252
24,0.051623,0.227208,0.169418,0.052471
25,0.051527,0.226995,0.169509,0.052374
26,0.051469,0.226868,0.170205,0.05232
27,0.051437,0.226796,0.17038,0.052288
28,0.051367,0.226644,0.170391,0.052219
29,0.051315,0.226528,0.171129,0.052171
30,0.051276,0.226442,0.171562,0.052134
31,0.051228,0.226336,0.172066,0.052088
32,0.051206,0.226287,0.172389,0.052068
33,0.051183,0.226236,0.172267,0.052044
34,0.051154,0.226172,0.17333,0.05202
35,0.05112,0.226098,0.173637,0.051988
36,0.051105,0.226064,0.173827,0.051974
37,0.051088,0.226026,0.173897,0.051957
38,0.051083,0.226014,0.17408,0.051953
39,0.051061,0.225966,0.174916,0.051935
40,0.051042,0.225924,0.175688,0.05192
41,0.051028,0.225895,0.176626,0.051911
42,0.051012,0.225858,0.17621,0.051893
43,0.050989,0.225807,0.176194,0.05187
44,0.050973,0.225772,0.176626,0.051856
45,0.050983,0.225794,0.176636,0.051866
46,0.050965,0.225755,0.176256,0.051846
47,0.050968,0.225761,0.177004,0.051853
48,0.05094,0.225698,0.1768,0.051824
49,0.050951,0.225723,0.177279,0.051837
50,0.050938,0.225695,0.176754,0.051822
51,0.050937,0.225692,0.176465,0.051819
52,0.050927,0.22567,0.176624,0.05181
53,0.050918,0.22565,0.17669,0.051801
54,0.050916,0.225646,0.1773,0.051803
55,0.050917,0.225648,0.177603,0.051805
56,0.050905,0.225622,0.177461,0.051793
57,0.050902,0.225614,0.178026,0.051792
58,0.050905,0.225621,0.177636,0.051793
59,0.050896,0.225602,0.177261,0.051783
60,0.050888,0.225584,0.177408,0.051775
61,0.05089,0.225588,0.177192,0.051776
62,0.050898,0.225607,0.177403,0.051785
63,0.050893,0.225594,0.17718,0.051779
64,0.050895,0.225598,0.177325,0.051781
65,0.050891,0.225591,0.177115,0.051777
66,0.050892,0.225593,0.17801,0.051782
67,0.050883,0.225573,0.178425,0.051775
68,0.050878,0.225561,0.177977,0.051768
69,0.050874,0.225553,0.178208,0.051765
70,0.050886,0.225579,0.17852,0.051779
71,0.050885,0.225576,0.17843,0.051777
72,0.050888,0.225584,0.178799,0.051782
73,0.050875,0.225555,0.178637,0.051768
74,0.05087,0.225545,0.178368,0.051762
75,0.050864,0.22553,0.178153,0.051755
76,0.050881,0.225569,0.178832,0.051775
77,0.050869,0.225541,0.179063,0.051764
78,0.050879,0.225563,0.179021,0.051774
79,0.050867,0.225536,0.179179,0.051763
80,0.050887,0.225581,0.178827,0.051781
81,0.050875,0.225554,0.179212,0.051771
82,0.050875,0.225555,0.179728,0.051774
83,0.050882,0.22557,0.17827,0.051773
84,0.050876,0.225558,0.177645,0.051764
85,0.050878,0.225561,0.177254,0.051764
86,0.050878,0.225563,0.178165,0.051769
87,0.050868,0.225539,0.178258,0.051759
88,0.050873,0.22555,0.178244,0.051764
89,0.050866,0.225534,0.178032,0.051756
90,0.050879,0.225564,0.17833,0.051771
91,0.050869,0.225541,0.178626,0.051762
92,0.050871,0.225546,0.179401,0.051768
93,0.050862,0.225527,0.179706,0.051761
94,0.050857,0.225515,0.179741,0.051756
95,0.050873,0.22555,0.179295,0.051769
96,0.05086,0.225522,0.178823,0.051754
97,0.050875,0.225555,0.179036,0.05177
98,0.050896,0.225601,0.179799,0.051795
99,0.050873,0.22555,0.178959,0.051768
100,0.05087,0.225544,0.178962,0.051765
101,0.050875,0.225555,0.179316,0.051771
102,0.050866,0.225536,0.179328,0.051763
103,0.05089,0.225587,0.178696,0.051783
104,0.050874,0.225554,0.17881,0.051768
105,0.050876,0.225558,0.178798,0.05177
106,0.050866,0.225535,0.178387,0.051758
107,0.050864,0.22553,0.178596,0.051757
108,0.050869,0.225542,0.17939,0.051766
109,0.050863,0.225528,0.178976,0.051758
110,0.050861,0.225524,0.179078,0.051757
111,0.050865,0.225532,0.178723,0.051759
112,0.05087,0.225544,0.178429,0.051762
113,0.05087,0.225543,0.178034,0.05176
114,0.050875,0.225554,0.17832,0.051766
115,0.050868,0.225539,0.177822,0.051757
116,0.050871,0.225545,0.17851,0.051763
117,0.050868,0.22554,0.178596,0.051761
118,0.050878,0.225562,0.179104,0.051774
119,0.050871,0.225546,0.179804,0.05177
120,0.050877,0.225559,0.179064,0.051772
121,0.050883,0.225573,0.178581,0.051776
122,0.050872,0.225549,0.178542,0.051765
123,0.050873,0.22555,0.178112,0.051763
124,0.05087,0.225545,0.178177,0.051761
125,0.050871,0.225546,0.178731,0.051765
126,0.05087,0.225543,0.178161,0.051761
127,0.050875,0.225554,0.178878,0.051769
128,0.050872,0.225548,0.178832,0.051766
129,0.050874,0.225553,0.178941,0.051769
130,0.050869,0.225542,0.179023,0.051764
131,0.050875,0.225554,0.179791,0.051774
132,0.050874,0.225553,0.178866,0.051768
133,0.050865,0.225534,0.178598,0.051758
134,0.050867,0.225536,0.179085,0.051762
135,0.05087,0.225545,0.178964,0.051765
136,0.050862,0.225527,0.178608,0.051755
137,0.050868,0.22554,0.179096,0.051764
138,0.050868,0.225539,0.178814,0.051762
139,0.050861,0.225524,0.178448,0.051753
140,0.050884,0.225575,0.178529,0.051777
141,0.050868,0.22554,0.178402,0.05176
142,0.050861,0.225524,0.178366,0.051753
143,0.050863,0.225529,0.17946,0.051761
144,0.050869,0.225542,0.179713,0.051768
145,0.050872,0.225549,0.179154,0.051768
146,0.050871,0.225547,0.178568,0.051764
147,0.050872,0.225549,0.17876,0.051766
148,0.050871,0.225546,0.178614,0.051764
149,0.05088,0.225566,0.178171,0.051771
150,0.050865,0.225532,0.178292,0.051756
