experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,36,foreign,765,194,0.6741288900375366,0.6030927835051546,0.6000214207299114,0.6825236678123474
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,36,institution,765,194,0.6895867586135864,0.5979381443298969,0.5866928875778433,0.6889626383781433
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,36,retail,765,194,0.6796170473098755,0.5567010309278351,0.5519389837791384,0.6897228956222534
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,37,foreign,765,194,0.6749423146247864,0.6030927835051546,0.5974344463308809,0.6788704991340637
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,37,institution,765,194,0.6890102624893188,0.5412371134020618,0.5321754680683881,0.6893115639686584
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,37,retail,765,194,0.6792728304862976,0.5103092783505154,0.5020399340736538,0.688579261302948
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,38,foreign,768,197,0.672290563583374,0.6040609137055838,0.5895833333333333,0.6852280497550964
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,38,institution,768,197,0.6895655989646912,0.5939086294416244,0.5892410341951626,0.6878408193588257
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,38,retail,768,197,0.6785672307014465,0.5126903553299492,0.4968071519795657,0.6889959573745728
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,39,foreign,772,194,0.6760494112968445,0.654639175257732,0.6400941437076006,0.6694461703300476
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,39,institution,772,194,0.6876013278961182,0.5257731958762887,0.5024531668153435,0.6948602199554443
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,39,retail,772,194,0.6830861568450928,0.6494845360824743,0.6449181739879415,0.6790683269500732
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,40,foreign,765,194,0.6770539879798889,0.634020618556701,0.6296814087915042,0.6641978025436401
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,40,institution,765,194,0.6864036917686462,0.5,0.485101376309957,0.6999728679656982
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,40,retail,765,194,0.6829431056976318,0.6288659793814433,0.6274405206444041,0.6764509081840515
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,41,foreign,768,197,0.6743327975273132,0.6294416243654822,0.6193992324996692,0.6694256663322449
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,41,institution,768,197,0.6869115829467773,0.5279187817258884,0.5134252250816668,0.6968585252761841
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,41,retail,768,197,0.6820467114448547,0.6345177664974619,0.6285355122564424,0.6773001551628113
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,42,foreign,772,194,0.6747719645500183,0.6288659793814433,0.6263242375601926,0.677578330039978
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,42,institution,772,194,0.6879324913024902,0.5103092783505154,0.4896857261525681,0.692692756652832
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,42,retail,772,194,0.6806853413581848,0.634020618556701,0.6337773523703172,0.682465136051178
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,43,foreign,768,197,0.6722694039344788,0.6243654822335025,0.6200479566305255,0.6835193634033203
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,43,institution,768,197,0.6884582042694092,0.4923857868020304,0.4794969351088565,0.6968498229980469
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,43,retail,768,197,0.6800482273101807,0.583756345177665,0.5834880363036303,0.6849015951156616
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,44,foreign,775,197,0.6715527176856995,0.5786802030456852,0.5657450933524553,0.6914362907409668
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,44,institution,775,197,0.6882980465888977,0.5025380710659898,0.4800150829562594,0.6911437511444092
ep_35_bs_2048_lr_0p0005_l1_0p01,35,2048,0.0005,0.01,44,retail,775,197,0.6797699332237244,0.5532994923857868,0.5459878483134297,0.687085747718811
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,0,foreign,773,194,0.6686053276062012,0.6185567010309279,0.5890301156532692,0.6709559559822083
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,0,institution,773,194,0.6881110072135925,0.520618556701031,0.5044904012523688,0.6905067563056946
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,0,retail,773,194,0.6738649010658264,0.5824742268041238,0.5430249803704889,0.6938270330429077
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,1,foreign,766,194,0.6696608662605286,0.654639175257732,0.6525620806714603,0.664644718170166
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,1,institution,766,194,0.6883881688117981,0.5463917525773195,0.544017094017094,0.6878745555877686
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,1,retail,766,194,0.6771405339241028,0.5927835051546392,0.5914700786352125,0.6801199913024902
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,2,foreign,766,194,0.6687827706336975,0.634020618556701,0.6332312608174677,0.6693838834762573
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,2,institution,766,194,0.6866649389266968,0.5412371134020618,0.5402476367993609,0.6928125619888306
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,2,retail,766,194,0.6783480644226074,0.6237113402061856,0.6214482371495015,0.6758731007575989
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,3,foreign,766,194,0.6691944003105164,0.6597938144329897,0.6514590592334495,0.6680793166160583
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,3,institution,766,194,0.6877216100692749,0.5773195876288659,0.5585525585525586,0.6892842054367065
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,3,retail,766,194,0.6786133050918579,0.6597938144329897,0.6514590592334495,0.6757929921150208
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,4,foreign,766,194,0.6690676212310791,0.6288659793814433,0.6197735191637631,0.667994499206543
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,4,institution,766,194,0.6882007718086243,0.5567010309278351,0.5498111171073934,0.6889246702194214
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,4,retail,766,194,0.6746390461921692,0.5309278350515464,0.5066923743258726,0.6889709830284119
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,5,foreign,766,194,0.6720349788665771,0.6958762886597938,0.6671416523686277,0.6511787176132202
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,5,institution,766,194,0.685053825378418,0.520618556701031,0.5137844611528821,0.69993656873703
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,5,retail,766,194,0.6796587109565735,0.6391752577319587,0.6112447039963358,0.6745710968971252
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,6,foreign,766,194,0.6683329343795776,0.6649484536082474,0.6308007612355438,0.6709073781967163
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,6,institution,766,194,0.6868797540664673,0.5051546391752577,0.4875068794716565,0.6951172947883606
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,6,retail,766,194,0.6768353581428528,0.6185567010309279,0.5782113056763427,0.6799615025520325
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,7,foreign,766,194,0.6695554852485657,0.6288659793814433,0.6256432246998285,0.66505366563797
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,7,institution,766,194,0.6867178678512573,0.5103092783505154,0.5020399340736538,0.6911753416061401
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,7,retail,766,194,0.6758480072021484,0.5721649484536082,0.5680214621059692,0.6804615259170532
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,8,foreign,769,197,0.6656047105789185,0.6040609137055838,0.603805693069307,0.6759835481643677
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,8,institution,769,197,0.6873721480369568,0.5025380710659898,0.4996371552975326,0.6898059844970703
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,8,retail,769,197,0.6751584410667419,0.583756345177665,0.5837456194599051,0.6814461946487427
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,9,foreign,772,194,0.6666656732559204,0.6082474226804123,0.608080808080808,0.6799376010894775
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,9,institution,772,194,0.689298689365387,0.5670103092783505,0.5613695090439277,0.6844280958175659
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,9,retail,772,194,0.6741979122161865,0.5360824742268041,0.5356382978723404,0.6959275603294373
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,10,foreign,765,194,0.6659190058708191,0.6237113402061856,0.6173570019723866,0.6840522885322571
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,10,institution,765,194,0.687518835067749,0.5515463917525774,0.5488492689315977,0.6909647583961487
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,10,retail,765,194,0.6757424473762512,0.5773195876288659,0.5695887445887446,0.6909161806106567
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,11,foreign,765,194,0.6675469875335693,0.6237113402061856,0.6237013418360569,0.6747064590454102
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,11,institution,765,194,0.6887979507446289,0.6134020618556701,0.5892962994326361,0.6864765882492065
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,11,retail,765,194,0.6762655973434448,0.6288659793814433,0.6278772378516624,0.6859558820724487
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,12,foreign,765,194,0.6672230958938599,0.5979381443298969,0.5978954081632653,0.6758468747138977
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,12,institution,765,194,0.6893479824066162,0.6030927835051546,0.5897393644777678,0.6852390170097351
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,12,retail,765,194,0.6721522808074951,0.5154639175257731,0.509151593453919,0.7010523080825806
ep_35_bs_2048_lr_0p00075_l1_0p01,35,2048,0.00075,0.01,13,foreign,765,194,0.6700882911682129,0.6494845360824743,0.6449181739879415,0.6579896807670593
