epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.015282,0.123622,0.0055,0.01531
2,0.015231,0.123412,0.007305,0.015267
3,0.015188,0.12324,0.009295,0.015235
4,0.015152,0.123092,0.012004,0.015212
5,0.015118,0.122956,0.014721,0.015192
6,0.015087,0.122831,0.01706,0.015173
7,0.015058,0.122712,0.019448,0.015156
8,0.015032,0.122605,0.021722,0.015141
9,0.015009,0.122511,0.023549,0.015127
10,0.014989,0.122429,0.02499,0.015114
11,0.014971,0.122355,0.026198,0.015102
12,0.014954,0.122286,0.02708,0.015089
13,0.014938,0.122222,0.027691,0.015077
14,0.014924,0.122164,0.02811,0.015065
15,0.01491,0.122109,0.028518,0.015053
16,0.014898,0.122057,0.028673,0.015041
17,0.014886,0.122009,0.028682,0.01503
18,0.014876,0.121967,0.028998,0.015021
19,0.014867,0.121929,0.029125,0.015012
20,0.014857,0.12189,0.029098,0.015003
21,0.014847,0.12185,0.029367,0.014994
22,0.014839,0.121815,0.029487,0.014986
23,0.014831,0.121783,0.029534,0.014979
24,0.014824,0.121752,0.029532,0.014971
25,0.014817,0.121723,0.029689,0.014965
26,0.01481,0.121696,0.029826,0.014959
27,0.014803,0.121669,0.029997,0.014953
28,0.014797,0.121642,0.030321,0.014948
29,0.01479,0.121615,0.030642,0.014943
30,0.014783,0.121587,0.03132,0.01494
31,0.014776,0.121559,0.032084,0.014937
32,0.01477,0.121531,0.032642,0.014933
33,0.014762,0.121501,0.033363,0.014929
34,0.014755,0.121471,0.034082,0.014926
35,0.014749,0.121445,0.034634,0.014922
36,0.014743,0.121421,0.03517,0.014919
37,0.014738,0.1214,0.035639,0.014916
38,0.014733,0.121379,0.036045,0.014913
39,0.014728,0.121359,0.036669,0.014911
40,0.014724,0.121341,0.037079,0.014909
41,0.01472,0.121324,0.037321,0.014906
42,0.014716,0.121309,0.037759,0.014905
43,0.014712,0.121293,0.038322,0.014904
44,0.014709,0.12128,0.03868,0.014902
45,0.014706,0.121268,0.039034,0.014901
46,0.014703,0.121257,0.039409,0.0149
47,0.014701,0.121247,0.039738,0.014899
48,0.014699,0.121238,0.039911,0.014898
49,0.014697,0.12123,0.040086,0.014897
50,0.014695,0.121224,0.040163,0.014896
51,0.014694,0.121218,0.040226,0.014895
52,0.014693,0.121214,0.040249,0.014894
53,0.014692,0.12121,0.040704,0.014895
54,0.01469,0.121203,0.040956,0.014895
55,0.014688,0.121196,0.041175,0.014894
56,0.014687,0.121189,0.041543,0.014894
57,0.014685,0.121182,0.041747,0.014894
58,0.014684,0.121177,0.041941,0.014894
59,0.014683,0.121174,0.042066,0.014894
60,0.014683,0.121173,0.041996,0.014893
61,0.014683,0.121171,0.042029,0.014893
62,0.014682,0.12117,0.042167,0.014893
63,0.014682,0.121169,0.042258,0.014893
64,0.014682,0.121168,0.042439,0.014894
65,0.014681,0.121163,0.042465,0.014893
66,0.01468,0.12116,0.042693,0.014893
67,0.01468,0.121159,0.042818,0.014894
68,0.014679,0.121158,0.042712,0.014893
69,0.014679,0.121157,0.042723,0.014893
70,0.014679,0.121156,0.042836,0.014893
71,0.014679,0.121155,0.042863,0.014893
72,0.014678,0.121153,0.043024,0.014893
73,0.014677,0.121149,0.043223,0.014893
74,0.014677,0.121147,0.043306,0.014893
75,0.014676,0.121147,0.043226,0.014893
