investor,epoch,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,total_loss_mean,total_loss_std
foreign,26,0.05872068888888889,0.0019169886638615628,0.055083,0.062924,0.05872068888888889,0.0019169886638615628
foreign,27,0.05870946666666667,0.0019142824741686085,0.055075,0.062927,0.05870946666666667,0.0019142824741686085
foreign,28,0.05869942222222223,0.0019158369698253279,0.055064,0.062908,0.05869942222222223,0.0019158369698253279
foreign,29,0.058690511111111114,0.001915263625602376,0.055056,0.06291,0.058690511111111114,0.001915263625602376
foreign,30,0.05868386666666667,0.0019148221920775646,0.055052,0.062901,0.05868386666666667,0.0019148221920775646
foreign,31,0.058677622222222225,0.0019158401466919832,0.055042,0.062898,0.058677622222222225,0.0019158401466919832
foreign,32,0.058673777777777776,0.001917529493537417,0.055035,0.062897,0.058673777777777776,0.001917529493537417
foreign,33,0.05867164444444444,0.0019191920430170083,0.055032,0.062888,0.05867164444444444,0.0019191920430170083
foreign,34,0.058667222222222225,0.0019209898240335405,0.055028,0.062891,0.058667222222222225,0.0019209898240335405
foreign,35,0.05866373333333333,0.0019227019269767215,0.055027,0.062889,0.05866373333333333,0.0019227019269767215
foreign,36,0.058660466666666675,0.0019234499024598298,0.055023,0.062893,0.058660466666666675,0.0019234499024598298
foreign,37,0.058656466666666664,0.0019232709188444369,0.055015,0.062887,0.058656466666666664,0.0019232709188444369
foreign,38,0.05865246666666667,0.0019236267900174218,0.05502,0.062885,0.05865246666666667,0.0019236267900174218
foreign,39,0.05864933333333333,0.0019234320060293741,0.055013,0.062884,0.05864933333333333,0.0019234320060293741
foreign,40,0.058644933333333336,0.0019221188403331453,0.055011,0.062888,0.058644933333333336,0.0019221188403331453
foreign,41,0.05864308888888889,0.001923424488938013,0.055008,0.062883,0.05864308888888889,0.001923424488938013
foreign,42,0.058642266666666665,0.0019239108890722846,0.05501,0.062883,0.058642266666666665,0.0019239108890722846
foreign,43,0.058642688888888884,0.0019281042246232687,0.055008,0.062884,0.058642688888888884,0.0019281042246232687
foreign,44,0.05864264444444445,0.0019304421085190406,0.055005,0.062881,0.05864264444444445,0.0019304421085190406
foreign,45,0.05864275555555555,0.0019332267791953377,0.055003,0.06288,0.05864275555555555,0.0019332267791953377
foreign,46,0.05864135555555555,0.0019350952426120508,0.055012,0.062881,0.05864135555555555,0.0019350952426120508
foreign,47,0.058638311111111105,0.0019350605912785244,0.055001,0.062883,0.058638311111111105,0.0019350605912785244
foreign,48,0.058636,0.0019356768254869597,0.055001,0.062881,0.058636,0.0019356768254869597
foreign,49,0.05863415555555555,0.001935259718951951,0.054999,0.06288,0.05863415555555555,0.001935259718951951
foreign,50,0.058634977777777784,0.0019352910338909196,0.055,0.062881,0.058634977777777784,0.0019352910338909196
foreign,51,0.058637911111111114,0.0019327386930352364,0.054999,0.062878,0.058637911111111114,0.0019327386930352364
foreign,52,0.05863988888888889,0.001932818258189818,0.055003,0.06288,0.05863988888888889,0.001932818258189818
foreign,53,0.05863962222222222,0.0019328628941745367,0.055,0.062879,0.05863962222222222,0.0019328628941745367
foreign,54,0.05864157777777778,0.001932479124771279,0.055,0.062882,0.05864157777777778,0.001932479124771279
foreign,55,0.05864237777777778,0.001932522013150987,0.054997,0.06288,0.05864237777777778,0.001932522013150987
foreign,56,0.05864308888888889,0.001932533732767123,0.055,0.062878,0.05864308888888889,0.001932533732767123
foreign,57,0.058644,0.0019317428894418366,0.054998,0.062879,0.058644,0.0019317428894418366
foreign,58,0.058645088888888884,0.0019321177714695039,0.055,0.06288,0.058645088888888884,0.0019321177714695039
foreign,59,0.05864531111111111,0.0019315484111578636,0.054997,0.062878,0.05864531111111111,0.0019315484111578636
foreign,60,0.0586466,0.0019303832097186412,0.055001,0.062881,0.0586466,0.0019303832097186412
foreign,61,0.058646666666666666,0.001929967710516517,0.054998,0.062879,0.058646666666666666,0.001929967710516517
foreign,62,0.058646666666666666,0.001929360598276489,0.055001,0.062881,0.058646666666666666,0.001929360598276489
foreign,63,0.058645644444444436,0.001928752943267129,0.054996,0.062878,0.058645644444444436,0.001928752943267129
foreign,64,0.05864617777777778,0.0019292864824367408,0.055,0.062879,0.05864617777777778,0.0019292864824367408
foreign,65,0.05864344444444445,0.0019279448968402926,0.054997,0.062879,0.05864344444444445,0.0019279448968402926
foreign,66,0.05864217777777778,0.0019264216390274304,0.055,0.062886,0.05864217777777778,0.0019264216390274304
foreign,67,0.05863873333333333,0.0019257330882738485,0.054998,0.062881,0.05863873333333333,0.0019257330882738485
foreign,68,0.05863906666666667,0.0019257526556931152,0.054997,0.062878,0.05863906666666667,0.0019257526556931152
foreign,69,0.058642,0.0019210504938704765,0.054998,0.062879,0.058642,0.0019210504938704765
foreign,70,0.05864411111111111,0.0019172508398298546,0.055,0.062882,0.05864411111111111,0.0019172508398298546
foreign,71,0.0586454,0.0019147372523285148,0.054998,0.062881,0.0586454,0.0019147372523285148
foreign,72,0.058645244444444446,0.001914495473006299,0.054997,0.06288,0.058645244444444446,0.001914495473006299
foreign,73,0.058645755555555554,0.0019143180859886972,0.055,0.062878,0.058645755555555554,0.0019143180859886972
foreign,74,0.05864697777777778,0.0019149920304710598,0.055,0.062881,0.05864697777777778,0.0019149920304710598
foreign,75,0.05864717777777778,0.0019165353599291056,0.054997,0.062878,0.05864717777777778,0.0019165353599291056
institution,1,0.015857,0.00080464037704035,0.014097,0.017482,0.015872,0.0008046403770403498
institution,2,0.015837022222222222,0.0008056702316842933,0.014068,0.017462,0.01585848888888889,0.000803987070854383
institution,3,0.0158218,0.0008064122733102808,0.014042,0.017446,0.015849533333333332,0.0008040333722155838
institution,4,0.015808644444444447,0.000806939283385502,0.014019,0.017432,0.015843155555555554,0.0008043631573418122
institution,5,0.01579688888888889,0.0008072675072631297,0.013997,0.017419,0.01583671111111111,0.0008043531455948209
institution,6,0.015785333333333332,0.0008072149370182981,0.013977,0.017406,0.015830444444444442,0.0008041330327398778
institution,7,0.015774577777777778,0.0008069635422903928,0.013958,0.017394,0.015825155555555557,0.0008042165570958301
institution,8,0.015764577777777778,0.0008068011890087042,0.01394,0.017384,0.0158208,0.0008040668108830479
institution,9,0.015755622222222224,0.0008066145944876051,0.013924,0.017374,0.015816644444444444,0.0008038009465136017
institution,10,0.01574742222222222,0.0008065643605297514,0.01391,0.017365,0.015813044444444445,0.0008031302100801798
retail,1,0.11106311111111111,0.004799197111933615,0.103092,0.122202,0.11106493333333334,0.004799246533666415
retail,2,0.11019177777777779,0.004781296348029141,0.102347,0.121191,0.11019533333333333,0.0047812332423948735
retail,3,0.10937544444444444,0.0047743198828141325,0.101597,0.120246,0.10938077777777777,0.004774401532647784
retail,4,0.10861544444444445,0.004763632554696221,0.100847,0.11947,0.10862248888888888,0.00476362035556144
retail,5,0.1078936888888889,0.004754558754128993,0.100196,0.118836,0.10790248888888888,0.0047545662005650385
retail,6,0.10722591111111111,0.004744172783637851,0.099544,0.118243,0.10723631111111111,0.004744081603919397
retail,7,0.10661695555555555,0.00473673305116299,0.09899,0.117695,0.10662922222222221,0.004736725157978059
retail,8,0.10604966666666667,0.004738691725859286,0.098455,0.117254,0.10606351111111112,0.004738694198838006
retail,9,0.10553346666666666,0.0047343380625921834,0.097923,0.116785,0.10554891111111112,0.004734389361711059
retail,10,0.10506255555555555,0.004732067141783106,0.097482,0.116421,0.1050795111111111,0.00473205901091991
retail,11,0.10464606666666666,0.004733295519268494,0.097113,0.116072,0.10466455555555555,0.004733354833497907
retail,12,0.10426924444444445,0.004734677473682645,0.096767,0.115793,0.1042890888888889,0.004734694339861782
retail,13,0.10393393333333333,0.004735599839129526,0.096461,0.115497,0.10395524444444444,0.004735686856948072
retail,14,0.10363731111111112,0.004734823539105197,0.096182,0.115301,0.10365995555555557,0.004734746997923269
retail,15,0.1033883111111111,0.004738177472894666,0.095953,0.115116,0.1034122888888889,0.004738157258903622
retail,16,0.1031663111111111,0.004737693550002717,0.095753,0.114923,0.10319135555555556,0.004737673936147619
retail,17,0.10297442222222221,0.00474489056530998,0.095534,0.1148,0.1030007111111111,0.004744798719853054
retail,18,0.10281437777777779,0.004747076819613631,0.095407,0.114682,0.10284177777777778,0.00474709589638707
retail,19,0.10267671111111111,0.0047428521751742975,0.095291,0.114582,0.10270502222222222,0.004742822057349059
retail,20,0.1025625111111111,0.00475054478513313,0.095169,0.114518,0.10259177777777777,0.0047503810846599385
