epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.064102,0.253184,0.022438,0.064214
2,0.062538,0.250077,0.042373,0.06275
3,0.061168,0.247322,0.060757,0.061472
4,0.059964,0.244875,0.075079,0.060339
5,0.058839,0.242567,0.088164,0.05928
6,0.057911,0.240647,0.101083,0.058416
7,0.057161,0.239085,0.113881,0.057731
8,0.056484,0.237664,0.123983,0.057104
9,0.055985,0.236612,0.131813,0.056644
10,0.055499,0.235582,0.139619,0.056197
11,0.055109,0.234753,0.145706,0.055837
12,0.054821,0.234138,0.15149,0.055578
13,0.054536,0.233529,0.156965,0.05532
14,0.054317,0.23306,0.161012,0.055122
15,0.054101,0.232596,0.16347,0.054918
16,0.053926,0.232219,0.165131,0.054751
17,0.053767,0.231877,0.165299,0.054594
18,0.053635,0.231593,0.16652,0.054468
19,0.053498,0.231296,0.166725,0.054331
20,0.053415,0.231117,0.166524,0.054248
21,0.053299,0.230866,0.166763,0.054133
22,0.053201,0.230654,0.166668,0.054035
23,0.053127,0.230493,0.166623,0.05396
24,0.053071,0.230372,0.166048,0.053902
25,0.052991,0.230198,0.166366,0.053823
26,0.052962,0.230135,0.166101,0.053792
27,0.052893,0.229985,0.165949,0.053723
28,0.052852,0.229895,0.165851,0.053681
29,0.052815,0.229814,0.165942,0.053644
30,0.052768,0.229712,0.166143,0.053598
31,0.05274,0.229652,0.16669,0.053574
32,0.052699,0.229562,0.166963,0.053534
33,0.052689,0.229541,0.167266,0.053525
34,0.052645,0.229445,0.167112,0.05348
35,0.052632,0.229418,0.168142,0.053473
36,0.052609,0.229366,0.167436,0.053446
37,0.052606,0.229359,0.166746,0.053439
38,0.052586,0.229317,0.16642,0.053418
39,0.052572,0.229286,0.166637,0.053405
40,0.052556,0.229251,0.166928,0.053391
41,0.052531,0.229197,0.166372,0.053363
42,0.05252,0.229173,0.166693,0.053354
43,0.052519,0.229169,0.166552,0.053351
44,0.052509,0.229148,0.166266,0.05334
45,0.052499,0.229127,0.166973,0.053334
46,0.052493,0.229114,0.166906,0.053328
47,0.052477,0.229078,0.166314,0.053308
48,0.052478,0.22908,0.166444,0.05331
49,0.052474,0.229072,0.166455,0.053306
50,0.052468,0.229058,0.167048,0.053303
51,0.052476,0.229075,0.16625,0.053307
52,0.052458,0.229038,0.166369,0.05329
53,0.052462,0.229046,0.166587,0.053295
54,0.052458,0.229037,0.166783,0.053292
55,0.05246,0.229041,0.165787,0.053289
56,0.05245,0.229019,0.165479,0.053277
57,0.052451,0.229022,0.165366,0.053278
58,0.052445,0.229008,0.165645,0.053273
59,0.052452,0.229024,0.165703,0.05328
60,0.052452,0.229024,0.165717,0.05328
61,0.05244,0.228998,0.165993,0.05327
62,0.05244,0.228999,0.166044,0.053271
63,0.052438,0.228993,0.166714,0.053271
64,0.052436,0.22899,0.166901,0.053271
65,0.052428,0.228972,0.166161,0.053259
66,0.052445,0.229009,0.166308,0.053276
67,0.052437,0.228991,0.165596,0.053265
68,0.052442,0.229002,0.164731,0.053266
69,0.052449,0.229018,0.164541,0.053272
70,0.05244,0.228997,0.164656,0.053263
71,0.052437,0.228991,0.164711,0.053261
72,0.052439,0.228995,0.164978,0.053263
73,0.05244,0.228997,0.165185,0.053266
74,0.052443,0.229005,0.164769,0.053267
75,0.052445,0.22901,0.165916,0.053275
76,0.052436,0.228989,0.165982,0.053266
77,0.052436,0.228989,0.165857,0.053265
78,0.052426,0.228968,0.166261,0.053258
79,0.052425,0.228966,0.166026,0.053255
80,0.052426,0.228968,0.166013,0.053256
81,0.052426,0.228967,0.165549,0.053254
82,0.052434,0.228985,0.166404,0.053266
83,0.052452,0.229025,0.166258,0.053284
84,0.052427,0.22897,0.166568,0.05326
85,0.05244,0.228999,0.16648,0.053273
86,0.052444,0.229006,0.165381,0.053271
87,0.052434,0.228985,0.165405,0.053261
88,0.052445,0.229008,0.164495,0.053267
