investor,epoch,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,total_loss_mean,total_loss_std
foreign,28,0.056942200000000005,0.00183813276798148,0.053644,0.060827,0.056942200000000005,0.00183813276798148
foreign,29,0.05691082222222222,0.0018349983191581207,0.053632,0.060799,0.05691082222222222,0.0018349983191581207
foreign,30,0.056885222222222226,0.0018307437123759416,0.05361,0.06076,0.056885222222222226,0.0018307437123759416
foreign,31,0.05686306666666667,0.001828442138692243,0.053601,0.060732,0.05686306666666667,0.001828442138692243
foreign,32,0.05684571111111111,0.0018303785701600094,0.053555,0.060705,0.05684571111111111,0.0018303785701600094
foreign,33,0.05683413333333333,0.0018365705020746987,0.053531,0.060683,0.05683413333333333,0.0018365705020746987
foreign,34,0.05681877777777778,0.0018420405667343355,0.053514,0.06067,0.05681877777777778,0.0018420405667343355
foreign,35,0.056804266666666665,0.0018446353840257952,0.053499,0.060645,0.056804266666666665,0.0018446353840257952
foreign,36,0.05678715555555556,0.001844366803830168,0.053479,0.06064,0.05678715555555556,0.001844366803830168
foreign,37,0.056776,0.001851157095145925,0.053457,0.060614,0.056776,0.001851157095145925
foreign,38,0.05676353333333333,0.0018527003829791017,0.053455,0.060597,0.05676353333333333,0.0018527003829791017
foreign,39,0.05675228888888889,0.0018526744872091134,0.053439,0.060591,0.05675228888888889,0.0018526744872091134
foreign,40,0.05673257777777778,0.0018468910669368983,0.053418,0.060579,0.05673257777777778,0.0018468910669368983
foreign,41,0.05671697777777778,0.0018418479787343119,0.053419,0.060562,0.05671697777777778,0.0018418479787343119
foreign,42,0.056702333333333334,0.0018387480053755954,0.053403,0.060557,0.056702333333333334,0.0018387480053755954
foreign,43,0.056690222222222225,0.0018388787454326737,0.053389,0.060544,0.056690222222222225,0.0018388787454326737
foreign,44,0.05668135555555555,0.0018379824061324748,0.053384,0.060539,0.05668135555555555,0.0018379824061324748
foreign,45,0.05667317777777778,0.0018382579610362454,0.053379,0.060534,0.05667317777777778,0.0018382579610362454
foreign,46,0.05666555555555555,0.0018361842172826726,0.053382,0.060519,0.05666555555555555,0.0018361842172826726
foreign,47,0.05665548888888889,0.0018357244745507537,0.05336,0.06052,0.05665548888888889,0.0018357244745507537
foreign,48,0.05664915555555555,0.0018329802478174427,0.053353,0.060516,0.05664915555555555,0.0018329802478174427
foreign,49,0.056645133333333327,0.0018239900518070044,0.053342,0.060507,0.056645133333333327,0.0018239900518070044
foreign,50,0.05664495555555556,0.001822078844661123,0.053342,0.060501,0.05664495555555556,0.001822078844661123
foreign,51,0.05664606666666667,0.0018166164277179017,0.053343,0.060495,0.05664606666666667,0.0018166164277179017
foreign,52,0.05664588888888889,0.0018218997854664873,0.053334,0.060488,0.05664588888888889,0.0018218997854664873
foreign,53,0.05664304444444444,0.0018265585245029322,0.053335,0.060488,0.05664304444444444,0.0018265585245029322
foreign,54,0.056640755555555554,0.0018269393451089376,0.053325,0.060482,0.056640755555555554,0.0018269393451089376
foreign,55,0.05663717777777778,0.0018283877061609217,0.053323,0.060481,0.05663717777777778,0.0018283877061609217
foreign,56,0.05663186666666666,0.0018260546093596523,0.05332,0.060477,0.05663186666666666,0.0018260546093596523
foreign,57,0.05662555555555556,0.0018198990051343203,0.053317,0.060472,0.05662555555555556,0.0018198990051343203
foreign,58,0.05662551111111111,0.0018183985664492366,0.053327,0.060474,0.05662551111111111,0.0018183985664492366
foreign,59,0.0566218,0.0018150713309298993,0.053312,0.060471,0.0566218,0.0018150713309298993
foreign,60,0.05661911111111111,0.0018121245344299099,0.053321,0.060466,0.05661911111111111,0.0018121245344299099
foreign,61,0.05661637777777778,0.001811157355857511,0.053313,0.060462,0.05661637777777778,0.001811157355857511
foreign,62,0.05661148888888889,0.0018111336432570031,0.053312,0.060463,0.05661148888888889,0.0018111336432570031
foreign,63,0.05660673333333333,0.001807991683408065,0.053312,0.060459,0.05660673333333333,0.001807991683408065
foreign,64,0.05660442222222222,0.0018060724022647113,0.053312,0.060454,0.05660442222222222,0.0018060724022647113
foreign,65,0.05659993333333334,0.0018035788210212383,0.053307,0.060466,0.05659993333333334,0.0018035788210212383
foreign,66,0.05659277777777778,0.0018017228861802975,0.053305,0.060466,0.05659277777777778,0.0018017228861802975
foreign,67,0.056585444444444445,0.0018006963369707266,0.053316,0.060457,0.056585444444444445,0.0018006963369707266
foreign,68,0.05658388888888889,0.0018006259419513786,0.053304,0.060459,0.05658388888888889,0.0018006259419513786
foreign,69,0.05658628888888889,0.0017939905318264148,0.053318,0.060455,0.05658628888888889,0.0017939905318264148
foreign,70,0.05658853333333333,0.0017927453122363643,0.053306,0.060454,0.05658853333333333,0.0017927453122363643
foreign,71,0.056593955555555554,0.0017924994732540828,0.053309,0.060456,0.056593955555555554,0.0017924994732540828
foreign,72,0.056599133333333336,0.0017919231619078471,0.053305,0.06045,0.056599133333333336,0.0017919231619078471
foreign,73,0.05659971111111111,0.0017918248902651568,0.053311,0.060449,0.05659971111111111,0.0017918248902651568
foreign,74,0.056608622222222224,0.0017906677435182584,0.053303,0.060453,0.056608622222222224,0.0017906677435182584
foreign,75,0.05661935555555556,0.0017913815028878955,0.053308,0.060448,0.05661935555555556,0.0017913815028878955
institution,1,0.015857,0.00080464037704035,0.014097,0.017482,0.015892,0.0008046403770403496
institution,2,0.015816955555555557,0.0008030182256381671,0.01406,0.017437,0.0158648,0.0008035786039506476
institution,3,0.015788622222222222,0.000801020663928468,0.014035,0.017404,0.015848377777777777,0.0008031445100605523
institution,4,0.015766155555555557,0.0007992545662153965,0.014013,0.017378,0.01583782222222222,0.0008026068404916817
institution,5,0.015746533333333333,0.0007975422359861693,0.013993,0.017355,0.015827466666666665,0.000801885408952494
institution,6,0.01572802222222222,0.0007959941037038607,0.013972,0.017332,0.015817266666666666,0.0008012956666889854
institution,7,0.015710822222222223,0.0007946556512354286,0.013953,0.017312,0.0158088,0.0008012649261125693
institution,8,0.01569508888888889,0.0007935624459080428,0.013937,0.017295,0.015802622222222222,0.0008007640467615025
institution,9,0.01568122222222222,0.0007926563765675078,0.013922,0.017281,0.01579631111111111,0.0007999386005478578
institution,10,0.01566857777777778,0.0007922072584898725,0.013909,0.017269,0.015790444444444444,0.0007991547681358998
retail,1,0.11104939999999999,0.00479289966987152,0.103163,0.122236,0.11105286666666665,0.004792833260571078
retail,2,0.1099804,0.004763326227065968,0.102337,0.12106,0.10998695555555556,0.0047634512982402885
retail,3,0.10903755555555555,0.0047375866293617435,0.101559,0.119983,0.10904702222222223,0.004737837728373996
retail,4,0.10817731111111112,0.004703781229559418,0.100783,0.118951,0.10818988888888889,0.004704100963386887
retail,5,0.10737888888888888,0.004668239497937205,0.100127,0.118172,0.10739415555555555,0.004668698562844577
retail,6,0.10664364444444444,0.004631788492951117,0.099408,0.117392,0.10666128888888889,0.004632303327632149
retail,7,0.10597695555555556,0.004596933058402562,0.098715,0.116767,0.10599693333333333,0.004597832697932998
retail,8,0.10535928888888889,0.004577802478076443,0.098081,0.11615,0.1053816,0.004578816269219891
retail,9,0.10478997777777778,0.004550172381793939,0.097485,0.115575,0.1048146888888889,0.004551312207495881
retail,10,0.10426824444444445,0.004527382994600516,0.096913,0.115061,0.1042951111111111,0.00452869988980493
retail,11,0.10380113333333334,0.004509425934034783,0.096427,0.114593,0.1038300888888889,0.004510789765673084
retail,12,0.10336813333333333,0.004487029507368984,0.095985,0.114165,0.1033990888888889,0.004488530402452164
retail,13,0.1029774,0.004469409801386228,0.09556,0.113741,0.10301033333333333,0.00447110791130626
retail,14,0.10263022222222222,0.004448399982470147,0.095209,0.11341,0.10266524444444444,0.004450274415213859
retail,15,0.10232008888888888,0.004436095277392154,0.094884,0.113089,0.10235704444444445,0.004437893746708081
retail,16,0.10204055555555555,0.004416329222100614,0.094603,0.112755,0.10207937777777777,0.004418247869959771
retail,17,0.10178775555555555,0.004408495868802927,0.094322,0.112518,0.10182824444444445,0.004410565157331957
retail,18,0.10156942222222222,0.004392292735777938,0.094123,0.112267,0.10161166666666666,0.004394422306639504
retail,19,0.10136653333333333,0.00437826067893716,0.093894,0.112069,0.10141040000000001,0.0043804354671445845
retail,20,0.10118826666666667,0.0043730491671351976,0.093713,0.111872,0.1012338,0.004375228620520091
