epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.014523,0.120512,0.0055,0.014551
2,0.014443,0.12018,0.009767,0.014492
3,0.014373,0.119887,0.013582,0.014441
4,0.014308,0.119617,0.017423,0.014395
5,0.014249,0.119368,0.021089,0.014354
6,0.014193,0.119134,0.024687,0.014316
7,0.014141,0.118914,0.02826,0.014282
8,0.014092,0.11871,0.031637,0.01425
9,0.014047,0.11852,0.034818,0.014221
10,0.014005,0.118343,0.037793,0.014194
11,0.013966,0.118178,0.040552,0.014169
12,0.01393,0.118025,0.043327,0.014147
13,0.013897,0.117885,0.045817,0.014126
14,0.013866,0.117755,0.047982,0.014106
15,0.013838,0.117635,0.050046,0.014088
16,0.013812,0.117526,0.05223,0.014074
17,0.013789,0.117428,0.054285,0.014061
18,0.013768,0.117338,0.055912,0.014048
19,0.013749,0.117256,0.057164,0.014035
20,0.013732,0.117182,0.058091,0.014022
21,0.013716,0.117116,0.059158,0.014012
22,0.013702,0.117056,0.060167,0.014003
23,0.013689,0.117002,0.060877,0.013994
24,0.013677,0.116951,0.061327,0.013984
25,0.013666,0.116903,0.061738,0.013975
26,0.013656,0.116858,0.062039,0.013966
27,0.013646,0.116817,0.062473,0.013959
28,0.013638,0.11678,0.062715,0.013951
29,0.01363,0.116747,0.062752,0.013944
30,0.013623,0.116716,0.062645,0.013936
31,0.013616,0.116687,0.062529,0.013929
32,0.01361,0.11666,0.062565,0.013922
33,0.013604,0.116635,0.062655,0.013917
34,0.013599,0.116613,0.062669,0.013912
35,0.013594,0.116593,0.062578,0.013907
36,0.01359,0.116575,0.062401,0.013902
37,0.013586,0.116559,0.06229,0.013897
38,0.013583,0.116545,0.062148,0.013894
39,0.01358,0.116533,0.061938,0.01389
40,0.013577,0.116522,0.061772,0.013886
41,0.013575,0.116511,0.061677,0.013883
42,0.013573,0.116502,0.061592,0.013881
43,0.013571,0.116493,0.061605,0.013879
44,0.013568,0.116482,0.061765,0.013877
45,0.013565,0.11647,0.062012,0.013875
46,0.013562,0.116458,0.062241,0.013874
47,0.013559,0.116445,0.062669,0.013873
48,0.013556,0.116431,0.063099,0.013872
49,0.013553,0.116417,0.063521,0.01387
50,0.013549,0.116402,0.06393,0.013869
51,0.013546,0.116387,0.064322,0.013868
52,0.013543,0.116373,0.064771,0.013867
53,0.013539,0.116359,0.065334,0.013866
54,0.013536,0.116345,0.065787,0.013865
55,0.013533,0.11633,0.066463,0.013865
56,0.013529,0.116313,0.067098,0.013864
57,0.013525,0.116299,0.067636,0.013864
58,0.013522,0.116286,0.068078,0.013863
59,0.01352,0.116275,0.068427,0.013862
60,0.013517,0.116265,0.068787,0.013861
61,0.013516,0.116256,0.069097,0.013861
62,0.013514,0.116249,0.06928,0.01386
63,0.013512,0.116242,0.069546,0.01386
64,0.013511,0.116236,0.069754,0.01386
65,0.01351,0.116231,0.069958,0.01386
66,0.013509,0.116227,0.070158,0.013859
67,0.013508,0.116222,0.070276,0.013859
68,0.013507,0.116219,0.070306,0.013858
69,0.013506,0.116217,0.070395,0.013858
70,0.013506,0.116217,0.070443,0.013859
71,0.013506,0.116216,0.070378,0.013858
72,0.013506,0.116215,0.070346,0.013858
73,0.013506,0.116215,0.070397,0.013858
74,0.013506,0.116214,0.070413,0.013858
75,0.013506,0.116214,0.070445,0.013858
