epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.117261,0.342434,0.017922,0.117351
2,0.115665,0.340095,0.033784,0.115833
3,0.114217,0.337959,0.049816,0.114466
4,0.112902,0.33601,0.064842,0.113227
5,0.111779,0.334333,0.078794,0.112173
6,0.110695,0.332708,0.092229,0.111156
7,0.109806,0.33137,0.104701,0.11033
8,0.108985,0.330128,0.1161,0.109565
9,0.108238,0.328995,0.12622,0.108869
10,0.107582,0.327997,0.135231,0.108258
11,0.107007,0.32712,0.143568,0.107725
12,0.106481,0.326315,0.150767,0.107235
13,0.106011,0.325593,0.157218,0.106797
14,0.105576,0.324924,0.162649,0.106389
15,0.105216,0.32437,0.167847,0.106055
16,0.104876,0.323846,0.172888,0.105741
17,0.104579,0.323387,0.176701,0.105463
18,0.104259,0.322892,0.179779,0.105158
19,0.103992,0.322478,0.18243,0.104904
20,0.103752,0.322105,0.184638,0.104675
21,0.103488,0.321695,0.185967,0.104417
22,0.103278,0.321368,0.186682,0.104211
23,0.103052,0.321017,0.187448,0.103989
24,0.102846,0.320695,0.187957,0.103785
25,0.102654,0.320397,0.188286,0.103596
26,0.102486,0.320134,0.188853,0.10343
27,0.102314,0.319865,0.192746,0.103277
28,0.102152,0.319612,0.196928,0.103137
29,0.102018,0.319402,0.200676,0.103021
30,0.101894,0.319208,0.203768,0.102912
31,0.101763,0.319003,0.206418,0.102795
32,0.101638,0.318807,0.210358,0.10269
33,0.101535,0.318646,0.213847,0.102605
34,0.101453,0.318518,0.217092,0.102539
35,0.101346,0.318349,0.219952,0.102446
36,0.101266,0.318224,0.22292,0.102381
37,0.101192,0.318106,0.226135,0.102322
38,0.101107,0.317973,0.228934,0.102252
39,0.101033,0.317856,0.231096,0.102188
40,0.100945,0.317718,0.23278,0.102109
41,0.100881,0.317618,0.235016,0.102056
42,0.100809,0.317504,0.237256,0.101995
43,0.100735,0.317388,0.239342,0.101932
44,0.100675,0.317293,0.241384,0.101881
45,0.100603,0.317179,0.243068,0.101818
46,0.100553,0.317101,0.244685,0.101777
47,0.100495,0.317009,0.245979,0.101724
48,0.100438,0.31692,0.247008,0.101673
49,0.100401,0.316862,0.248183,0.101642
50,0.100345,0.316773,0.248747,0.101589
51,0.100297,0.316697,0.24949,0.101544
52,0.100252,0.316626,0.25094,0.101507
53,0.100211,0.316561,0.252533,0.101473
54,0.100177,0.316508,0.254043,0.101447
55,0.100153,0.31647,0.255268,0.101429
56,0.100117,0.316412,0.256111,0.101397
57,0.100087,0.316365,0.256785,0.101371
58,0.100059,0.316321,0.25721,0.101345
59,0.100024,0.316266,0.257058,0.101309
60,0.099991,0.316214,0.257251,0.101278
61,0.099972,0.316183,0.25754,0.101259
62,0.099936,0.316127,0.25759,0.101224
63,0.099913,0.316091,0.257287,0.1012
64,0.099893,0.316058,0.257186,0.101179
65,0.099855,0.315998,0.257949,0.101145
66,0.099848,0.315988,0.258977,0.101143
67,0.099814,0.315933,0.259498,0.101111
68,0.099795,0.315904,0.26029,0.101097
69,0.099775,0.315872,0.260622,0.101078
70,0.09976,0.315847,0.260923,0.101064
71,0.099742,0.31582,0.260982,0.101047
72,0.099721,0.315786,0.261308,0.101027
73,0.099712,0.315772,0.262019,0.101022
74,0.099686,0.315731,0.262675,0.100999
75,0.099664,0.315696,0.263653,0.100982
76,0.099645,0.315666,0.264578,0.100968
77,0.09962,0.315627,0.265283,0.100947
78,0.099604,0.315602,0.265756,0.100933
79,0.099589,0.315577,0.266475,0.100921
80,0.099568,0.315544,0.2671,0.100903
81,0.099553,0.31552,0.267511,0.100891
82,0.099556,0.315525,0.267805,0.100895
83,0.099527,0.315479,0.267869,0.100866
84,0.099526,0.315478,0.268249,0.100867
85,0.09952,0.315467,0.268158,0.100861
