epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.115276,0.339523,0.01962,0.115374
2,0.113414,0.33677,0.038275,0.113605
3,0.11185,0.334439,0.056159,0.11213
4,0.110353,0.332194,0.072313,0.110715
5,0.10898,0.330121,0.087775,0.109419
6,0.107832,0.328378,0.102264,0.108343
7,0.106789,0.326785,0.115607,0.107367
8,0.105844,0.325336,0.127735,0.106482
9,0.10505,0.324114,0.138837,0.105744
10,0.104303,0.32296,0.148318,0.105045
11,0.10367,0.321979,0.156859,0.104455
12,0.103174,0.321207,0.164434,0.103996
13,0.102642,0.320378,0.170985,0.103497
14,0.102177,0.319652,0.176997,0.103062
15,0.10181,0.319077,0.182499,0.102722
16,0.101488,0.318572,0.186847,0.102422
17,0.101174,0.318079,0.19044,0.102126
18,0.100864,0.317591,0.193,0.101829
19,0.10061,0.317191,0.195098,0.101586
20,0.100378,0.316824,0.196415,0.10136
21,0.10014,0.316449,0.197667,0.101128
22,0.099931,0.316119,0.198066,0.100922
23,0.099741,0.315817,0.198388,0.100733
24,0.099591,0.31558,0.198873,0.100585
25,0.099387,0.315258,0.199458,0.100385
26,0.099222,0.314995,0.199514,0.10022
27,0.099071,0.314755,0.199472,0.100068
28,0.098923,0.31452,0.199458,0.09992
29,0.098787,0.314303,0.198977,0.099781
30,0.098663,0.314106,0.199548,0.09966
31,0.098513,0.313868,0.199666,0.099512
32,0.098403,0.313692,0.200025,0.099403
33,0.09829,0.313513,0.19991,0.09929
34,0.098187,0.313348,0.200233,0.099188
35,0.098105,0.313217,0.202531,0.099118
36,0.098026,0.313091,0.204554,0.099049
37,0.097924,0.312928,0.207445,0.098961
38,0.09783,0.312779,0.20969,0.098879
39,0.097734,0.312625,0.211627,0.098792
40,0.097661,0.312508,0.213415,0.098728
41,0.097578,0.312375,0.214958,0.098653
42,0.09751,0.312266,0.216506,0.098593
43,0.097448,0.312166,0.217508,0.098535
44,0.097386,0.312068,0.218243,0.098478
45,0.097322,0.311965,0.219017,0.098417
46,0.097272,0.311885,0.219863,0.098372
47,0.097211,0.311786,0.220915,0.098315
48,0.097162,0.311709,0.222001,0.098272
49,0.097119,0.311639,0.223096,0.098235
50,0.097068,0.311558,0.223893,0.098188
51,0.097015,0.311473,0.225126,0.098141
52,0.096964,0.31139,0.226326,0.098096
53,0.096932,0.311338,0.22776,0.09807
54,0.096867,0.311234,0.228961,0.098012
55,0.096829,0.311174,0.230054,0.09798
56,0.096791,0.311113,0.230662,0.097945
57,0.09675,0.311046,0.231247,0.097906
58,0.096717,0.310994,0.231975,0.097877
59,0.096683,0.310938,0.232515,0.097845
60,0.096651,0.310887,0.232432,0.097813
61,0.096617,0.310833,0.232435,0.097779
62,0.096591,0.310791,0.232297,0.097753
63,0.096556,0.310734,0.23291,0.09772
64,0.09653,0.310693,0.233732,0.097699
65,0.096503,0.310649,0.23448,0.097675
66,0.096482,0.310615,0.23465,0.097655
67,0.096447,0.31056,0.234501,0.09762
68,0.096422,0.310519,0.234123,0.097593
69,0.096396,0.310478,0.233466,0.097564
70,0.096374,0.310442,0.23298,0.097539
71,0.096369,0.310434,0.233116,0.097535
72,0.096338,0.310384,0.233464,0.097505
73,0.096314,0.310345,0.234043,0.097484
74,0.096298,0.31032,0.234488,0.097471
75,0.096277,0.310286,0.234796,0.097451
76,0.096254,0.310249,0.235224,0.097431
77,0.096231,0.310211,0.236118,0.097411
78,0.09621,0.310178,0.237588,0.097398
79,0.096187,0.31014,0.239307,0.097384
80,0.096166,0.310106,0.241077,0.097371
81,0.096147,0.310075,0.242421,0.097359
82,0.096119,0.310031,0.243504,0.097336
83,0.096102,0.310004,0.244426,0.097324
84,0.096085,0.309976,0.245008,0.09731
85,0.096069,0.30995,0.245516,0.097296
86,0.096053,0.309924,0.246183,0.097284
87,0.096058,0.309932,0.246808,0.097292
88,0.096028,0.309883,0.247021,0.097263
89,0.096012,0.309859,0.247635,0.097251
90,0.095999,0.309838,0.248105,0.09724
91,0.09599,0.309823,0.248456,0.097233
92,0.095977,0.309802,0.248295,0.097218
93,0.095967,0.309786,0.248014,0.097207
94,0.095957,0.309769,0.248057,0.097197
95,0.095956,0.309767,0.24807,0.097196
