investor,epoch,train_mse_mean,train_mse_std,train_mse_min,train_mse_max,total_loss_mean,total_loss_std
retail,3,0.10870393333333332,0.004903148772148184,0.100768,0.119943,0.10871848888888888,0.004902967170371154
retail,4,0.10774433333333333,0.004933750965635483,0.099717,0.118915,0.10776308888888889,0.004933381616471345
retail,5,0.10687519999999999,0.004955911816846993,0.098874,0.118162,0.10689786666666667,0.004955396982537876
retail,6,0.10610355555555555,0.0049630391328643894,0.098087,0.117415,0.10612977777777777,0.004962613593336446
retail,7,0.10541786666666667,0.004974379246791409,0.09736,0.116818,0.10544731111111112,0.004973847526733398
retail,8,0.10479497777777777,0.004977892866048706,0.096748,0.116235,0.10482757777777776,0.004977289251686046
retail,9,0.10423511111111111,0.004969406989599747,0.096167,0.115712,0.10427064444444445,0.004968721264779375
retail,10,0.10372355555555555,0.004957776685331452,0.095664,0.115216,0.10376173333333334,0.004957093954397806
retail,11,0.10326817777777778,0.004947632506787685,0.095182,0.114788,0.10330877777777779,0.00494694343595981
retail,12,0.10284575555555556,0.004924792059087618,0.094738,0.114375,0.10288873333333333,0.0049238720138820545
retail,13,0.10245866666666667,0.00490648493878718,0.094265,0.113961,0.10250368888888889,0.004905607245435024
retail,14,0.10210855555555555,0.004884892859881905,0.093913,0.113625,0.10215573333333333,0.004884000011168192
retail,15,0.1017921111111111,0.004866791211046469,0.09357,0.113305,0.10184113333333333,0.004865848975723097
retail,16,0.10149893333333335,0.004841904337044554,0.093264,0.112976,0.10154951111111112,0.004840934862861163
retail,17,0.10122611111111111,0.004832463564374814,0.092944,0.112744,0.10127824444444446,0.004831490242318212
retail,18,0.10098615555555555,0.0048113594514136064,0.092708,0.112493,0.10103997777777778,0.004810487999667959
retail,19,0.10075995555555556,0.004794189456355936,0.092444,0.112285,0.10081515555555555,0.004793441916522065
retail,20,0.10055891111111112,0.0047849634216433285,0.092256,0.112076,0.10061551111111111,0.004784225028067956
