epoch,parameter,feature,context,weight
0,beta,momentum,,0.0
0,beta,persist,,0.0
0,beta,underwater,,0.0
0,B,momentum,kospi_return_1d,0.0
0,B,momentum,fx_level_z_252,0.0
0,B,persist,kospi_return_1d,0.0
0,B,persist,fx_level_z_252,0.0
0,B,underwater,kospi_return_1d,0.0
0,B,underwater,fx_level_z_252,0.0
0,alpha,,kospi_return_1d,0.0
0,alpha,,fx_level_z_252,0.0
1,beta,momentum,,0.003003073623403907
1,beta,persist,,0.0029959045350551605
1,beta,underwater,,-0.0026407865807414055
1,B,momentum,kospi_return_1d,-0.0025786266196519136
1,B,momentum,fx_level_z_252,-0.00194279954303056
1,B,persist,kospi_return_1d,0.0001530985173303634
1,B,persist,fx_level_z_252,0.0024292203597724438
1,B,underwater,kospi_return_1d,0.0019415781134739518
1,B,underwater,fx_level_z_252,-0.0006499771261587739
1,alpha,,kospi_return_1d,0.002918717684224248
1,alpha,,fx_level_z_252,-0.002954800147563219
2,beta,momentum,,0.0059791128151118755
2,beta,persist,,0.005978072993457317
2,beta,underwater,,-0.00476700346916914
2,B,momentum,kospi_return_1d,-0.0044036246836185455
2,B,momentum,fx_level_z_252,-0.003337614005431533
2,B,persist,kospi_return_1d,-0.00028176623163744807
2,B,persist,fx_level_z_252,0.0027794225607067347
2,B,underwater,kospi_return_1d,0.0021261856891214848
2,B,underwater,fx_level_z_252,0.0006083360640332103
2,alpha,,kospi_return_1d,0.005692953709512949
2,alpha,,fx_level_z_252,-0.00575680797919631
3,beta,momentum,,0.008860988542437553
3,beta,persist,,0.008920134045183659
3,beta,underwater,,-0.0064622387290000916
3,B,momentum,kospi_return_1d,-0.0050263116136193275
3,B,momentum,fx_level_z_252,-0.0044588614255189896
3,B,persist,kospi_return_1d,-0.0002683808852452785
3,B,persist,fx_level_z_252,0.0034755305387079716
3,B,underwater,kospi_return_1d,0.0007757002022117376
3,B,underwater,fx_level_z_252,0.0017520071705803275
3,alpha,,kospi_return_1d,0.008366557769477367
3,alpha,,fx_level_z_252,-0.008346843533217907
4,beta,momentum,,0.011737137101590633
4,beta,persist,,0.011843366548418999
4,beta,underwater,,-0.007888199761509895
4,B,momentum,kospi_return_1d,-0.005540703888982534
4,B,momentum,fx_level_z_252,-0.005411605350673199
4,B,persist,kospi_return_1d,-0.0001547812280477956
4,B,persist,fx_level_z_252,0.004443362820893526
4,B,underwater,kospi_return_1d,-0.0005937149981036782
4,B,underwater,fx_level_z_252,0.002168315462768078
4,alpha,,kospi_return_1d,0.010965215042233467
4,alpha,,fx_level_z_252,-0.010875320993363857
5,beta,momentum,,0.014493999071419239
5,beta,persist,,0.014658416621387005
5,beta,underwater,,-0.008489211089909077
5,B,momentum,kospi_return_1d,-0.0054430183954536915
5,B,momentum,fx_level_z_252,-0.006395116914063692
5,B,persist,kospi_return_1d,0.0003947647928725928
5,B,persist,fx_level_z_252,0.005174146965146065
5,B,underwater,kospi_return_1d,-0.002130012260749936
5,B,underwater,fx_level_z_252,0.0021839814726263285
5,alpha,,kospi_return_1d,0.013450435362756252
5,alpha,,fx_level_z_252,-0.013183122500777245
6,beta,momentum,,0.017165198922157288
6,beta,persist,,0.017436321824789047
6,beta,underwater,,-0.008687158115208149
6,B,momentum,kospi_return_1d,-0.006045987829566002
6,B,momentum,fx_level_z_252,-0.006895967293530703
6,B,persist,kospi_return_1d,0.00031526319799013436
6,B,persist,fx_level_z_252,0.006034443154931068
6,B,underwater,kospi_return_1d,-0.0034031844697892666
6,B,underwater,fx_level_z_252,0.0020459447987377644
6,alpha,,kospi_return_1d,0.01578933745622635
6,alpha,,fx_level_z_252,-0.015351948328316212
7,beta,momentum,,0.019721217453479767
7,beta,persist,,0.020129788666963577
7,beta,underwater,,-0.008678719401359558
7,B,momentum,kospi_return_1d,-0.006496443413197994
7,B,momentum,fx_level_z_252,-0.00705830380320549
7,B,persist,kospi_return_1d,0.00026028690626844764
7,B,persist,fx_level_z_252,0.006689538713544607
7,B,underwater,kospi_return_1d,-0.004565947223454714
7,B,underwater,fx_level_z_252,0.0015005640452727675
7,alpha,,kospi_return_1d,0.01792188547551632
7,alpha,,fx_level_z_252,-0.017405882477760315
8,beta,momentum,,0.0222151018679142
8,beta,persist,,0.022760679945349693
8,beta,underwater,,-0.00837590079754591
8,B,momentum,kospi_return_1d,-0.007081812247633934
8,B,momentum,fx_level_z_252,-0.007286884356290102
8,B,persist,kospi_return_1d,-9.725499694468454e-06
8,B,persist,fx_level_z_252,0.007167966570705175
8,B,underwater,kospi_return_1d,-0.005442091729491949
8,B,underwater,fx_level_z_252,0.0010875570587813854
8,alpha,,kospi_return_1d,0.019908824935555458
8,alpha,,fx_level_z_252,-0.019297797232866287
9,beta,momentum,,0.024550264701247215
9,beta,persist,,0.02529134973883629
9,beta,underwater,,-0.00768036674708128
9,B,momentum,kospi_return_1d,-0.00746399350464344
9,B,momentum,fx_level_z_252,-0.00786476768553257
9,B,persist,kospi_return_1d,-8.020449968171306e-06
9,B,persist,fx_level_z_252,0.007165697403252125
9,B,underwater,kospi_return_1d,-0.006246468983590603
9,B,underwater,fx_level_z_252,0.0004845249932259321
9,alpha,,kospi_return_1d,0.021623216569423676
9,alpha,,fx_level_z_252,-0.020827120169997215
10,beta,momentum,,0.026785612106323242
10,beta,persist,,0.027769537642598152
10,beta,underwater,,-0.006737830117344856
