split,investor,coefficient,exact_lasso,adam,abs_diff
4,institution,momentum,-0.0,-0.0001298501738347,0.0001298501738347
4,institution,persist,0.0235642255639878,0.0234386622905731,0.00012556327341469928
4,institution,underwater,-0.0,5.352452717488632e-05,5.352452717488632e-05
4,institution,momentumxkospi_return_1d,-0.00214259686234897,-0.0020749163813889,6.768048096007003e-05
4,institution,momentumxfx_level_z_252,0.000669166728695096,0.000638403755147,3.076297354809602e-05
4,institution,persistxkospi_return_1d,-0.0,-0.0001292479719268,0.0001292479719268
4,institution,persistxfx_level_z_252,0.0,0.000148127466673,0.000148127466673
4,institution,underwaterxkospi_return_1d,0.0020576031760702997,0.0020778411999344,2.023802386410048e-05
4,institution,underwaterxfx_level_z_252,0.0,6.243507959879935e-05,6.243507959879935e-05
4,institution,kospi_return_1d,-0.013880964913479206,-0.0138124199584126,6.85449550666059e-05
4,institution,fx_level_z_252,-0.0,-0.000219290915993,0.000219290915993
4,retail,momentum,-0.020610419650043107,-0.0267754737287759,0.006165054078732791
4,retail,persist,0.09562980918649483,0.0784467980265617,0.017183011159933134
4,retail,underwater,0.04577193214350775,0.045751467347145,2.0464796362751336e-05
4,retail,momentumxkospi_return_1d,0.003062020842547724,0.0035866359248757,0.000524615082327976
4,retail,momentumxfx_level_z_252,0.0,0.0003358335525263,0.0003358335525263
4,retail,persistxkospi_return_1d,0.0,0.0002432573091937,0.0002432573091937
4,retail,persistxfx_level_z_252,0.0,0.000133656503749,0.000133656503749
4,retail,underwaterxkospi_return_1d,0.003045912667569652,0.0053425692021846,0.002296656534614948
4,retail,underwaterxfx_level_z_252,-0.03413368776753128,-0.0341748148202896,4.112705275832046e-05
4,retail,kospi_return_1d,0.018725705118008796,0.0100720580667257,0.008653647051283096
4,retail,fx_level_z_252,0.01804969130385981,0.01929990388453,0.001250212580670193
5,foreign,momentum,0.024176081962572808,0.0241982769221067,2.2194959533893e-05
5,foreign,persist,0.06178611654094217,0.0614033564925193,0.00038276004842286576
5,foreign,underwater,0.003998714514874606,0.0039090430364012,8.967147847340623e-05
5,foreign,momentumxkospi_return_1d,-0.01462153879161019,-0.0144392671063542,0.00018227168525599032
5,foreign,momentumxfx_level_z_252,-0.0,-8.106986933853477e-05,8.106986933853477e-05
5,foreign,persistxkospi_return_1d,0.010390625791389116,0.0105739971622824,0.00018337137089328298
5,foreign,persistxfx_level_z_252,-0.005590043941268844,-0.0053572733886539,0.00023277055261494446
