epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.016419,0.128138,0.0055,0.016447
2,0.016358,0.127899,0.008874,0.016403
3,0.016308,0.127702,0.011734,0.016367
4,0.016263,0.127528,0.014542,0.016336
5,0.016223,0.12737,0.017342,0.01631
6,0.016186,0.127224,0.020001,0.016286
7,0.016151,0.127087,0.022582,0.016264
8,0.01612,0.126963,0.024691,0.016243
9,0.016091,0.12685,0.026429,0.016223
10,0.016065,0.126746,0.027839,0.016204
11,0.01604,0.12665,0.029224,0.016186
12,0.016017,0.126558,0.030523,0.01617
13,0.015996,0.126473,0.03146,0.016153
14,0.015976,0.126395,0.032178,0.016137
15,0.015957,0.126323,0.032947,0.016122
16,0.015941,0.126256,0.033795,0.016109
17,0.015924,0.126192,0.034506,0.016097
18,0.015909,0.12613,0.03505,0.016084
19,0.015893,0.126068,0.035829,0.016072
20,0.015878,0.126009,0.036623,0.016061
21,0.015864,0.125954,0.037329,0.016051
22,0.015851,0.125901,0.037918,0.016041
23,0.015839,0.125852,0.038342,0.016031
24,0.015827,0.125807,0.038714,0.016021
25,0.015817,0.125764,0.039006,0.016012
26,0.015806,0.125723,0.039643,0.016004
27,0.015796,0.125682,0.04029,0.015997
28,0.015786,0.125643,0.040793,0.01599
29,0.015777,0.125606,0.041137,0.015982
30,0.015768,0.12557,0.041717,0.015976
31,0.015759,0.125535,0.042351,0.015971
32,0.015751,0.125502,0.042873,0.015965
33,0.015742,0.125469,0.043492,0.01596
34,0.015735,0.125438,0.043987,0.015955
35,0.015728,0.125409,0.044605,0.015951
36,0.015721,0.125383,0.045105,0.015946
37,0.015714,0.125357,0.045573,0.015942
38,0.015708,0.125332,0.046309,0.01594
39,0.015702,0.125309,0.046914,0.015937
40,0.015697,0.125286,0.0474,0.015934
41,0.015691,0.125263,0.047978,0.015931
42,0.015685,0.125241,0.0485,0.015928
43,0.01568,0.125221,0.04905,0.015926
44,0.015676,0.125202,0.049536,0.015923
45,0.015671,0.125184,0.050099,0.015922
46,0.015667,0.125168,0.050545,0.01592
47,0.015663,0.125153,0.050867,0.015918
48,0.01566,0.12514,0.051118,0.015916
49,0.015657,0.125128,0.051528,0.015915
50,0.015655,0.125118,0.051918,0.015914
51,0.015652,0.125107,0.052218,0.015913
52,0.015649,0.125097,0.052542,0.015912
53,0.015647,0.125087,0.052897,0.015911
54,0.015645,0.125078,0.053281,0.015911
55,0.015643,0.12507,0.053535,0.01591
56,0.015641,0.125064,0.053638,0.015909
57,0.01564,0.125058,0.053682,0.015908
58,0.015638,0.125053,0.05401,0.015908
59,0.015637,0.125049,0.054202,0.015908
60,0.015636,0.125044,0.054343,0.015908
61,0.015634,0.125038,0.054681,0.015908
62,0.015633,0.125032,0.054951,0.015908
63,0.015632,0.125026,0.05526,0.015908
64,0.01563,0.125022,0.0555,0.015908
65,0.015629,0.125017,0.055613,0.015907
66,0.015628,0.125014,0.055713,0.015907
67,0.015628,0.125011,0.055799,0.015907
68,0.015627,0.125008,0.055778,0.015906
69,0.015627,0.125007,0.055792,0.015906
70,0.015626,0.125006,0.055884,0.015906
71,0.015626,0.125006,0.055955,0.015906
72,0.015626,0.125004,0.056011,0.015906
73,0.015625,0.125002,0.05614,0.015906
74,0.015625,0.125,0.056151,0.015906
75,0.015625,0.124999,0.056346,0.015906
