epoch,parameter,feature,context,weight
0,beta,momentum,,0.0
0,beta,persist,,0.0
0,beta,underwater,,0.0
0,B,momentum,kospi_return_1d,0.0
0,B,momentum,fx_level_z_252,0.0
0,B,persist,kospi_return_1d,0.0
0,B,persist,fx_level_z_252,0.0
0,B,underwater,kospi_return_1d,0.0
0,B,underwater,fx_level_z_252,0.0
0,alpha,,kospi_return_1d,0.0
0,alpha,,fx_level_z_252,0.0
1,beta,momentum,,0.003909744322299957
1,beta,persist,,0.003837436903268099
1,beta,underwater,,-0.003682423382997513
1,B,momentum,kospi_return_1d,-0.002817506203427911
1,B,momentum,fx_level_z_252,0.0037352847866714
1,B,persist,kospi_return_1d,-0.0010788246290758252
1,B,persist,fx_level_z_252,0.00201880419626832
1,B,underwater,kospi_return_1d,0.002104911720380187
1,B,underwater,fx_level_z_252,0.0011554716620594263
1,alpha,,kospi_return_1d,0.0028631023596972227
1,alpha,,fx_level_z_252,-0.003907297737896442
2,beta,momentum,,0.007573357317596674
2,beta,persist,,0.007485861890017986
2,beta,underwater,,-0.006839587353169918
2,B,momentum,kospi_return_1d,-0.004947278648614883
2,B,momentum,fx_level_z_252,0.005941524636000395
2,B,persist,kospi_return_1d,0.00041394028812646866
2,B,persist,fx_level_z_252,0.0017422114033252
2,B,underwater,kospi_return_1d,0.0031728832982480526
2,B,underwater,fx_level_z_252,0.0031931563280522823
2,alpha,,kospi_return_1d,0.0034503848291933537
2,alpha,,fx_level_z_252,-0.0076802922412753105
3,beta,momentum,,0.010716432705521584
3,beta,persist,,0.011201204732060432
3,beta,underwater,,-0.008476851508021355
3,B,momentum,kospi_return_1d,-0.006690202746540308
3,B,momentum,fx_level_z_252,0.0058088041841983795
3,B,persist,kospi_return_1d,0.0008076002704910934
3,B,persist,fx_level_z_252,0.0024991994723677635
3,B,underwater,kospi_return_1d,0.004121412523090839
3,B,underwater,fx_level_z_252,0.0040852585807442665
3,alpha,,kospi_return_1d,0.004711631685495377
3,alpha,,fx_level_z_252,-0.011329441331326962
4,beta,momentum,,0.013190710917115211
4,beta,persist,,0.014733908697962761
4,beta,underwater,,-0.008512493222951889
4,B,momentum,kospi_return_1d,-0.007193766999989748
4,B,momentum,fx_level_z_252,0.006333622150123119
4,B,persist,kospi_return_1d,0.0018828912870958447
4,B,persist,fx_level_z_252,0.004134022165089846
4,B,underwater,kospi_return_1d,0.0038447510451078415
4,B,underwater,fx_level_z_252,0.005274380557239056
4,alpha,,kospi_return_1d,0.00619092769920826
4,alpha,,fx_level_z_252,-0.014864266850054264
5,beta,momentum,,0.016097672283649445
5,beta,persist,,0.018337933346629143
5,beta,underwater,,-0.008366602472960949
5,B,momentum,kospi_return_1d,-0.007170838303864002
5,B,momentum,fx_level_z_252,0.007075786590576172
5,B,persist,kospi_return_1d,0.0034893855918198824
5,B,persist,fx_level_z_252,0.006090138573199511
5,B,underwater,kospi_return_1d,0.0033136243000626564
5,B,underwater,fx_level_z_252,0.006653088144958019
5,alpha,,kospi_return_1d,0.008263594470918179
5,alpha,,fx_level_z_252,-0.018188513815402985
6,beta,momentum,,0.019121671095490456
6,beta,persist,,0.02191971056163311
6,beta,underwater,,-0.008190786466002464
6,B,momentum,kospi_return_1d,-0.007458042819052935
6,B,momentum,fx_level_z_252,0.007470717653632164
6,B,persist,kospi_return_1d,0.0048825303092598915
6,B,persist,fx_level_z_252,0.0078034307807683945
6,B,underwater,kospi_return_1d,0.0023789629340171814
6,B,underwater,fx_level_z_252,0.008389349095523357
6,alpha,,kospi_return_1d,0.010413166135549545
6,alpha,,fx_level_z_252,-0.021093320101499557
7,beta,momentum,,0.02200363762676716
7,beta,persist,,0.025293249636888504
7,beta,underwater,,-0.008267318829894066
7,B,momentum,kospi_return_1d,-0.007776650600135326
7,B,momentum,fx_level_z_252,0.006798985879868269
7,B,persist,kospi_return_1d,0.005889119580388069
7,B,persist,fx_level_z_252,0.008124463260173798
7,B,underwater,kospi_return_1d,0.0013694342924281955
7,B,underwater,fx_level_z_252,0.009911596775054932
7,alpha,,kospi_return_1d,0.012422913685441017
7,alpha,,fx_level_z_252,-0.023609934374690056
8,beta,momentum,,0.024540023878216743
8,beta,persist,,0.02822341024875641
8,beta,underwater,,-0.008508259430527687
8,B,momentum,kospi_return_1d,-0.007973765023052692
8,B,momentum,fx_level_z_252,0.0059377653524279594
8,B,persist,kospi_return_1d,0.00733777554705739
8,B,persist,fx_level_z_252,0.008323012851178646
8,B,underwater,kospi_return_1d,0.000277117796940729
8,B,underwater,fx_level_z_252,0.010762817226350307
8,alpha,,kospi_return_1d,0.01447129063308239
8,alpha,,fx_level_z_252,-0.025631988421082497
9,beta,momentum,,0.026783185079693794
9,beta,persist,,0.030791131779551506
9,beta,underwater,,-0.008506067097187042
9,B,momentum,kospi_return_1d,-0.007259820122271776
9,B,momentum,fx_level_z_252,0.005776160396635532
9,B,persist,kospi_return_1d,0.009232115000486374
9,B,persist,fx_level_z_252,0.008762434124946594
9,B,underwater,kospi_return_1d,-0.0010658932151272893
9,B,underwater,fx_level_z_252,0.01081328559666872
9,alpha,,kospi_return_1d,0.01630830205976963
9,alpha,,fx_level_z_252,-0.027390308678150177
10,beta,momentum,,0.028960609808564186
10,beta,persist,,0.03291184455156326
10,beta,underwater,,-0.007457197643816471
10,B,momentum,kospi_return_1d,-0.0058805919252336025
