epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.069098,0.262864,0.032387,0.069259
2,0.067187,0.259204,0.052307,0.067448
3,0.065975,0.256855,0.06825,0.066316
4,0.064755,0.254471,0.07947,0.065153
5,0.063681,0.252351,0.08919,0.064127
6,0.062703,0.250407,0.099734,0.063202
7,0.061781,0.248558,0.114463,0.062353
8,0.060931,0.246841,0.127836,0.06157
9,0.060273,0.245505,0.13848,0.060965
10,0.059695,0.244325,0.14764,0.060433
11,0.059297,0.24351,0.154955,0.060072
12,0.05903,0.242962,0.160051,0.059831
13,0.058824,0.242536,0.161509,0.059631
14,0.058653,0.242184,0.164689,0.059477
15,0.058422,0.241706,0.170375,0.059274
16,0.058146,0.241135,0.172465,0.059008
17,0.057886,0.240595,0.171029,0.058741
18,0.05756,0.239916,0.168795,0.058404
19,0.057327,0.23943,0.168307,0.058168
20,0.057161,0.239083,0.169006,0.058006
21,0.057045,0.238842,0.170662,0.057899
22,0.057023,0.238795,0.173952,0.057893
23,0.056935,0.238611,0.176295,0.057817
24,0.056851,0.238435,0.177488,0.057739
25,0.056795,0.238317,0.179546,0.057693
26,0.056715,0.238148,0.18155,0.057622
27,0.056642,0.237995,0.183271,0.057558
28,0.05655,0.237803,0.190378,0.057502
29,0.05645,0.237591,0.196109,0.05743
30,0.056369,0.237421,0.198233,0.05736
31,0.056327,0.237333,0.198708,0.05732
32,0.05627,0.237214,0.200098,0.057271
33,0.056281,0.237237,0.198581,0.057274
34,0.056292,0.23726,0.19645,0.057274
35,0.056313,0.237304,0.19471,0.057287
36,0.056319,0.237316,0.193229,0.057285
37,0.056344,0.237368,0.192813,0.057308
38,0.05633,0.237339,0.191937,0.057289
39,0.056305,0.237286,0.191125,0.05726
40,0.056221,0.237111,0.191886,0.057181
41,0.056257,0.237186,0.194691,0.05723
42,0.056288,0.237251,0.197356,0.057275
43,0.05635,0.237381,0.19935,0.057346
44,0.056337,0.237355,0.202634,0.057351
45,0.056299,0.237274,0.205632,0.057327
46,0.056293,0.237262,0.204949,0.057318
47,0.056239,0.237149,0.203671,0.057258
48,0.056183,0.237029,0.202338,0.057195
49,0.056152,0.236964,0.201062,0.057157
50,0.056122,0.236901,0.198136,0.057113
51,0.056225,0.237117,0.193572,0.057192
52,0.056533,0.237766,0.193976,0.057503
53,0.056984,0.238712,0.194623,0.057957
54,0.057267,0.239306,0.194271,0.058239
55,0.057352,0.239482,0.192341,0.058313
56,0.057292,0.239358,0.189317,0.058239
57,0.057118,0.238994,0.187299,0.058055
58,0.05692,0.238579,0.186854,0.057854
59,0.056743,0.238208,0.184732,0.057667
60,0.056605,0.237918,0.182939,0.05752
61,0.056448,0.237589,0.183844,0.057368
62,0.056282,0.237239,0.186818,0.057216
63,0.056187,0.237039,0.187223,0.057124
64,0.056155,0.236971,0.189711,0.057104
65,0.056075,0.236802,0.195937,0.057055
66,0.056061,0.236772,0.200105,0.057061
67,0.056054,0.236757,0.201849,0.057063
68,0.056049,0.236747,0.199716,0.057048
69,0.056042,0.236731,0.19376,0.05701
70,0.056017,0.23668,0.188392,0.056959
71,0.056011,0.236666,0.183742,0.05693
72,0.056029,0.236705,0.183388,0.056946
73,0.056031,0.236709,0.183726,0.05695
74,0.05604,0.236727,0.18549,0.056967
75,0.056027,0.236699,0.188043,0.056967
76,0.056047,0.236742,0.18946,0.056994
77,0.056007,0.236659,0.189231,0.056953
78,0.05604,0.236729,0.187595,0.056978
79,0.056034,0.236715,0.187439,0.056971
80,0.056039,0.236725,0.189979,0.056989
81,0.056043,0.236735,0.192246,0.057004
82,0.056053,0.236755,0.194159,0.057024
83,0.056042,0.236732,0.196435,0.057024
84,0.056037,0.236722,0.200432,0.057039
85,0.05604,0.236728,0.20347,0.057057
86,0.056062,0.236774,0.205232,0.057088
87,0.056073,0.236797,0.206493,0.057105
88,0.056132,0.236923,0.207798,0.057171
89,0.056151,0.236963,0.207232,0.057187
90,0.056137,0.236932,0.205363,0.057164
91,0.056128,0.236914,0.203995,0.057148
92,0.056149,0.236958,0.200829,0.057153
93,0.056124,0.236905,0.196322,0.057105
94,0.056124,0.236905,0.191789,0.057083
95,0.056108,0.236872,0.188088,0.057049
96,0.056087,0.236827,0.18738,0.057024
97,0.056084,0.236821,0.185437,0.057011
98,0.056065,0.236781,0.184782,0.056989
99,0.056061,0.236772,0.185661,0.056989
100,0.056069,0.236789,0.186032,0.056999
101,0.056078,0.236808,0.185455,0.057006
102,0.056085,0.236823,0.184331,0.057007
103,0.056113,0.236881,0.184904,0.057037
104,0.05612,0.236896,0.189689,0.057068
105,0.056506,0.237711,0.197793,0.057495
106,0.056999,0.238745,0.202451,0.058011
107,0.057227,0.239222,0.203159,0.058243
108,0.057251,0.239272,0.201583,0.058259
109,0.057038,0.238826,0.199433,0.058035
110,0.056892,0.238521,0.196249,0.057874
111,0.056726,0.238173,0.194337,0.057698
112,0.056587,0.237881,0.192239,0.057548
113,0.056448,0.237588,0.193323,0.057415
114,0.056385,0.237456,0.196315,0.057367
115,0.0563,0.237275,0.197578,0.057288
116,0.056222,0.237111,0.199604,0.05722
117,0.05614,0.236938,0.202337,0.057151
118,0.056079,0.23681,0.204436,0.057101
119,0.056041,0.23673,0.207398,0.057078
120,0.056039,0.236727,0.207777,0.057078
121,0.056091,0.236836,0.207663,0.05713
122,0.056173,0.237009,0.205339,0.0572
123,0.056254,0.237178,0.202451,0.057266
124,0.056312,0.237302,0.200369,0.057314
125,0.056272,0.237217,0.200691,0.057275
126,0.056201,0.237067,0.201751,0.057209
127,0.056181,0.237026,0.2021,0.057192
128,0.056166,0.236993,0.201531,0.057173
129,0.056152,0.236963,0.204554,0.057174
130,0.056161,0.236983,0.204331,0.057183
131,0.056132,0.236922,0.202554,0.057145
132,0.056121,0.236899,0.199445,0.057118
133,0.056143,0.236946,0.195603,0.057121
134,0.056135,0.236928,0.193255,0.057101
135,0.056105,0.236865,0.191375,0.057062
136,0.056037,0.236722,0.189581,0.056985
137,0.056034,0.236715,0.190387,0.056986
138,0.056048,0.236745,0.189534,0.056996
139,0.05616,0.236981,0.187742,0.057099
140,0.056315,0.237308,0.186629,0.057248
141,0.056459,0.237612,0.192004,0.057419
142,0.056568,0.237839,0.195423,0.057545
143,0.05664,0.237992,0.195392,0.057617
144,0.056633,0.237976,0.193919,0.057602
145,0.056565,0.237834,0.193165,0.057531
146,0.056478,0.23765,0.192607,0.057441
147,0.056432,0.237553,0.193155,0.057397
148,0.056418,0.237526,0.192336,0.05738
149,0.056485,0.237665,0.191704,0.057443
150,0.056458,0.237608,0.192422,0.05742
