epoch,parameter,feature,context,weight
0,beta,momentum,,0.0
0,beta,persist,,0.0
0,beta,underwater,,0.0
0,B,momentum,kospi_return_1d,0.0
0,B,momentum,fx_level_z_252,0.0
0,B,persist,kospi_return_1d,0.0
0,B,persist,fx_level_z_252,0.0
0,B,underwater,kospi_return_1d,0.0
0,B,underwater,fx_level_z_252,0.0
0,alpha,,kospi_return_1d,0.0
0,alpha,,fx_level_z_252,0.0
1,beta,momentum,,-0.001997913233935833
1,beta,persist,,0.001991532277315855
1,beta,underwater,,0.0019606798887252808
1,B,momentum,kospi_return_1d,-0.00038885377580299973
1,B,momentum,fx_level_z_252,0.0020012741442769766
1,B,persist,kospi_return_1d,-0.0008217672584578395
1,B,persist,fx_level_z_252,-0.0017962390556931496
1,B,underwater,kospi_return_1d,-0.001961094094440341
1,B,underwater,fx_level_z_252,-0.0019756704568862915
1,alpha,,kospi_return_1d,-0.001991662196815014
1,alpha,,fx_level_z_252,0.0020012969616800547
2,beta,momentum,,-0.003986775875091553
2,beta,persist,,0.0039778826758265495
2,beta,underwater,,0.003912284038960934
2,B,momentum,kospi_return_1d,0.00038062912062741816
2,B,momentum,fx_level_z_252,0.003709303680807352
2,B,persist,kospi_return_1d,-0.00064536661375314
2,B,persist,fx_level_z_252,-0.003346331650391221
2,B,underwater,kospi_return_1d,-0.0037731248885393143
2,B,underwater,fx_level_z_252,-0.0035438532941043377
2,alpha,,kospi_return_1d,-0.003953541163355112
2,alpha,,fx_level_z_252,0.003978542052209377
3,beta,momentum,,-0.005962877534329891
3,beta,persist,,0.005951287224888802
3,beta,underwater,,0.005859721451997757
3,B,momentum,kospi_return_1d,0.0002506978635210544
3,B,momentum,fx_level_z_252,0.00539765041321516
3,B,persist,kospi_return_1d,-0.0005408591823652387
3,B,persist,fx_level_z_252,-0.004845427814871073
3,B,underwater,kospi_return_1d,-0.0051895868964493275
3,B,underwater,fx_level_z_252,-0.0051435185596346855
3,alpha,,kospi_return_1d,-0.005699562840163708
3,alpha,,fx_level_z_252,0.005930351559072733
4,beta,momentum,,-0.00791836716234684
4,beta,persist,,0.007920438423752785
4,beta,underwater,,0.007790219038724899
4,B,momentum,kospi_return_1d,5.185574991628528e-06
4,B,momentum,fx_level_z_252,0.007001576013863087
4,B,persist,kospi_return_1d,-0.0004317426646593958
4,B,persist,fx_level_z_252,-0.00625562621280551
4,B,underwater,kospi_return_1d,-0.006306801922619343
4,B,underwater,fx_level_z_252,-0.006681113503873348
4,alpha,,kospi_return_1d,-0.007410392165184021
4,alpha,,fx_level_z_252,0.007858688943088055
5,beta,momentum,,-0.00984007865190506
5,beta,persist,,0.00985986739397049
5,beta,underwater,,0.009666812606155872
5,B,momentum,kospi_return_1d,-0.00025825260672718287
5,B,momentum,fx_level_z_252,0.008430381305515766
5,B,persist,kospi_return_1d,-0.0007945809629745781
5,B,persist,fx_level_z_252,-0.007487132214009762
5,B,underwater,kospi_return_1d,-0.007431226782500744
5,B,underwater,fx_level_z_252,-0.008112660609185696
5,alpha,,kospi_return_1d,-0.009022664278745651
5,alpha,,fx_level_z_252,0.009773028083145618
6,beta,momentum,,-0.011726642027497292
6,beta,persist,,0.011759823188185692
6,beta,underwater,,0.011502343229949474
6,B,momentum,kospi_return_1d,-0.0006244571413844824
6,B,momentum,fx_level_z_252,0.0098609309643507
6,B,persist,kospi_return_1d,-0.001181541825644672
6,B,persist,fx_level_z_252,-0.00866434071213007
6,B,underwater,kospi_return_1d,-0.008287034928798676
6,B,underwater,fx_level_z_252,-0.009567531757056713
6,alpha,,kospi_return_1d,-0.010456696152687073
6,alpha,,fx_level_z_252,0.011626687832176685
7,beta,momentum,,-0.013551217503845692
7,beta,persist,,0.01362290047109127
7,beta,underwater,,0.013281465508043766
7,B,momentum,kospi_return_1d,-0.0007706953911110759
7,B,momentum,fx_level_z_252,0.011157937347888947
7,B,persist,kospi_return_1d,-0.0014704521745443344
7,B,persist,fx_level_z_252,-0.009774407371878624
7,B,underwater,kospi_return_1d,-0.008734817616641521
7,B,underwater,fx_level_z_252,-0.010940363630652428
7,alpha,,kospi_return_1d,-0.011696333065629005
7,alpha,,fx_level_z_252,0.01342816837131977
8,beta,momentum,,-0.015322413295507431
8,beta,persist,,0.015472203493118286
8,beta,underwater,,0.01502999011427164
8,B,momentum,kospi_return_1d,-0.0008765649981796741
8,B,momentum,fx_level_z_252,0.012247705832123756
8,B,persist,kospi_return_1d,-0.0017540504923090339
8,B,persist,fx_level_z_252,-0.01079084537923336
8,B,underwater,kospi_return_1d,-0.009014461189508438
8,B,underwater,fx_level_z_252,-0.01203096006065607
8,alpha,,kospi_return_1d,-0.012826016172766685
8,alpha,,fx_level_z_252,0.015203592367470264
9,beta,momentum,,-0.017050739377737045
9,beta,persist,,0.017301389947533607
9,beta,underwater,,0.016731858253479004
9,B,momentum,kospi_return_1d,-0.0010443063220009208
9,B,momentum,fx_level_z_252,0.013226228766143322
9,B,persist,kospi_return_1d,-0.0016889499966055155
9,B,persist,fx_level_z_252,-0.011706871911883354
9,B,underwater,kospi_return_1d,-0.008950687013566494
9,B,underwater,fx_level_z_252,-0.013152621686458588
9,alpha,,kospi_return_1d,-0.013731489889323711
9,alpha,,fx_level_z_252,0.016952160745859146
10,beta,momentum,,-0.01871553063392639
10,beta,persist,,0.019112853333353996
10,beta,underwater,,0.018389934673905373
