epoch,train_mse,train_rmse,l1_penalty,total_loss
1,0.015684,0.125234,0.0055,0.015711
2,0.015631,0.125025,0.00839,0.015673
3,0.015589,0.124857,0.010787,0.015643
4,0.015552,0.124709,0.012987,0.015617
5,0.015518,0.124573,0.015464,0.015596
6,0.015487,0.124447,0.017782,0.015576
7,0.015458,0.124329,0.020029,0.015558
8,0.015429,0.124215,0.021804,0.015538
9,0.015403,0.124108,0.023753,0.015522
10,0.015378,0.12401,0.025281,0.015505
11,0.015356,0.123919,0.026697,0.015489
12,0.015335,0.123835,0.027889,0.015475
13,0.015316,0.123758,0.028695,0.01546
14,0.015299,0.123687,0.029424,0.015446
15,0.015283,0.123623,0.029848,0.015432
16,0.015268,0.123564,0.030206,0.015419
17,0.015255,0.12351,0.030858,0.015409
18,0.015241,0.123455,0.03158,0.015399
19,0.015228,0.123401,0.032284,0.015389
20,0.015215,0.123348,0.033006,0.01538
21,0.015202,0.123298,0.033568,0.01537
22,0.015191,0.123251,0.034155,0.015362
23,0.01518,0.123207,0.034719,0.015354
24,0.015169,0.123164,0.035266,0.015346
25,0.015159,0.123123,0.035709,0.015338
26,0.01515,0.123085,0.03649,0.015332
27,0.015141,0.12305,0.037059,0.015327
28,0.015133,0.123016,0.037434,0.01532
29,0.015125,0.122983,0.037863,0.015314
30,0.015117,0.122952,0.038666,0.01531
31,0.01511,0.122921,0.039399,0.015307
32,0.015102,0.122891,0.040015,0.015302
33,0.015096,0.122864,0.040565,0.015298
34,0.015089,0.122839,0.040979,0.015294
35,0.015084,0.122815,0.041259,0.01529
36,0.015079,0.122795,0.041808,0.015288
37,0.015074,0.122777,0.042309,0.015286
38,0.01507,0.122759,0.042661,0.015283
39,0.015066,0.122742,0.042967,0.015281
40,0.015061,0.122725,0.043419,0.015279
41,0.015057,0.122708,0.04402,0.015277
42,0.015054,0.122693,0.044517,0.015276
43,0.01505,0.12268,0.044886,0.015275
44,0.015047,0.122667,0.045242,0.015273
45,0.015044,0.122655,0.045529,0.015272
46,0.015042,0.122644,0.04568,0.01527
47,0.015039,0.122633,0.04621,0.01527
48,0.015036,0.122622,0.04673,0.01527
49,0.015034,0.122612,0.047176,0.01527
50,0.015031,0.122603,0.047475,0.015269
51,0.015029,0.122594,0.047626,0.015267
52,0.015027,0.122586,0.047886,0.015267
53,0.015026,0.12258,0.048272,0.015267
54,0.015025,0.122576,0.048504,0.015267
55,0.015024,0.122572,0.048639,0.015267
56,0.015023,0.122568,0.048601,0.015266
57,0.015022,0.122564,0.048757,0.015266
58,0.015021,0.122559,0.049179,0.015267
59,0.01502,0.122556,0.049444,0.015267
60,0.015019,0.122553,0.049555,0.015267
61,0.015019,0.122551,0.04953,0.015266
62,0.015018,0.122549,0.049389,0.015265
63,0.015018,0.122548,0.049433,0.015265
64,0.015018,0.122547,0.049579,0.015266
65,0.015018,0.122547,0.049581,0.015266
66,0.015017,0.122546,0.049638,0.015266
67,0.015017,0.122545,0.049714,0.015266
68,0.015017,0.122543,0.049793,0.015266
69,0.015016,0.12254,0.049996,0.015266
70,0.015016,0.122538,0.050048,0.015266
71,0.015015,0.122537,0.049958,0.015265
72,0.015015,0.122536,0.049902,0.015265
73,0.015015,0.122536,0.049989,0.015265
74,0.015015,0.122537,0.049971,0.015265
75,0.015016,0.122539,0.049952,0.015266
